"","jobtitle","joblink","jobLevel","budget","date","content","tags","numberOFfreelancers","totalspent","customerscore","country","customertype","score","Nfeedback"
"37","Senior Data Engineer, Analytics SAAS product company","https://www.upwork.com/job/Senior-Data-Engineer-Analytics-SAAS-product-company_~01f79d856373aacc6d/","Intermediate",NA,2019-05-30,"Hi, We have many projects going on involving python, SQL and sometimes R and different API's like Google Analytics API, FB API etc. We help clients understand better their marketing performance and improve it with the help of attribution modelling. We are looking for a a senior developer who knows Python, R, SQL, bash, etc. to join our team for the long term. You should be able to understand the big picture, but also be familiar with statistics and familiar with good programming practices and all the usual command line tools. You should also be familiar with regression and logistic regression. We all work closely with our clients and develop our product for the long term. BR, Niklas less","Python, Data Science, Machine Learning, R, SQL, ",2,"$200k+ ","4.64 Stars, based on 109 feedbacks","Estonia",NA,4.64,109
"38","Data Specialist/Engineer Needed For Database Integration and Predictive Modelling","https://www.upwork.com/job/Data-Specialist-Engineer-Needed-For-Database-Integration-and-Predictive-Modelling_~01129ab83bda8d7b8d/","Intermediate",NA,2019-05-30,"The dual goal of the project is to enhance the Company's investor database, which comprises of different lists and phone conversation metrics and build an integrated predictive modelling system in order to improve the lead generation conversions from the investor database. To describe the goals separately: first; Building a centralized database system to have an integrated a data engine that connects all the data points and outcomes for investor lists as well as web scraping outcomes. second; Building an integrating a predictive model to gauge the conversion probability of individual contacts in the database. Anticipated Scope of Work: Initially scoping the data needs and specifications for the project while wrapping things into a working but basic application prototype. This portion of the project will be primarily devoted to integrating the data lists, sources, historical conversations stats into a central database organized in an optimum way (as the current state of the database need cleaning). Integrating the central database with web scraping tools. Predictive model building by using the historical stats to predict cases going forward, enhancing the model with web scraping outcomes, and integrated this sort of predictive model utility into the integrated database. Working on the features of the predictive model including: - Science based statistical modelling using linear, decision tree or deep learning models. - Seemless integrating into the overall scoring SQL, MySQL, Python/R skills are anticipated and detailed project briefs will be provided. less","Data Analytics, Data Science, MySQL Programming, R, SQL, Statistics",NA,"",NA,"$5k+ spent","PLUS",NA,NA
"39","Statistician / econometrician needed for further analyses using results from regression models","https://www.upwork.com/job/Statistician-econometrician-needed-for-further-analyses-using-results-from-regression-models_~01d66386f0f690e0ff/","Expert",200,2019-05-30,"The deliverable for this job includes the following: (1) the conversion of results from an instrumental variable analysis and a multinomial logistic regression (with interaction terms) into marginal effects (ME) and/or predicted probabilities (PP); ... more","Data Analytics, Quantitative Analysis, R, Statistics",NA,"$0 ","No feedback yet","United Arab Emirates",NA,NA,NA
"40","Expert in biostatistics is needed for consulting in data analysis","https://www.upwork.com/job/Expert-biostatistics-needed-for-consulting-data-analysis_~017f877e2a7dd535f5/","Expert",NA,2019-05-29,"I need to analyze data from longitudinal study, and I need consulting in how to build a predictive model, based on this data","Biostatistics, Data Science, Machine Learning, R, Statistics",NA,"$0 ","No feedback yet","Czech Republic",NA,NA,NA
"41","2001 4k7g5b5t1l3r Data Analysis in STATA","https://www.upwork.com/job/2001-4k7g5b5t1l3r-Data-Analysis-STATA_~013ef6954b3e0e6f89/","Intermediate",NA,2019-05-29,"I need experienced expert`s help with data analyzing in STATA","Data Analytics, Econometrics, Stata, Statistics",NA,"$600k+ ","4.81 Stars, based on 3668 feedbacks","Estonia",NA,4.81,3668
"42","Data - Research Project","https://www.upwork.com/job/Data-Research-Project_~015777aff9145dd164/","Intermediate",20,2019-05-29,"I need someone that can help me with a research task. Basically I am collecting data for my research and I have little experience with statistics. I need someone to give me advice on what kind of analysis can be done with this data, what kind of regression, what information is needed, what are the analysis that should be done, if maybe the sample is too small, if there is any analysis that can be completed with this data. less","Data Analytics, R, Research Papers, Statistics",NA,"$0 ","No feedback yet","China",NA,NA,NA
"43","Developper/Programmer needed for an Algorithmic Trading System (Including HFT)","https://www.upwork.com/job/Developper-Programmer-needed-for-Algorithmic-Trading-System-Including-HFT_~010e544fb5eb71854f/","Expert",NA,2019-05-28,"*** Please first read carefully the description before getting in contact *** Hi there, We are currently 3 persons including the project manager and we have set our eyes on deploying some of our strategies on many different assets classes and at different time scales but still within short term trading sphere , hence we are interested in building a powerful framework starting from building a convenient large database which will be accessed via server /may be on cloud we have not decided yet , up to and including post-trade data storage and analysis. Needs : Here are the questions which I hope you can help resolve efficiently. 1) First we want to build an influxDB with Grifana as representation tool in which we can store huge amounts of streaming data mainly of orderbook type with up to 10 market depth/levels entries included , with other types of data streams are expected as well such as news articles and social media type of data. 2) Later we want to be able to make sure that any related network problems are taken care of and the overall system /DB is optimized for speed of retrieval such of datasets. 3) Equally important we want to know what would be the best streaming API will be ideal in such situation websocket api versus FIX API versus REST API. 4) As we are interested in deploying some of our capital within HFT sphere, we would like to know from you how feasible to build such system which is optimized for speed and low latency and can you provide a user case within your previous experiences in building such systems with average performance statistics if possible. 5) As a side note our models are written in Python but could be translated in to C # if needed. Looking forward to hearing from you very soon. less","R, Python, API Development, Database Programming, MATLAB, ",2,"$200+ ","5.00 Stars, based on 4 feedbacks","Switzerland",NA,5,4
"44","R Modelling and Shiny App Creation","https://www.upwork.com/job/Modelling-and-Shiny-App-Creation_~01ff096fdf6fbaf978/","Entrylevel",NA,2019-05-28,"I am need of someone who has experience: -cleaning data -modelling using prediction analysis -presenting data visualised in a shiny based app","Data Analytics, Data Science, R, Statistics",NA,"$0 ","No feedback yet","Australia",NA,NA,NA
"45","Integrate statistics part into existing wordpress page","https://www.upwork.com/job/Integrate-statistics-part-into-existing-wordpress-page_~01d5f1382b489f282e/","Entrylevel",NA,2019-05-27,"The target is to integrate https://d3js.org/ or similar analytics tool into existing wordpress webpage. More info in the document","Python, Data Analytics, Data Science, HTML5,   ",NA,"$2k+ ","4.97 Stars, based on 15 feedbacks","Finland",NA,4.97,15
"46","Predictive model of heart disease via linguistics","https://www.upwork.com/job/Predictive-model-heart-disease-via-linguistics_~01771e7498a2e3ecc0/","Intermediate",500,2019-05-27,"Seeking data scientist expert to develop a tool that will analzye a single users social media by inputting links (linkedin, twitter, facebook) and predict a heart disease risk category. The ideal solution could be implemented on a web server, allowing users to provide social media link(s) and displaying a risk score and text string recomnendation (I will provide the text). The method should be similar linguistic predictive analysis at that used in this paper: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4433545/?report=reader#SD1. Seek the tokenization methods for twitter data. However, the goal would be predicting for a single user rather than population. Flexible on budget for the right dara scientist who can build the model. A plus if you are familiar with web interfaces and can do a simple front-end for it. This job was posted from a mobile device, so please pardon any typos or any missing details. less","Data Analytics, Python, Quantitative Analysis, R, ",NA,"$6k+ ","4.95 Stars, based on 36 feedbacks","United States",NA,4.95,36
"47","R programming","https://www.upwork.com/job/programming_~0165a7ea5828e955cf/","Intermediate",70,2019-05-27,"Need expert in R programming ! Are you familiar in working with Financial data ? If yes please do place your bid .","Data Analytics, Data Science, Financial Analysis, R, ",NA,"$2k+ ","4.77 Stars, based on 28 feedbacks","Germany",NA,4.77,28
"48","Need a statistician to help with interpreting linear mixed effects models generated through R","https://www.upwork.com/job/Need-statistician-help-with-interpreting-linear-mixed-effects-models-generated-through_~01c74c330d8d7015b2/","Expert",NA,2019-05-27,"Need a statistician to help interpret linear mixed effects models generated through R. Have generated analyses in support of a project involving longitudinal data and would like an expert in mixed effects models to provide feedback on the approach and interpretation of the model output parameters generated through the R statistical programming software. Freelancer should be expert in R Lmer package modeling, applying models to quantify the effects of independent variables, interaction effects on dependent variables. less","Data Analytics, Data Science, Quantitative Analysis",NA,"$1k+ ","5.00 Stars, based on 9 feedbacks","United States",NA,5,9
"49","Data scientist/Engineers required to work on multiple projects.","https://www.upwork.com/job/Data-scientist-Engineers-required-work-multiple-projects_~01dc936c70487ee985/","Intermediate",25000,2019-05-26,"Looking for Multiple people to work on data related problems. Problems vary in level of complexity raging from data scrapping to ML/AI model development. People with extensive experience in working with data and deploying ML/AI models will be preferred. Working knowledge of python ML packages like pandas,numpy,scikit-learn and AI frameworks like TensorFlow and Pytorch is required, similar level of proficiency in R is also a plus. Also experience with ETL/big data tools/cloud platforms and data visualization is a thumbs up. less","ETL Pipelines, Python, Artificial Intelligence, Data Analytics, Data Science, ",1,"$0 ","No feedback yet","India",NA,NA,NA
"50","Data Analyst/Scientist needed for our marketing performance company.","https://www.upwork.com/job/Data-Analyst-Scientist-needed-for-our-marketing-performance-company_~01a9aac0689fbf3c8f/","Expert",1000,2019-05-26,"We are looking for a data scientist who will make value out of our data. ...We are looking for a data scientist that will help us discover the information hidden in vast amounts of data, and help us make smarter decisions to improve performance and conversion rate . Your primary focus will be in applying data mining techniques, doing statistical analysis, and building high quality prediction systems integrated with our platform to ensure high conversion rate and sales out of our marketing campaign. ------------------------------------------------------------------------------------------------------------------------ Responsibilities -Selecting features, building and optimizing classifiers using machine learning techniques -Data mining using state-of-the-art methods -Extending company’s data with third party sources of information when needed -Enhancing data collection procedures to include information that is relevant for building analytic -systems -Processing, cleansing, and verifying the integrity of data used for analysis -Doing ad-hoc analysis and presenting results in a clear manner -Creating automated anomaly detection systems and constant tracking of its performance -Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies. -Develop custom data models and algorithms to apply to data sets. -Use predictive modeling to increase and optimize customer experiences, revenue generation, ad targeting and other business outcomes. -Develop company A/B testing framework and test model quality. ------------------------------------------------------------------------------------------------------------------------ Skills and Qualifications -Experience creating and using advanced BI tools and building a visual dashboards using , Microsoft Power BI, Yellowfin BI, Looker, etc. -Strong problem solving skills with an emphasis on product development. -Experience using statistical computer languages (R, Python, SLQ, etc.) to manipulate data and draw insights from large data sets. -Experience working with and creating data architectures. -Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks. -Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications. -Excellent written and verbal communication skills for coordinating across teams. -A drive to learn and master new technologies and techniques. -We’re looking for someone with 5-7 years of experience manipulating data sets and building statistical models, has a Master’s or PHD in Statistics, Mathematics, Computer Science or another quantitative field. -Experience creating and using advanced machine learning algorithms and statistics: regression, simulation, scenario analysis, modeling, clustering, decision trees, neural networks, etc. less","Apache Hive, BigQuery, Google Analytics, IBM SPSS, Knime,   ",NA,"$100+ ","No feedback yet","United Kingdom",NA,NA,NA
"51","Need Help with statistics of some data, will also need data visualisation.","https://www.upwork.com/job/Need-Help-with-statistics-some-data-will-also-need-data-visualisation_~01273da6422fd7ae13/","Intermediate",50,2019-05-26,"I have data regarding an ongoing project that requires further analysis so that we can prepare a manuscript for submission.","IBM SPSS, R, Statistics",NA,"$1k+ ","4.75 Stars, based on 22 feedbacks","United Kingdom",NA,4.75,22
"52","Knime developer","https://www.upwork.com/job/Knime-developer_~01707fc687f697a36c/","Intermediate",NA,2019-05-26,"Looking for an experienced Knime developer. You should be familiar with all aspects of knime. Be able to provide provide best practice on how to use knime. We expect the developer to have at least some knowledge in machine learning. Preferably programming experience in Python and R. This job was posted from a mobile device, so please pardon any typos or any missing details. less","Data Analytics, Data Science, Knime, Statistics",NA,"$100k+ ","4.99 Stars, based on 26 feedbacks","Sweden",NA,4.99,26
"53","Need a data scientist to identify patterns in accelerometer data to detect repeated movements.","https://www.upwork.com/job/Need-data-scientist-identify-patterns-accelerometer-data-detect-repeated-movements_~01f20123d937a286e9/","Intermediate",500,2019-05-25,"Data scientist needed to detect repeated patterns in data from 9 aixs accelerometer and identify movements. Accelerometer will be worn as a wearable. The project involves identifying repeated movements from 4 - 7 accelerometers worn on arms, legs and waist. Need algorithms which will identify movement type (hand gestures, leg movements) with high degree of accuracy. Project will involve defining the architecture to ingest realtime data stream from accelerometer and save the meta data on the identified movements in a data base. Deliverables include 1) Algorithms 2) Architecture 3) Evidence of repeatability of algorithms less","R, TensorFlow, Python, Algorithms, Data Mining, Data Science, ",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"54","Looking for teachers for Dimensional Reduction, PCA, Factor Analysis","https://www.upwork.com/job/Looking-for-teachers-for-Dimensional-Reduction-PCA-Factor-Analysis_~01b71ae11f39f592db/","Entrylevel",NA,2019-05-25,"Looking for teacher to teach Dimensionality Reduction, PCA, Factor Analysis","IBM SPSS, R, SAS, Python, Statistics",NA,"$200+ ","4.79 Stars, based on 5 feedbacks","Singapore",NA,4.79,5
"55","Statistical input (R); Standardised incidence rate and prevalence estimates","https://www.upwork.com/job/Statistical-input-Standardised-incidence-rate-and-prevalence-estimates_~019e63a7931d0f6fa5/","Intermediate",100,2019-05-24,"I am looking for someone who can provide input on writing an effective r code to standardise incidence rates by sex, age region etc. across 100 conditions using individual level data. Study type: Cohort study Data type: Individual level data Analysis: Poisson regression/direct standardisation Example data set will be given. More information will be given on request. less","R, Data Analytics, Data Science, Statistics",NA,"$900+ ","4.91 Stars, based on 11 feedbacks","United Kingdom",NA,4.91,11
"56","Applied Probability Theory","https://www.upwork.com/job/Applied-Probability-Theory_~0101367f8d0a6fa726/","Expert",NA,2019-05-24,"Small project I need help with. Im looking for a principled way to combine distributions. Simplest version would be: ----- Two people A and B, have to agree on 1 restaurant together, from set { R1, R2, R3 } We have to predict what restaurant they agree on together. We can see their individual histories of how many times they chose each in the past. A: { R1=3, R2=2, R3=0 } B: { R1=0, R2=1, R3=1 } Some do not yet have histories. There is a global prior of common restaurant preferences P_c We don't know for sure their policies: They may always refuse a certain restaurant, always choose a certain one, or they may be more stochastic. ---- How should I combine the global prior distribution, with the two personal history distributions, to produce a distribution to predict probabilities of which R they choose? less","Bayesian Analysis, Statistics",NA,"$70k+ ","4.96 Stars, based on 35 feedbacks","United States",NA,4.96,35
"57","Data Engineer to Data Warehouse and Automated Jobs for Shopify and Google Adwords data","https://www.upwork.com/job/Data-Engineer-Data-Warehouse-and-Automated-Jobs-for-Shopify-and-Google-Adwords-data_~0127f4b6dfff997f85/","Expert",NA,2019-05-24,"Hi there, We are looking for a data scientist or data engineer to help us: I'm looking for someone to help us take our shopify data (scrub it) and put it into a data warehouse so we can do quick SQL analysis. Results of this will be: - Lifetime v ... more","Data Analytics, Data Science, R, Statistics",NA,"$30k+ ","4.23 Stars, based on 45 feedbacks","United States",NA,4.23,45
"58","3001 Statistic data analysis 4a4s2v8b9f7f","https://www.upwork.com/job/3001-Statistic-data-analysis-4a4s2v8b9f7f_~0145a634e0a9e4be3a/","Intermediate",100,2019-05-23,"Need help with the statistic data analysis. The research needs to use R software. The price for this project is negotiable.","Data Analytics, R, Statistics",NA,"$600k+ ","4.81 Stars, based on 3668 feedbacks","Estonia",NA,4.81,3668
"59","Do you have a Medium blog on finance/trading? We are looking for you!","https://www.upwork.com/job/you-have-Medium-blog-finance-trading-are-looking-for-you_~01691fae8971a66402/","Entrylevel",NA,2019-05-23,"Article creation and posting Create an original article in 350+ words about CLEO.one and publish it to Medium. About CLEO.one: https://cleo.one/ Payment • Low: $0 to $15 • Good: $30 • Extraordinary: $100 • Quality is based on content, social reach of the written article, engagement, originality, layout, examples from the platform (the more the better) amount of information copy/pasted, unique analysis, and grammar. • Low: All submissions must show an understanding of what the platform is and does. They must read as genuine opinions and evaluations. Submissions that do the bare minimum of explaining the use case and what you can do on CLEO.one will fall in this category. For any submission to be valid it must be with very few if any spelling/grammatical errors. The use of images, gifs and video to explain the platform add to the evaluation of the article. In case the article is at below minimum of words, shows no understanding of the platform or trading, is riddled with mistakes, shows no use cases, it will not be accepted. If the article shows a single use case, has the minimum of words, contains very few images and basic underlining of product benefits it will be classified at the high range of low. • Good: In order to be classified in this category, the article should attempt to demonstrate more than one use case supported by writing and visuals. • Extraordinary: No technical errors, very few if any spelling/grammatical errors, very little to no copy/paste of information, must be at least 700 characters long, must have references to CLEO.one website. • IMPORTANT: Copy/pasting information will put you in a lower tier, and articles must contain at least one reference to CLEO.one website. Rules • To qualify, you must post at least 1 piece of content and a maximum of 2 pieces • The content must be associated with the CLEO.one, strategy creation and examples. • The content must be publicly accessible. • The content piece must feature a link to our official website (www.cleo.one) and • The articles and blog posts must be at least 350 words long. • The content (images included) must be unique and must not infringe anyone’s copyright rights. • The rating of a piece of content will be set by one of our reward campaign managers depending on its quality and website rating. • Be sure to provide us with the website traffic statistics while reporting as they may influence the rating assessment of your article. • Content pieces published on new or low traffic accounts will not be accepted. In order for a piece of content to be accepted, the account it is published on must be at least a month old and have an acceptable level of activity. less","English, Article, Financial Services, Content Writing, ",5,"$200+ ","4.88 Stars, based on 3 feedbacks","Czech Republic",NA,4.88,3
"60","AI/ML Engineer for a Silicon Valley startup with an office in Bangalore and Hyderabad","https://www.upwork.com/job/Engineer-for-Silicon-Valley-startup-with-office-Bangalore-and-Hyderabad_~01d9af5de211708e64/","Expert",NA,2019-05-22,"We are a silicon valley startup that has a proven management team and successful investors. We are looking to hire a strong team of 6+ individuals that want to work on a new, exciting idea that requires out of the box thinking, experience in ML and team attitude to make impossible happen. This is the motto for our team: “There are two ways of constructing a software design: One way is to make it so simple that there are obviously no deficiencies, and the other way is to make it so complicated that there are no obvious deficiencies. The first method is far more difficult.” C.A.R. Hoare This posting is for an AI/ML Engineer position. Please indicate your monthly payment requirements. Here are the requirements: Knowledge of popular ML frameworks like Keras or PyTorch, and libraries like scikit-learn Deep knowledge of data structures, data modeling, algorithms, statistics, and platforms like Teradata, Hadoop, MySQL/ORACLE. Background in one or more of Machine Learning, Natural Language Processing, classifiers, data mining, and artificial intelligence. Strong ability to design and develop applications using Python or Java or Scala and open source technologies like Apache Hadoop, Spark MS or Ph.D. in Computer Science or related areas with 2+ years of proven experience in AI/ML Engineer or similar roles. It is a plus if you know a team (Data Scientist; Senior Full Stack Architect; Server Side Developer; UI designer +...) that you can conquer any challenge with and can bring this team on board with you. Please indicate your monthly salary requirement. less","Python, Machine Learning",6,"$2k+ ","5.00 Stars, based on 35 feedbacks","United States",NA,5,35
"61","Computer Programmer Experienced With Python & R.","https://www.upwork.com/job/Computer-Programmer-Experienced-With-Python-amp_~0186c4d67b76485e17/","Expert",NA,2019-05-21,"We need a programmer who is experienced with Data Development with R &/or Python and Data Scraping.","Microsoft Excel, R, Python, Data Analytics,  ",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"62","Artificial intelligence ( Machine Learning with Deep Learning )","https://www.upwork.com/job/Artificial-intelligence-Machine-Learning-with-Deep-Learning_~01f49f130acd388617/","Expert",3000,2019-05-20,"Need Candidate with 4 to 5 yrs of exp in Artificial Intelligence( Machine Learning with Deep Learning ) Need to Develop an Application with Text-Based Data Processing. Need experience In Real Product Development and Data Analytics Need Add On Experience in Security related Scanner Engine and Log Management Engine. less","R, TensorFlow, deeplearn.js, GoLearn, Python, Artificial Intelligence",NA,"",NA,"$0 spent","PLUS",NA,NA
"63","Analysing skills assessment data","https://www.upwork.com/job/Analysing-skills-assessment-data_~011bbb6ff00e139e2e/","Intermediate",NA,2019-05-19,"Looking for a person to assist with ongoing analysis of skills testing exam data. Skills in SPSS and R are required. The project will involve looking at trends in data and outcomes. Some of the techniques that might be used include correlations, T-Tests, general descriptive statistics, regression and factor analysis. less","IBM SPSS, R, Data Analytics, Research Papers,  ",2,"$10k+ ","4.78 Stars, based on 27 feedbacks","Australia",NA,4.78,27
"64","Explaining a Scientific Paper about Krippendorff's Alpha for Measuring Inter-Coder Reliability","https://www.upwork.com/job/Explaining-Scientific-Paper-about-Krippendorff-Alpha-for-Measuring-Inter-Coder-Reliability_~01501094dfb2b534bf/","Intermediate",NA,2019-05-19,"I need somebody with decent and relevant knowledge to explain the attached paper to me in 'simple' English so that I can use the accompanied software or ask a programmer to implement write the code. The paper is about Krippendorff's alpha for the reliability of unitizing textual continua. Here are more details: I am a linguist working on a language project in which I have two annotators to identify noun phrases in natural texts. For example, given these three 'dummy' sentences: 1) I was the only girl with blue eyes in the workshop. 2) I didn't believe her. Annotator 1 yields: 1) [I] was [the only girl with blue eyes in the workshop]. 2) [I] didn't believe her. Annotator 2 yields: 1) [I] was [the only girl] with [blue eyes] in [the workshop]. 2) [I] didn't believe [her]. The differences between the two annotators are due to (1) not applying the maximal principle according to which all elements modifying the head noun need to be tagged within the same NP span, and (2) not considering a particular chunk as a NP. The two annotators are done doing their jobs and now I need to know how reliable the annotations are. I looked in the literature and I found out about Krippendorff's alpha for text unitization (paper attached). The attached paper is the last development of the measure. However, the paper looks like hieroglyphics to me. Therefore, what I need someone with a good background in data analysis, inter-annotator agreement, computational linguistics, and/or natural language processing to explain it to me in simple English, apply it (even roughly manual) to my dummy examples, and answer my questions like: 1. I don't have categories. How can I apply alpha then? 2. How to compute units with perfect beginning and ends but with gaps in between? 3. Which alpha best suits my data? I need to understand the paper well before I decide my next step: whether to use their software, hire a programmer to implement the formulas for me, or just skip this measure and look for another. Notes: 1. Please take a good look into the paper :) This is crucial. 2. This is the latest version of the measure. Earlier, and simpler, versions are here: - (2004) https://repository.upenn.edu/cgi/viewcontent.cgi?article=1042&context=asc_papers - (2013) http://web.asc.upenn.edu/usr/krippendorff/m-Replacement%20of%20section%2012.4%20on%20unitizing%20continua%20in%20CA,%203rd%20ed.pdf less","Computational Linguistics, Machine Learning, Natural Language Processing, ",NA,"$2k+ ","4.76 Stars, based on 33 feedbacks","Egypt",NA,4.76,33
"65","HCUP Database setup , for easy analysis","https://www.upwork.com/job/HCUP-Database-setup-for-easy-analysis_~0137a900f74b833bd2/","Intermediate",500,2019-05-18,"Want to learn to do database research . Need help with setting up the databases for quick search and analysis. This job was posted from a mobile device, so please pardon any typos or any missing details.","Data Analytics, IBM SPSS, Python, R, Statistics",NA,"$80 ","5.00 Stars, based on 1 feedback","United States",NA,5,1
"66","Machine learning with R","https://www.upwork.com/job/Machine-learning-with_~01fd3e53cca5dcd424/","Entrylevel",50,2019-05-17,"This is an assignment on predicting employee attrition based on historical data. You will need to create and develop an algorithm which is able to make such predictions. All the data will be given to you as well as a prompt that fully describes the task. By the end, you should deliver the R code you've developed and ideally a report, as described in the prompt. less","R, Artificial Intelligence, Data Analytics, Data Mining,  ",NA,"$90+ ","No feedback yet","Portugal",NA,NA,NA
"67","Analytics Coach cum Consultant -Delhi NCR","https://www.upwork.com/job/Analytics-Coach-cum-Consultant-Delhi-NCR_~016801bc856763c2cb/","Expert",NA,2019-05-17,"Need expert data science / Analytics consultant in Delhi NCR to hand hold a group of Analytics professionals solve real life problems. The consultant should be available to work 2 days a week (during week days, office hours). Must skills: - Statisti ... more","Data Analytics, Data Science, Quantitative Analysis, R, ",NA,"$0 ","No feedback yet","",NA,NA,NA
"68","Developer needed to create algorithm to determine whether weather stations are not working properly","https://www.upwork.com/job/Developer-needed-create-algorithm-determine-whether-weather-stations-are-not-working-properly_~01fd6d7f750f0eb45b/","Intermediate",NA,2019-05-16,"Deliverable: algorithm to determine whether a weather station is working properly or not Problem description: out of a base of 1000 weather stations, we need to identify which are operating properly, and which require maintenance and should be discarded from our data base (because of faulty data). Weather stations are spread over very large areas. Data available: we will send you around one year of data for all the weather stations (plus coordinates for each station), with daily records of precipitation. Other data that can be used to make determination or comparison of rainfall values is satellite rainfall data from sources such as NOAA (https://www.star.nesdis.noaa.gov/smcd/emb/ff/digGlobalData.php). Type of freelancer: experience with machine learning, spatial statistics, satellite/radar data files are a plus less","R, Python",NA,"$4k+ ","5.00 Stars, based on 2 feedbacks","Brazil",NA,5,2
"69","Data Engineer and Data Scientist","https://www.upwork.com/job/Data-Engineer-and-Data-Scientist_~0132bb7a5e7faceca3/","Intermediate",NA,2019-05-16,"2 Data Engineer , 3 Data Scientist and One Project manager - Attaching JD below","Data Analytics, Data Mining, Data Science, Python, R, ",5,"$0 ","No feedback yet","India",NA,NA,NA
"70","Analyst","https://www.upwork.com/job/Analyst_~01f90358243fc40673/","Entrylevel",5,2019-05-15,"Just a good analyst having ML knowledge and good in python too.","Apache Hive, Blog Writing, Business Analysis,   ",NA,"$0 ","No feedback yet","India",NA,NA,NA
"71","R Programming Work - Urgent","https://www.upwork.com/job/Programming-Work-Urgent_~0137df813a57c6a14e/","Entrylevel",NA,2019-05-14,"I need help with simple probability and statistics questions in R programming. Need someone urgently. i'll share document for full details.","Data Analytics, Data Science, R, Statistics",NA,"$2k+ ","4.29 Stars, based on 15 feedbacks","India",NA,4.29,15
"72","Neuroscience EEG data processing and psychometric research","https://www.upwork.com/job/Neuroscience-EEG-data-processing-and-psychometric-research_~01b13002bf88b15240/","Intermediate",NA,2019-05-14,"Looking for tutor and collaborator on my science project - EEG data collecting - Data filtering - Signal Processing, Brain connectivity analysis, Neurocognitive tasks developing, Computational intelligence, Data analysis, Descriptive statistics, Mul ... more","Data Analytics, Data Science, MATLAB, Python, Statistics",NA,"$0 ","No feedback yet","Serbia",NA,NA,NA
"73","Help with Statistics, Probability, and simulations in R","https://www.upwork.com/job/Help-with-Statistics-Probability-and-simulations_~013fb3b9e710e80525/","Intermediate",200,2019-05-14,"I have a list of some short problems I need solved using some basic R, probability, and simulations in R.","Mathematics, R, Statistics",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"74","Excel Master needs ASAP","https://www.upwork.com/job/Excel-Master-needs-ASAP_~0124f0737dde567412/","Expert",NA,2019-05-13,"I need help organizing a foreclosure list by zip codes and dates. Perhaps a script that allows me to copy paste, reconfigure and convert the data easily. It would be based on zip codes, home equity, amounts owed and reoccurrences The main objectiv ... more","Data Analytics, Data Science, Excel VBA, IBM SPSS, ",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"75","Data Scientist JOB","https://www.upwork.com/job/Data-Scientist-JOB_~016888c37171368999/","Intermediate",NA,2019-05-13,"We are looking for a data scientist that will help us discover the information hidden in vast amounts of data, and help us make smarter decisions to deliver even better products. Your primary focus will be in applying data mining techniques, doing st ... more","Administrative Support, Customer Service, Data Analytics,  ",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"76","Remote Quant/Dev work","https://www.upwork.com/job/Remote-Quant-Dev-work_~01c32204f5e4059257/","Expert",NA,2019-05-13,"Reckoning project makes self learning systems for operating on decentralized networks. Looking for Quant/Dev to scale our liquidity solutions to minimize slippage and inventory risk The ideal candidate has familiarity with complex data operations a ... more","Mathematical Models, Python, R, Statistical Modeling",2,"$0 ","No feedback yet","Canada",NA,NA,NA
"77","Statistical analysis, multilevel data analysis for cross sectional study.","https://www.upwork.com/job/Statistical-analysis-multilevel-data-analysis-for-cross-sectional-study_~014b570f97e2618045/","Intermediate",NA,2019-05-13,"Statistical analysis and data visualisation of cross sectional analysis.","Academic Writing, Data Analytics, Data Entry, Microsoft Excel,  ",NA,"$600+ ","5.00 Stars, based on 1 feedback","Australia",NA,5,1
"78","Pricing analyst and data modelling expert in ""R"" stats package","https://www.upwork.com/job/Pricing-analyst-and-data-modelling-expert-quot-quot-stats-package_~012133ba898c910f96/","Intermediate",NA,2019-05-13,"Looking for experienced Data Analyst to evaluate sales data history - daily sales by SKU by customer. Need to be able to identify sales trends, relationships, clusters and distributions with ease using EXCEL statistical functions and formulas. Ideal ... more","Data Analytics, Microsoft Excel, R, Statistics",NA,"$10k+ ","4.31 Stars, based on 8 feedbacks","Australia",NA,4.31,8
