"","jobtitle","joblink","jobLevel","budget","date","content","tags","numberOFfreelancers","totalspent","customerscore","country","customertype","score","Nfeedback"
"48","Data Ninja for FashionTech startup","https://www.upwork.com/job/Data-Ninja-for-FashionTech-startup_~01f0ec5ff526f75032/","Expert",5,2019-06-03,"We're a young FashionTech startup and built the most accurate mobile phone body measurement system currently on the market. We're looking for a potential co-founder who is - highly results focused - a fast-learner (we don't care about what school you went to) - high energy and hard working - passionate about Data Science/ Machine Learning (how much time do you allocate to pursue side projects in these areas in your free time?) less","Python, Data Science, Deep Learning, Machine Learning",NA,"$0 ","No feedback yet","Germany",NA,NA,NA
"49","Data Analyst Needed for Rebuilding / Updating Data Pipelines","https://www.upwork.com/job/Data-Analyst-Needed-for-Rebuilding-Updating-Data-Pipelines_~01d063f7725a16602a/","Expert",NA,2019-06-03,"Specific to this initial project: Investigate current data pipelines for our existing customer and improve the ETL process to reduce error rates, bugs, and scheduling issues. Tasks: Quickly familiarize yourself with our ETL process Identify and prov ... more","Python, Business Analysis, Data Analytics, Data Science, ",NA,"$3k+ ","5.00 Stars, based on 2 feedbacks","United States",NA,5,2
"50","Data analyst/visulalizer needed for cleaning and dashboarding.","https://www.upwork.com/job/Data-analyst-visulalizer-needed-for-cleaning-and-dashboarding_~019b56356a8d4b27fa/","Intermediate",NA,2019-06-03,"Data visualization freelancer needed to clean up social media (Twitter) data from CVS/XLS and format into Tableau dashboards.","Tableau Software, CVS, Data Analytics, Data Science, Data Visualization, ",NA,"$0 ","No feedback yet","Canada",NA,NA,NA
"51","Dask and Pyspark tutor","https://www.upwork.com/job/Dask-and-Pyspark-tutor_~01e5cc48f27e6d2875/","Intermediate",NA,2019-06-03,"I'm trying to learn how to use Dask for a big data processing project. Ultimately, I'd like to use the data to train TensorFlow ML models. I would like to speak with someone with expertise with Dask, Pyspark and TensorFlow to answer various questions and provide design suggestions. It is preferable (but not required) if you also have expertise with distributed storage frameworks (e.g., Hadoop), especially on-prem (NOT cloud like AWS, Azure, etc.) less","Artificial Neural Networks, Dask, Data Science,   ",NA,"$90+ ","No feedback yet","United States",NA,NA,NA
"52","Machine Learning Specialist Team for a Ai security project","https://www.upwork.com/job/Machine-Learning-Specialist-Team-for-security-project_~0126562b4c3d097c6e/","Expert",NA,2019-06-03,"We need a good machine learning team that can review our existing model and provide improvements. The project is called the AiPOD and consist of different features like: - Face recognition - General Object detection - Car and license plate recognition - Emotion-sensing - Training of new objects - Point Cloud less","Keras, Natural Language Processing, PyBrain, TensorFlow,  ",NA,"$20k+ ","4.52 Stars, based on 19 feedbacks","Sweden",NA,4.52,19
"53","Query price data for a set of stocks in order to conduct some basic statistical analysis.","https://www.upwork.com/job/Query-price-data-for-set-stocks-order-conduct-some-basic-statistical-analysis_~01506484a2c518910c/","Intermediate",NA,2019-06-02,"Create query that can be edited and pulled and which produces some basic statistical conclusions.","Python, Data Analytics, Data Mining, Data Science, Microsoft Excel,  ",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"54","Application of Kalman Filter with Matlab coding","https://www.upwork.com/job/Application-Kalman-Filter-with-Matlab-coding_~012ed3006938f5aabe/","Intermediate",NA,2019-06-02,"Application of Kalman filter with algorithm and mat-lab coding....","Data Science, Electrical Engineering, Machine Learning,  ",NA,"$0 ","No feedback yet","Pakistan",NA,NA,NA
"55","Create professional Data Science Tutorial Videos","https://www.upwork.com/job/Create-professional-Data-Science-Tutorial-Videos_~01a9614e182b5ef212/","Expert",2500,2019-06-02,"We run a Data Science Academy and require a Data Science practitioner to create a series of Data Science videos for us. We have all the content created already (in Jupyter Notebooks) and require the resource to create videos from these. The resou ... more","Education, Data Analytics, Data Science,   ",NA,"$70k+ ","4.94 Stars, based on 35 feedbacks","South Africa",NA,4.94,35
"56","Edit and finalize an academic resume in medicine / healthcare / data science / engineering by June 5","https://www.upwork.com/job/Edit-and-finalize-academic-resume-medicine-healthcare-data-science-engineering-June_~0135df57fe90021f00/","Expert",NA,2019-06-02,"Finalize academic resume and research statement for submission by EOD June 5 Experience in computer science / engineering and medicine desired Ability to complile info and synthesize output Eye for design Easy to work with Will send you a bunch of links, papers, bullet points and blurns and provide template for required output. less","Academic Writing, Computer Science, Creative Writing, Data Science,  ",NA,"$300+ ","5.00 Stars, based on 1 feedback","Canada",NA,5,1
"57","Data Engineer to build Machine Learning Pipeline","https://www.upwork.com/job/Data-Engineer-build-Machine-Learning-Pipeline_~0118981ef13b619312/","Intermediate",NA,2019-06-01,"We are a digital wellness/nutrition company who are building a product that makes heavy use of data management and AI. We are looking for a developer to contribute and develop our data science and machine learning pipeline. Our system is inspired by microservices design and we are deployed using dockers on google cloud platform. We use python and mongodb in our servers. * You will mostly be working on data engineering and pipeline creation - with more focus on pipeline development than model development/research. * You will be working directly with our internal team of data scientists and engineers to design and build this pipeline. * You will be coding in Python * You must have a strong background in Python, Machine Learning, Pandas, Sci-kit-learn, Mongodb, REST/microservices. * You must have some hands on experience with data engineering and data management. * You must be comfortable with docker and cloud services (we use GCP but experience with AWS/Azure is also okay) * You must be familiar with some ETL framework like Luigi or Airflow Experience with Natural Language Processing (like NLTK), probabilistic modelling, and deep learning are big pluses. less","ETL Pipelines, Python, API Development, Data Science, ",NA,"$10k+ ","5.00 Stars, based on 14 feedbacks","India",NA,5,14
"58","Need amazing data scientists to beta test AI infrastructure of the future!","https://www.upwork.com/job/Need-amazing-data-scientists-beta-test-infrastructure-the-future_~015415dbfa636b6e8e/","Intermediate",NA,2019-06-01,"This is a really fun project. We're looking for a data scientist beta test a new tool for data scientists. We build infrastructure to help data scientists build machine learning systems and operate them in production. We have a series of sample data science modeling problems that we'd like you to try to solve with our product. You'll be asked to answer questions and provide feedback throughout. Who you are: * >2 yrs industry experience working as a data scientist * Experience with common supervised and unsupervised predictive modeling techniques * Solid understanding of Python/Numpy/Pandas and working in Jupyter notebooks * Experience working in an AWS environment Bonus if you have experience: * building real-time models * putting models into production and dealing with related data engineering challenges * working with high scale / big data environments * working with Spark and Kafka If hired, you'll be given: * access to an AWS environment w/ a set of data science tools * a set of instructions with a problem description * a set of questions to answer as you work through the problem * you may be asked follow-up questions or asked to jump on a call to discuss There are a long list of sample problems that we'd like feedback on so if this project is successful, this could turn into a long time project. less","Amazon Web Services, Data Science, Machine Learning, Python",3,"$3k+ ","5.00 Stars, based on 2 feedbacks","United States",NA,5,2
"59","Need a Data scientist with strong knowledge and need to explain two real time projects.","https://www.upwork.com/job/Need-Data-scientist-with-strong-knowledge-and-need-explain-two-real-time-projects_~01e0bddab85681ab78/","Expert",120,2019-06-01,"Hello everyone, I want a Data scientist who can explain two real time projects clearly and step by step.","R, Python, Data Analytics, Data Science, Machine Learning, Statistics",NA,"$0 ","No feedback yet","India",NA,NA,NA
"60","Full Stack Developer (Come build cool stuff with our R&D team, it's like an ongoing hack-a-thon)","https://www.upwork.com/job/Full-Stack-Developer-Come-build-cool-stuff-with-our-amp-team-like-ongoing-hack-thon_~01866a28865da7e133/","Expert",NA,2019-05-31,"THE COMPANY: BRAINJOLT (brainjoltmedia.com) What makes us different… We run one of the top 20 mobile websites in the USA, according to Quantcast (22words.com) Fully remote, we measure what matters and prioritize RESULTS over where you work #beatyesterday is our mantra… we optimize incrementally so we’re always beating our own records We’re scrappy doers who love getting into the weeds to solve problems… Titles don’t matter. Results and drive do. Everyone is a chief problem solver at Brainjolt Bureaucracy is bulls&*t. We don’t like red tape. We prefer to work biased to action, led by data We don’t take ourselves too seriously, but we enjoy playing the game and being on the journey THE OPPORTUNITY: FULL STACK DEVELOPER We are in need of a full stack developer who loves to design, build, and iterate web-based software for massive audiences. We’re looking for a thought-partner who is also a data-geek. Someone who loves puzzling over hard problems, and making them elegantly simple. You’ll help us scale the infrastructure that powers some of the largest websites in the USA, working cross-functionally with data analysts, marketers, and growth hackers. We work as a team, which means we’re all radical owners of the outcome. And, there’s a lot of emojis and laughter along the way. The impact of this role is going to be huge… Specifically… Work in our R&D division, Labs, doing whatever comes up (think of Labs like an on-going hack-a-thon…) Build cool, new things Automate and iterate on our code base that powers our data and marketing efforts Have comfort working with amorphous problems that might not have straightforward solutions (specifically with data) Build MVPs for internal tools, largely using Python (R would work, but we work mainly in Python) Work lean, fast, and iteratively while remaining curious, open, and flexible to deliver tools, scripts, and process improvement that will change our code base (and the company’s future) Tech Stack… Languages: Python, R, JavaScript Server: Amazon EC2, Apache Database: MySQL Caching: Redis, Varnish, Cloudflare Adstack: Doubleclick for Publishers (DFP), Prebid.js Deployments: AWS OpsWorks with Chef Version control: GitHub REQUIREMENTS/QUALIFICATIONS/ATTRIBUTES EDUCATION: Bachelor’s Degree (or equivalent) EXPERIENCE: 1-2 years Proven working experience in web programming Top-notch programming skills and in-depth knowledge of Python Familiarity with data sets and thinking data-first A solid understanding of how web applications work including security, session management, and best development practices Adequate knowledge of relational database systems, Object Oriented Programming and web application development Hands-on experience with network diagnostics, network analytics tools Basic knowledge of Search Engine Optimization process Experience in common third-party APIs (Google, Facebook, Ebay etc.) Aggressive problem diagnosis and creative problem solving skills Strong organizational skills to juggle multiple tasks within the constraints of timelines and budgets with business acumen Ability to work and thrive in a fast-paced environment, learn rapidly and master diverse web technologies and techniques. A love of working in a fast paced environment Self-starter, avid problem solver, energetic go-getter EXPECTATIONS Keep it Clean: you write “clean,” well-designed code that is testable. Roadmapping: you produce detailed, specific development plans. Team Player: you contribute in all phases of the development lifecycle, while interfacing with teams across the company to lead our development efforts. You Love to Test: you know that testing is the foundation of successful growth. You know not only HOW to test, but also WHAT to test. Yes, we test our content! Growth Mindset: From learning new skills to pioneering new strategies, you’re always looking to grow. less","API, API Integration, Database Architecture, Amazon Web Services,  ",NA,"$6k+ ","4.77 Stars, based on 4 feedbacks","United States",NA,4.77,4
"61","Analysis data","https://www.upwork.com/job/Analysis-data_~01be5ee08a29224174/","Entrylevel",NA,2019-05-31,"Translation Designer Data analysis Photo and video ed0","Google Analytics, Data Analytics, Data Science,   ",NA,"$0 ","No feedback yet","Egypt",NA,NA,NA
"62","Causal methods for analysis of longitudinal data","https://www.upwork.com/job/Causal-methods-for-analysis-longitudinal-data_~01c99ba8928eb6ce47/","Intermediate",NA,2019-05-31,"R code that conducts requested analysis along with output","Data Analytics, Data Science, R, Statistics",NA,"$80 ","5.00 Stars, based on 1 feedback","United States",NA,5,1
"63","answering R related questions","https://www.upwork.com/job/answering-related-questions_~01bf7a50283dc946a4/","Entrylevel",70,2019-05-31,"Need these questions answered carefully and using R techniques. related to a bigger project.","R, Python, Data Analytics, Data Science,  ",NA,"$30 ","3.05 Stars, based on 1 feedback","Australia",NA,3.05,1
"64","Data Scientist and AI Specialist Needed","https://www.upwork.com/job/Data-Scientist-and-Specialist-Needed_~011f4aa8eb8a35db19/","Intermediate",NA,2019-05-30,"We need a Data Scientist and AI Specialist Project details will be shared later upon initial conversation with the candidate.","AI, Data Science",NA,"$10k+ ","4.77 Stars, based on 6 feedbacks","United States",NA,4.77,6
"65","Data Engineers for interesting, short-term Web Data Integration projects using Import.io","https://www.upwork.com/job/Data-Engineers-for-interesting-short-term-Web-Data-Integration-projects-using-Import_~0173daf3564ef2161c/","Intermediate",NA,2019-05-30,"We are hiring enthusiastic data engineers for short term engagements in the Bay Area.  Looking for great people with high energy to work in a busy startup environment.  You should be well versed in the following technologies: * web technologies: CSS, Xpath, Javascript * Python * Regex * SQL We will pay for you to come work in our offices in Saratoga for the project duration.  You have outstanding analytical skills and a data-driven mindset to effectively structure complex problems and ideas into easily digestible frameworks.  You have an entrepreneurial mindset (self-motivated, tenacious, resourceful, no handbook necessary). In addition to being business-savvy, you are very technical and can work with common data technologies and tools.   * Data engineering, data science, or data analyst expertise, with a minimum 2-years experience in one of these fields and a proven track record of delivery in the data space (data modeling, data warehousing, BI, big data) * Data programming experience.  Python and related data libraries: Pandas, scikit learn etc.   * Ability to connect with people holding different points of view and varying levels of experience. * Work with and support customers in a SaaS environment * Strong work ethic and integrity * Excellent time-management and organization skills * Understand technically complex customer requirements * A creative thinker and problem-solver less","ETL Pipelines, Python, AWS ECS, CSS, Data Science, HTML,   ",5,"$10k+ ","4.98 Stars, based on 4 feedbacks","United States",NA,4.98,4
"66","Tutor for Data Science in Python","https://www.upwork.com/job/Tutor-for-Data-Science-Python_~016e7f1161029be3ad/","Intermediate",NA,2019-05-30,"I'd like to hire a tutor to master Data Science in Python. The tutor should assign coursework, exercises and allow discussions to explain concepts and solutions.","Python, Data Science, Machine Learning, Statistics",NA,"$70+ ","No feedback yet","Thailand",NA,NA,NA
"67","Machine Learning data scientist with NLP or NLU expertise","https://www.upwork.com/job/Machine-Learning-data-scientist-with-NLP-NLU-expertise_~01e1b5e7f388ab65eb/","Expert",NA,2019-05-30,"Required tech stack expertise: python, pandas, mysql, pytorch, spacy We are looking for an applied NLP data scientist to research, design, and apply ML algorithms in real-world settings. You must be fluent in English and responsive to communication via Slack. Requirements - MS or PhD in bioinformatics, computer science, physics, biomedical engineering - previous projects involving entity extraction, semantic search, ranking, text summarization, text classification, ambiguity disambiguation, representation learning, etc. - git for version control less","Python, Data Science, Machine Learning, Natural Language Processing",NA,"$10k+ ","5.00 Stars, based on 22 feedbacks","United States",NA,5,22
"68","Data Scientist/Ghost Writer needed for a 125,000 Word Textbook on the Principles of Machine Learning","https://www.upwork.com/job/Data-Scientist-Ghost-Writer-needed-for-125-000-Word-Textbook-the-Principles-Machine-Learning_~01ab33489442650169/","Expert",1400,2019-05-30,"The Data Science expert and writer with conduct research and write a book on the principles of machine learning with roughly 100,000 words. I will provide a table of contents which will include the major topics that will be covered in the book. It i ... more","Scikit-Learn, Python, Data Analytics, Data Science, Data Visualization, ",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"69","Data cleaning user research and testing of new data cleaning app","https://www.upwork.com/job/Data-cleaning-user-research-and-testing-new-data-cleaning-app_~01815a4a4d75c74584/","Entrylevel",NA,2019-05-30,"I want to hire you for 30-60 minutes for a video call on Skype. I want to understand what are the common steps you do to clean the datasets you usually work with. Then I want you to try to clean a dataset, you have recently used, with Fluidtable. I want to collect your feedback and understand what I should improve or add. less","Data Analytics, Data Science, Microsoft Excel",1,"$400+ ","5.00 Stars, based on 17 feedbacks","United Kingdom",NA,5,17
"70","Data Scientist needed for conceptualizing, visualizing and modeling dataset.","https://www.upwork.com/job/Data-Scientist-needed-for-conceptualizing-visualizing-and-modeling-dataset_~0194bb5ab0599b0fa1/","Intermediate",NA,2019-05-30,"Looking for a data scientist to work on a given set of sample data and come up with ideas to present/visualize data in Tableau. Good Storyteller.","Python, Data Analytics, Data Science, Data Visualization,  ",NA,"$400+ ","5.00 Stars, based on 4 feedbacks","Singapore",NA,5,4
"71","Python project with data science skills","https://www.upwork.com/job/Python-project-with-data-science-skills_~0120324d565c0b81f9/","Expert",1000,2019-05-30,"Urgent need for a Python developer with some data science skills for 2-3 assignment involving: - Using Python and Pandas for data sourcing and cleaning of a public sample data set (CSV format) - Exploration using Jupyter notebook - Commit to Github Please contact us for a detailed specification if interested in next 24 hours less","Python, Data Analytics, Data Science, Pandas",NA,"$0 ","No feedback yet","",NA,NA,NA
"72","Senior Data Engineer, Analytics SAAS product company","https://www.upwork.com/job/Senior-Data-Engineer-Analytics-SAAS-product-company_~01f79d856373aacc6d/","Intermediate",NA,2019-05-30,"Hi, We have many projects going on involving python, SQL and sometimes R and different API's like Google Analytics API, FB API etc. We help clients understand better their marketing performance and improve it with the help of attribution modelling. We are looking for a a senior developer who knows Python, R, SQL, bash, etc. to join our team for the long term. You should be able to understand the big picture, but also be familiar with statistics and familiar with good programming practices and all the usual command line tools. You should also be familiar with regression and logistic regression. We all work closely with our clients and develop our product for the long term. BR, Niklas less","Python, Data Science, Machine Learning, R, SQL, ",2,"$200k+ ","4.64 Stars, based on 109 feedbacks","Estonia",NA,4.64,109
"73","Data Specialist/Engineer Needed For Database Integration and Predictive Modelling","https://www.upwork.com/job/Data-Specialist-Engineer-Needed-For-Database-Integration-and-Predictive-Modelling_~01129ab83bda8d7b8d/","Intermediate",NA,2019-05-30,"The dual goal of the project is to enhance the Company's investor database, which comprises of different lists and phone conversation metrics and build an integrated predictive modelling system in order to improve the lead generation conversions from the investor database. To describe the goals separately: first; Building a centralized database system to have an integrated a data engine that connects all the data points and outcomes for investor lists as well as web scraping outcomes. second; Building an integrating a predictive model to gauge the conversion probability of individual contacts in the database. Anticipated Scope of Work: Initially scoping the data needs and specifications for the project while wrapping things into a working but basic application prototype. This portion of the project will be primarily devoted to integrating the data lists, sources, historical conversations stats into a central database organized in an optimum way (as the current state of the database need cleaning). Integrating the central database with web scraping tools. Predictive model building by using the historical stats to predict cases going forward, enhancing the model with web scraping outcomes, and integrated this sort of predictive model utility into the integrated database. Working on the features of the predictive model including: - Science based statistical modelling using linear, decision tree or deep learning models. - Seemless integrating into the overall scoring SQL, MySQL, Python/R skills are anticipated and detailed project briefs will be provided. less","Data Analytics, Data Science, MySQL Programming, R, SQL, Statistics",NA,"$5k+ ","5.00 Stars, based on 6 feedbacks","United Kingdom",NA,5,6
"74","R Programming Data Manipulation","https://www.upwork.com/job/Programming-Data-Manipulation_~01614fb95c4c9d2968/","Entrylevel",NA,2019-05-30,"I need advice from an experienced R programmer. I need to manipulate a data set, I have tackled it but I have hit a road block. This will be very straight forward for anyone who knows R","Data Analytics, Data Science, Microsoft Excel, R",NA,"$0 ","No feedback yet","United Kingdom",NA,NA,NA
"75","Data Scientist needed to help source data and write a project proposal (format will be given)","https://www.upwork.com/job/Data-Scientist-needed-help-source-data-and-write-project-proposal-format-will-given_~01f8823c4994ca083e/","Intermediate",100,2019-05-29,"I need a project proposal. there are many data sets available online, I have looked at the CFPB’s consumer complaint database, and was interested but there is a lot out there done on this as a project. If I was to use this I need a new data science ... more","Data Analytics, Data Mining, Data Science, Machine Learning, ",NA,"$0 ","No feedback yet","United Kingdom",NA,NA,NA
"76","Developer needed for creating a responsive Matlab/Python Programmer for Biomedical Image ...","https://www.upwork.com/job/Developer-needed-for-creating-responsive-Matlab-Python-Programmer-for-Biomedical-Image-processing_~010a1b3f2ac05183db/","Expert",500,2019-05-29,"An efficient Matlab/Python programmer experienced in Biomedical Image Processing (e.g. Neuron Image), Should be capable of searching algorithm (BFS or any other graph analysis). 1. Image Processing and Segmentation. 2. Binarization. 3. Morphological Image processing. 4. Change the Image to Graph. 5. Apply Searching algorithm. less","Scikit-Learn, Python, Algorithm Development, Data Science,  ",NA,"$800 ","5.00 Stars, based on 1 feedback","India",NA,5,1
"77","Looking for an experienced algo trading programmer","https://www.upwork.com/job/Looking-for-experienced-algo-trading-programmer_~0174ded393074913e1/","Expert",2000,2019-05-29,"We are Looking for an algo trader that can aggregate data collected from affiliate publishers, news, social media hubs, micro-blogs and other media sources via big data and an be used to predict real world outcomes of media assets such as albums, songs, movies / TV shows, Art and Electronic Games that will be popular, programmer must understand the system should outperform market-based predictors. Due to variances of the information distributed through our users/ communities, the system should provide opportunity for the utilizing of data into a form that allows for specific predictions about particular outcomes without having to institute market mechanism. Also programmer should be able to build models to aggregate opinion of collective participants of the platform in order to gain insights into behavior, while predicting future trends more accurately. we require a state-of-the-art algorithms in conjunction with other forms of analysis in order to enhance media portfolio performance, whereby participants can analyze and respond to opportunities in real time. less","Adaptive Algorithms, Algorithm Development, Big Data,  ",2,"$7k+ ","4.93 Stars, based on 12 feedbacks","United Kingdom",NA,4.93,12
"78","Python Developer Fullstack","https://www.upwork.com/job/Python-Developer-Fullstack_~01dbf234f357342b28/","Expert",NA,2019-05-29,"Several years working experience in Development, ideally with Java and Python Expertise in Databases, especially SQL Knowledge of modern development tools Know-how in dealing with AngularJS and R is advantageous University degree in Computer Science, preferably with an ITIL v3 certification Languages: fluent English both written and spoken, German is a plus Your tasks: Building and developing an IT Data Store Implementing the data analysis of the collected data Creating and improving a Data Dictionary Developing and revising the existing ITSM Suite, especially with UCMDB Working in projects and assuming responsibility for subareas and delivery objects of the application less","AngularJS, Database Design, Database Architecture,  ",NA,"$0 ","No feedback yet","Switzerland",NA,NA,NA
"79","Logistic regression with SAS Enterprise Guide","https://www.upwork.com/job/Logistic-regression-with-SAS-Enterprise-Guide_~01d1c49d0914f6fe4a/","Intermediate",NA,2019-05-29,"Carryout a logistic regression modeling using SAS Enterprise Guide -Showing output of model Ability to walk through the model via appropriate meeting space","SAS, Data Analytics, Data Science, Statistics",NA,"$3k+ ","5.00 Stars, based on 9 feedbacks","United States",NA,5,9
"80","Expert in biostatistics is needed for consulting in data analysis","https://www.upwork.com/job/Expert-biostatistics-needed-for-consulting-data-analysis_~017f877e2a7dd535f5/","Expert",NA,2019-05-29,"I need to analyze data from longitudinal study, and I need consulting in how to build a predictive model, based on this data","Biostatistics, Data Science, Machine Learning, R, Statistics",NA,"$0 ","No feedback yet","Czech Republic",NA,NA,NA
"81","Image processing","https://www.upwork.com/job/Image-processing_~01ca527fbc2eef3ffc/","Entrylevel",83,2019-05-29,"Identify diseases according to eye images.Use tensorflow, opencv","Python, Artificial Neural Networks, Computer Vision,  ",NA,"$80+ ","4.60 Stars, based on 1 feedback","Sri Lanka",NA,4.6,1
"82","Market research on machine learning / AI workflow management research","https://www.upwork.com/job/Market-research-machine-learning-workflow-management-research_~0155a4077a1976e48d/","Intermediate",75,2019-05-29,"Looking for someone with strong knowledge of the machine learning / AI sector to conduct a research project on companies that provide tools for data scientists who use machine learning: - What are the current solutions to general-purpose workflow management? What are the value propositions of the top solutions? - What are the value propositions of the top solutions for machine learning workflows? - List of 10 case-studies / use-cases that describe a successful implementation of one of the above for a machine-learning environment less","Company Research, Critical Thinking, Topic Research, Data Science, ",NA,"$60k+ ","4.82 Stars, based on 115 feedbacks","United States",NA,4.82,115
"83","Learning R and python in data mining.","https://www.upwork.com/job/Learning-and-python-data-mining_~017b56423b60879286/","Expert",NA,2019-05-29,"Learning in R and help in data mining with data science.","Python, Data Analytics, Data Mining, Data Science, R",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"84","Data science automation blog post","https://www.upwork.com/job/Data-science-automation-blog-post_~0167452713a72bbc53/","Intermediate",250,2019-05-29,"Looking for a technically proficient content writer with experience writing content about data science topics including AutoML, Machine Learning, Citizen Data Scientist topics, and topics around use-cases for data science in Financial Services, Insurance, Healthcare or Retail industries. We will provide a topic and you will be tasked with researching the topic and delivering a 500 to 1000 word blog post. Ongoing work is possible based on results. less","Blog Writing, Content Writing, Creative Writing,  ",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"85","Implementation Crowd counting based on ML","https://www.upwork.com/job/Implementation-Crowd-counting-based_~01e876678040bd3c3f/","Expert",1000,2019-05-28,"This use case should be able, to based on streaming video data, count number of people in the specific area. A very similar example is here https://towardsdatascience.com/use-a-crowd-counting-ai-model-for-your-business-485da9c21db4 This project consists of developing appropriate ML model, train it, and test on real data. Please less","Data Science, Machine Learning, Python",NA,"$0 ","No feedback yet","Serbia",NA,NA,NA
"86","Data Scientist - Service-Based Business Owner Deep Dive","https://www.upwork.com/job/Data-Scientist-Service-Based-Business-Owner-Deep-Dive_~01c724c24e9d03d9e7/","Intermediate",20,2019-05-28,"I need someone to collect deep information on the top Oregon Service Business owners, collecting things like Name, Email, Home Address, Website, Type Of Service, Income, Competitors & More. The second thing is, I need to know the top 50 online influencers for these businesses that are producing content to teach them. These are influencers/sources that these local service businesses are watching every day. less","Data Entry, Data Mining, Data Science, Internet Research",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"87","Machine Learning NLP paper writing","https://www.upwork.com/job/Machine-Learning-NLP-paper-writing_~016c96f6604f682466/","Expert",NA,2019-05-28,"Hi, We are looking for an expert NLP writer and author to help improve an existing article for publishing You have to be available for work in the next 2 weeks best regards C","Artificial Intelligence, Content Writing, Data Science,  ",2,"$4k+ ","4.78 Stars, based on 30 feedbacks","Switzerland",NA,4.78,30
"88","Deep learning NLP for malware detection","https://www.upwork.com/job/Deep-learning-NLP-for-malware-detection_~0192a32319ba98eda6/","Expert",500,2019-05-28,"Deep learning POC, I will provide malware samples, you need to apply deep learning algorithm which can classify them and generate clear differentiators between the sample sets. We want to be able to identify malware family based on their unique characteristics of binary code. We will work with you but you should have done some work in deep learning technology. It should finally produce a database which can let me scan and identify malware from white files. less","Artificial Intelligence, Artificial Neural Networks,   ",NA,"$0 ","No feedback yet","India",NA,NA,NA
"89","Python programmer needed for predictive modelling module","https://www.upwork.com/job/Python-programmer-needed-for-predictive-modelling-module_~01ddf12060ad7c054b/","Intermediate",200,2019-05-28,"Need someone adept in python to create code modules for predictive modelling, including plotting, logistic etc. Need to install all remotely on our system.","Python, Data Science, Statistics",NA,"$0 ","No feedback yet","India",NA,NA,NA
"90","ElasticSearch w/real-time recommendations from trained machine-learning model","https://www.upwork.com/job/ElasticSearch-real-time-recommendations-from-trained-machine-learning-model_~018150a6f85ce0700b/","Expert",NA,2019-05-28,"We are looking for someone with direct experience integrating machine learning models with ElasticSearch, for real-time recommendations. We are a team of senior backend engineers looking to accelerate development of a key feature. Our in-house data-scientist is busy building incredible models from our data-warehouse; now it's time to integrate those learnings into our search results and recommendations. Note: the most important criteria for this job is ***direct experience*** in doing this for another client/project. We want to implement what you've already implemented in the past. Our stack: - ElasticSearch 6.x - postgres/postgis - python3.6/django 1.11 Good luck! less","Python, Data Science, Elasticsearch, Machine Learning",NA,"$9k+ ","4.99 Stars, based on 17 feedbacks","United States",NA,4.99,17
"91","Need a person to develop the machine learning model in health care for the prediction of diseases.","https://www.upwork.com/job/Need-person-develop-the-machine-learning-model-health-care-for-the-prediction-diseases_~01f8348cfcb514dd2c/","Expert",300,2019-05-28,"Looking for a research scholar or the person with good experience in research to assist our team in the design and development of Machine Learning model for the prediction of diabetes disease. The work would be to develop and train the machine learning model. less","Cloudera, TensorFlow, Python, Article Writing, Artificial Intelligence, ",NA,"$0 ","No feedback yet","India",NA,NA,NA
"92","R Modelling and Shiny App Creation","https://www.upwork.com/job/Modelling-and-Shiny-App-Creation_~01ff096fdf6fbaf978/","Entrylevel",NA,2019-05-28,"I am need of someone who has experience: -cleaning data -modelling using prediction analysis -presenting data visualised in a shiny based app","Data Analytics, Data Science, R, Statistics",NA,"$0 ","No feedback yet","Australia",NA,NA,NA
"93","Developing material for Machine Learning 20 Projects Labs","https://www.upwork.com/job/Developing-material-for-Machine-Learning-Projects-Labs_~016e7ad2e43a7ccd3e/","Expert",200,2019-05-27,"We are running several project-based workshops on Machine Learning, Deep Learning and Data Enginnering. The job is to use ready projects and add the necessary slides and quizzes to be usable throughout the workshops. We will be providing the list of selected projects. We will use projects that have datasets and code available in public. The deliverables for each lab are: 1- Properly running code on Google Colab notebooks using the data on Google Drive 2- Slides with the necessary business background of the project and the relevant concepts 3- Quizzes in the form of Google Forms to test the audience understanding This job will cover an initial list of 20 projects to be developed in 4 phases. Job may be split between contractors if necessary. less","Amazon SageMaker, Artificial Intelligence, Artificial Neural Networks,  ",4,"$2k+ ","4.04 Stars, based on 15 feedbacks","United Arab Emirates",NA,4.04,15
