"","jobtitle","joblink","jobLevel","budget","date","content","tags","numberOFfreelancers","totalspent","customerscore","country","customertype","score","Nfeedback"
"39","Technical writer for an aggregator application.","https://www.upwork.com/job/Technical-writer-for-aggregator-application_~01b144260bcef3601d/","Intermediate",100,2019-06-13,"About us: We are a startup with an idea to create an app that will revolutionize the ridesharing market in the SouthEast Asian region. We're looking for an experienced technical writer to a white paper, including market statistics and revenue proje ... more",NA,NA,"$200+ ","5.00 Stars, based on 1 feedback","Bangladesh",NA,5,1
"40","Experienced data scientist who can facilitate workshops in the Data Science Master's Programme","https://www.upwork.com/job/Experienced-data-scientist-who-can-facilitate-workshops-the-Data-Science-Master-Programme_~017c00ae98471ac2c1/","Intermediate",NA,2019-06-13,"As European Leadership University offering a Data Science Master's Programme we are looking for Data Science Course Facilitators. As an ELU Data Science course facilitator, you will meet groups of students and facilitate their learning experience through online meet-ups over Zoom to help them master data science skills. The role is a great opportunity for experts in data science who has a desire to keep their skills sharp by developing others and would like to be part of a unique educational approach and a thriving community of talents, facilitators, mentors and sector leaders. Enablers • Proficiency in Python • Professional experience as a Data Scientist or in similar role • Previous training or mentorship experience • Alumni of Datacamp's Data Scientist with Python track • Experience with Python Data Science applications • Exposure to machine learning and data science tools and libraries such as pandas, Scikit-learn, Matplotlib and Seaborn • Good working knowledge of statistics and mathematical concepts • Excellent communication skills • Excellent command of English less","Python, Artificial Intelligence, Data Analytics, Data Science, ",NA,"$0 ","No feedback yet","Netherlands",NA,NA,NA
"41","Academic paper researcher - Statistics","https://www.upwork.com/job/Academic-paper-researcher-Statistics_~013595ba8792b55d0e/","Intermediate",NA,2019-06-13,"I am working on a paper to compare OLS regression model, krigging and random forest model for Spatial heat mapping. Availability of research papers is limited in one discipline, therefore one needs to investigate across various disciplines. I need someone, who understand these methods and can distil down research papers for me. Deliverable will be a list of peer-reviewed journal papers, with a couple of lines summary. less","Geospatial, Spatial Analysis",NA,"$0 ","No feedback yet","United Kingdom",NA,NA,NA
"42","Data Scientist: Retail Demand Forecasting","https://www.upwork.com/job/Data-Scientist-Retail-Demand-Forecasting_~01f38cf805e069445f/","Intermediate",NA,2019-06-13,"Academic qualification in statistics, mathematics or similar field 3-4 years experience in statistical data analysis in R and/or Python Experience in linear, multiple, multilevel, time series, random forest and other non-parametric regressions Abilit ... more",NA,1,"$900k+ ","4.90 Stars, based on 52 feedbacks","South Africa",NA,4.9,52
"43","Product Manager","https://www.upwork.com/job/Product-Manager_~016c6015129c04c69f/","Intermediate",NA,2019-06-13,"Product managers run a team of engineers, data scientists, growth hackers, graphic designers (and other roles). They live and breathe the statistics of the the product. They are responsible for writing the product specification and wire frames, and breaking that specification down into an agile development process. Ultimately, the most important thing is that they figure out how to grow the north star metric and usage for the product. If you thrive on taking an evidence-based approach, love pushing the boundaries of web products, and are passionate about having a real impact on a global (and growing) technology company, then we want to hear from you! Requirements Ability to process and analyse complex data sets, and interpret them to make business decisions. Deep understanding of the mobile app user experience (e.g. pricing strategy, technology, user flow) Experience designing simple and intuitive user interfaces – ability to create wire frames and mockups Excellent written and verbal communication skills Proven ability to develop product and marketing strategies Must be able to work in Manila, Philippines What makes a good product manager? Attention to detail A sense of ownership over all aspects of the product A sense of urgency to deal with issues Hybrid skill sets, a jack of all trades Technical background e.g. computer science, electrical engineering, science Growth hacker Maths & statistics Initiative & leadership Great communicator Can write great copy, a born marketer Engaging presenter to audiences small and large Frequently talks to customers Can rapidly iterate product to achieve an outcome less",NA,NA,"$100k+ ","4.96 Stars, based on 83 feedbacks","United States",NA,4.96,83
"44","Design and analysis for a clinical trial","https://www.upwork.com/job/Design-and-analysis-for-clinical-trial_~01442da1f3800675a0/","Expert",NA,2019-06-13,"I need someone to help with the design and analysis of the clinical trial. Experience in writing SAP and biostatistics required. This job was posted from a mobile device, so please pardon any typos or any missing details.","Biostatistics, Data Analytics, SAS, Statistics",NA,"$700+ ","No feedback yet","Poland",NA,NA,NA
"45","IPTV Backend Middleware","https://www.upwork.com/job/IPTV-Backend-Middleware_~0177d8b33b0de1dac3/","Intermediate",NA,2019-06-13,"IPTV Middleware in PHP with the following feature Only apply If you have experience of IPTV middleware development Dashboard Monitor the most important key performance indicators (KPIs) Monetization Organize content into unlimited combinations and plans. Exporting & Importing Export / Import activities in CSV format & XML format Users, Groups Management Organize system users into appropriate roles. Any Database Connects to multiple databases through ORM CRM / Billing Systems Full API Integration to your CRM / Billing systems through RESTful API Push Messages Send push notification messages and custom actions to any device. Customer Management Organize and manage customer accounts and devices. Application Upgrade Manage new application releases and choose devices to upgrade. EPG Management Add and edit EPG data from the administration portal, or import it through CSV file. Stream Token Protection Protect streams using third-party token providers. Multi CDN Management Switch customers between CDNs to improve customer experience or reduce traffic costs. Analytics View real-time statistics through your Google analytics account with Magoware customized analytics module Media management Manage system logo, icon and images. Auditing Log and monitor every back office activity. less","API, Architecture Design, MS SQL, JavaScript, PHP",NA,"$100+ ","5.00 Stars, based on 1 feedback","Australia",NA,5,1
"46","Amazon Tool Developer Needed","https://www.upwork.com/job/Amazon-Tool-Developer-Needed_~017963a07cf2dd21ba/","Entrylevel",500,2019-06-13,"Here is what I need. This can be between chrome extension and web tool. 1) Keyword research tool - It pulls auto suggested keywords from search bar into one spreadsheet. So basically type in a keyword and then a letters A-Z and then pulls the keywords that show for each letter after main keyword. Then once it has that list, it does the same things will all keywords with A-Z to find the rest (Amazon, Google, Bing, YouTube, Ebay, Play Store) 2) ASIN and BSR tool - Shows ASIN and BSR on Amazon when searching for something. It shows this on search results, product page, and category / best seller page 3) Tool that alerts for any changes in: Title, Bullet Points, Price, Description, Pictures, Product Variations, Product Weight Changes (Email, SMS or Telegram) This is for own product and competitors 4) A tool that pulls all important statistics from Seller Central and Amazon Account into one easy place and sends daily/weekly totals to (Email, SMS, Telegram) 5) Price and BSR tracker with graph for own product and competitors 6) Keyword tracking - add keywords and see rankings for each keyword for product. Keeps graph of positions. You can add different produts and see 7) BSR changes alerts - send (Email, SMS, Telegram) when change in BSR 8) Duplicate word remover - Put any text into tool and it removes any word that is duplicate - Then it scans listing and tell you what words have not been used 9) Product Review and Seller feedback alerts - Send (Email, SMS or Telegram) whenever new review or feedback shows less","API Integration, Amazon Web Services",NA,"$100+ ","5.00 Stars, based on 4 feedbacks","United States",NA,5,4
"47","Questions to Primary Scales mapping and Primary Scales mapped to statistical chart types.","https://www.upwork.com/job/Questions-Primary-Scales-mapping-and-Primary-Scales-mapped-statistical-chart-types_~01e02651e00efad0db/","Entrylevel",128,2019-06-13,"We are interested in mapping survey form question types to primary scales and then to map the primary scales to lists of possible statistically valid charts. These survey question types will later present as statistical graphs and reports for the answers/data to those survey questions, based on the Primary Scales. The Brief: Deliverables: 1. question types mapped to primary scales 2. primary scales mapped to report chart types Outcome – once a survey form question has been mapped to the relevant primary scale - a logic process will lead to processing path and result in the correct graphical output (and the report validation) being presented based on the Primary Scales. (ordinal, nominal, interval and ratio). The specifications for the task are contained in the attached spreadsheet. Thank you. less","Mathematics, Statistical Analysis",NA,"$0 ","No feedback yet","Australia",NA,NA,NA
"48","Statistics & Mathmatic","https://www.upwork.com/job/Statistics-amp-Mathmatic_~014a2c0e8244905011/","Intermediate",10,2019-06-12,"I have included the requirements in the file attached","Algorithms, Calculus, Mathematica, Algebra, ",NA,"$1k+ ","5.00 Stars, based on 4 feedbacks","United States",NA,5,4
"49","Statistics Class and Grading Virtual Assistant","https://www.upwork.com/job/Statistics-Class-and-Grading-Virtual-Assistant_~01c909c035936694f9/","Intermediate",NA,2019-06-12,"Hi, we are needing a great virtual assistant to assist in various grading and classroom admin tasks throughout the school year. STRONG background in Statistics is a MUST. Bonus if you currently or have previously taught a statistics college level cl ... more","Mathematics, Algebra, Equations",NA,"$10k+ ","4.98 Stars, based on 40 feedbacks","United States",NA,4.98,40
"50","Simple quantitative analysis of data for a paper","https://www.upwork.com/job/Simple-quantitative-analysis-data-for-paper_~01385c57fdc3a6b8fc/","Intermediate",100,2019-06-12,"I'm looking for someone that can advise me on, and do the quantitative part of my paper. I have already collected data in excel (CSV or Json) and need help with what statistical models I can use to answer my research question. You should be able to do the work, and walk me through the process and results. Overall it will not be very challenging for someone with some experience in this field, but would be of great help to me. Preferably SPSS/Stata less","IBM SPSS, Microsoft Excel, Stata",NA,"$0 ","No feedback yet","",NA,NA,NA
"51","Expert stastics and chemistry tutor.","https://www.upwork.com/job/Expert-stastics-and-chemistry-tutor_~01b7f4efe7e53d0336/","Expert",80,2019-06-12,"Help with understanding complex formulas pertaining to statistics and chemistry..",NA,NA,"$800+ ","4.88 Stars, based on 12 feedbacks","United States",NA,4.88,12
"52","Real-estate crowdfunding market research, survey & analysis","https://www.upwork.com/job/Real-estate-crowdfunding-market-research-survey-amp-analysis_~01c27bdcf44df9180d/","Expert",2500,2019-06-12,"Phase 1 - Market Research Report - Scope of Work: Please provide a brief proposal detailing your relevant experience, availability and budget requirements. Please detail how you will deliver the scope of work requirements: Note: The first Phase of the complete project is market research and analysis (below - this listing), which will be followed at a later date by financial analysis & modelling, pitch deck & graphic design, and Business plan review job listings. Market Research 1. Provide detailed and confidential research analysis of the Canadian Real-estate crowdfunding market *Current market demand for crowdfunding real-estate investment in Canada *Major Players in the current Market - size of market & growth. *Size & distribution of accredited investor v's non-accredited investors across Canada *Mode and method of investors investing - how do they find their information & how to they manage their portfolio.. *Size, Life of & type of investment Projects - inc ROI data *Typical fee structures for real- estate crowdfunding platforms *Demonstrated return on investment (ROI) to investors *Fees charged for investors / project sponsors *No# of investors per project / $ per investment *Range of project investment offerings / break downs *Growth of Market / market statistic summary in Canada V's the United states (2015-19) *Threats to market, future growth and exit strategies *Reported investor and Project sponsor revenue projections based for 1-25m+ investment offerings 2. Conduct a market research & survey / data analysis of accredited real-estate crowdfunding investors (An actual survey to be conducted) *Investor preferences of project types / deal sizes / investment term duration. *Pay structure for current investments, what acceptable % fees are they paying currently & frequency of transactions. *Where & How do investors source their current information / deals *How do & how long do investors currently take to conduct individual investment due diligence (internal/outsourced) *Accredited investor expectations - of project sponsors & platform providers, Inc communication, transparency, additional services features *No# investors in market - inc any trends / behaviors *ROI expectation breakdown for investors, %'s & terms *Issues / problems with current/previous platform providers or investors. *What would make their life simpler and give them more confidence to encourage returning to the same online platform. *Wish list of what investors want to see in the future ie: resources, technology, reporting communication, education, ease of access, consultation etc *Appetite of accredited investors for Block-chain based transaction, payments and smart documents for syndicated real estate investment. *What are top 5 deal breakers for investors to avoid investment opportunities. Note: All market research reporting & subsequent data produced by the successful candidate must be referenced correctly to the specific information sources and resources. inc an explanation of methodologies used to support findings. Electronic and or hard-copy original source material must be provided / retained and made available on request. Signed confidentiality agreements will be required prior work commencing and transmission of sensitive information. (Note there will be 3 other components listed at a later date that are required regarding this project which are not covered in this listing. The first component (above) is market research and analysis, which will be followed by financial analysis & modelling, pitch deck & graphic design, and Business plan review. if you believe you have skills or can refer a fellow up-worker suitable to the project in those areas please contact me ahead of scheduled) less","Market Analysis, Business Cases, Business Planning, Crowdfunding, ",NA,"$0 ","No feedback yet","Canada",NA,NA,NA
"53","Data Analytics","https://www.upwork.com/job/Data-Analytics_~019001040c7c21d929/","Intermediate",NA,2019-06-12,"Seeking applications for a Quantitative Analyst to support a BSA/AML Compliance Department in a variety of activities related to the design, maintenance, and optimization of compliance models. The models include AML transaction monitoring, sanctions filtering, and customer risk. Level to be determined by experience and educational background. Desired skills (Required): • Strong foundation in statistical methods (e.g. econometrics, sampling) and statistical reasoning • Strong programming skills in R and/or Python, and SQL • Demonstrable ability in the application of analytics to problem solving, from issue identification and problem definition to analytics exploration/solution through to management reporting • Ability to present complex quantitative issues to management and other stakeholders in clear, non-technical terms, both written and oral Subject matter experience (Strongly Desired): • Familiarity with AML transaction monitoring, sanctions filtering, and customer risk models • Familiarity with model validation concepts and applications Educational requirement (Advanced degrees preferred) • Degree in economics, statistics, data science, quantitative methods less","R, SAS, Python, Statistical Analysis",3,"$0 ","No feedback yet","United States",NA,NA,NA
"54","phd thesis statistics","https://www.upwork.com/job/phd-thesis-statistics_~017c9cc42306e478d3/","Entrylevel",100,2019-06-12,"phd management thesis. need help with statistical analysis of data collected using spss (reliability analysis cronbach, SEM, regression analysis, chi square etc.) also, help with overall finalization and review of the final thesis. This job was pos ... more","Research Papers",NA,"$80+ ","5.00 Stars, based on 2 feedbacks","India",NA,5,2
"55","Data Scientist","https://www.upwork.com/job/Data-Scientist_~01c4b2af7e90369606/","Intermediate",NA,2019-06-12,"Looking for a Data Scientist for part or full-time role. Strong experience in the following: - developing algorithms - statistical analysis - python skills - preferred math background any experience in the following a plus: - GraphDB - machine le ... more","Python",NA,"$100k+ ","4.94 Stars, based on 147 feedbacks","United States",NA,4.94,147
"56","Multivendor Marketplace Development with Wordpress","https://www.upwork.com/job/Multivendor-Marketplace-Development-with-Wordpress_~018f84b6b33c818ad3/","Expert",2500,2019-06-12,"We need to build a marketplace where users can buy and sell digital files online using WordPress. Since we have digital files users, once they purchased the documents, are going to be able to access them through a reader (like on scribt). Also, prices on the marketplace are set NOT by the users but by to a pre-defined formula depending on the grade they obtained on the document they are uploading (more information will be provided on this). We are going to need admins and users. Each user can upload files (therefore there needs to be a payment gateway that allows for payments to be sent from a user to another user with us (the website) retaining a commission). Sellers should be able to see basic statistics on the sales (ex. number of sales, revenues...) Only users who purchased should be able to leave comments (about the third time they open the document a pop-up should ask to leave a review) If accepted for the job we will provide a detailed technical list, an interactive prototype and the front end design in PSD. less","WordPress",NA,"$0 ","No feedback yet","Italy",NA,NA,NA
"57","Statistical analysis plan writing","https://www.upwork.com/job/Statistical-analysis-plan-writing_~01ab1626c6db436993/","Expert",NA,2019-06-12,"SAP (statistical analysis plan) development. No sample size calculations. Just writing according to the provided details and template. This job was posted from a mobile device, so please pardon any typos or any missing details.","Biostatistics, Data Analytics, Data Science, SAS, ",NA,"$700+ ","No feedback yet","Poland",NA,NA,NA
"58","Web App MERN Stack and Mobile App React Native","https://www.upwork.com/job/Web-App-MERN-Stack-and-Mobile-App-React-Native_~0106a3d91691350eed/","Expert",4000,2019-06-12,"Need a sports web site / web app that has a blog, bettings statistics, betting suggestions and private videos and articles. Some API communication will also be needed. Also a mobile React Native will be needed after Further details will be discussed with the right candidate less","MongoDB, Phone, Tablet, React Native, Android, ",NA,"$5k+ ","4.61 Stars, based on 10 feedbacks","Portugal",NA,4.61,10
"59","Tariff chart replication","https://www.upwork.com/job/Tariff-chart-replication_~0154a338b762af1fca/","Intermediate",150,2019-06-12,"Hi..I need to replicate a chart showing average import tariff shown here: https://libertystreeteconomics.newyorkfed.org/2019/01/the-impact-of-import-tariffs-on-us-domestic-prices.html As mentioned in the article, avg import tariff is calculated by averaging across countries and Harmonized Tariff Schedule (HTS) product codes using 2017 import weights. The 2017 import values by each 8 digit hts code and country is available from here: dataweb.usitc.gov The annual tariff files for 2018 and 2019 are available from here: https://dataweb.usitc.gov/tariff/annual I can send you the import values of hts code by country and the tariff files. Please apply if you are familiar with statistical and econometric analysis in Python. More details to be shared later. less","Econometrics, Trade Law",NA,"$4k+ ","4.56 Stars, based on 9 feedbacks","United States",NA,4.56,9
"60","GOLF Report Instructions on HOW TO golf after a stroke. TECHNICALLY . BIDS WELCOME","https://www.upwork.com/job/GOLF-Report-Instructions-HOW-golf-after-stroke-TECHNICALLY-BIDS-WELCOME_~0145c0a7c49d2aab38/","Intermediate",100,2019-06-12,"deliverable report 2000 words in word doc BIDS WELCOME Just instructions are needed to people who have have a stroke effects as I and want to golf . Of course the best input might be from a coach or somebody who can provide valuable tips , but a great researcher could also work well here. How do I swing the clubs now, my one hand has virtualy no grasp, no grip, what to do? how about balance ? driving, putting, chip issues and over coming , etc , how to golf with stroke effected one side, topics as these <b>Type of Website Content:</b> <b>Purpose of the Content: </b> Instructional to to actually tell people who have had a stroke, how to golf, details, tips <b>Please Do NOT Include:</b> statistics on stroke victims or benefits, or article format If you have any questions, please message us before you begin work on this order. Thank you! Also note that this is not an article structure, No need for an introduction about statistics or benefits. <b>Resources:</b>Please correctly identify references , resource if needed By accepting this order, you agree that I may name myself and/or others as the author of the text you write, including any modifications to or derivative works from such text. less","Instruction Manual",NA,"$4k+ ","4.99 Stars, based on 22 feedbacks","United States",NA,4.99,22
"61","Web Developer for Back-End","https://www.upwork.com/job/Web-Developer-for-Back-End_~01f44ca164f5eeca38/","Entrylevel",NA,2019-06-12,"We are looking for a web developer with knowledge in nodejs and mongodb to store the data In summary the work would consist of a control panel for a VIRTUAL exchange house Among the options that we would need, are the following: - Administration of users of the platform (entry, editing, delete or deactivate, Reports) - Administration of betting offices (configuration, update, reports) - Module of Administration of Payments, Prizes, rate. - Configuration Paypal account of the platform. - Statistic charts (winners per prize, box office, etc) The developer must generate us the possible methods that are going to be consumed by means of an api in which other applications that are going to consume our data. Note: we need the candidate to speak in Spanish and have knowledge or ideas about games, lotteries, since our development is about a Digital Lottery system. For more information, I remain attentive to any doubts. less","API, Backend Rest API, MongoDB",NA,"$0 ","No feedback yet","Spain",NA,NA,NA
"62","Data scientist explain PDF, CDF, and inverse CDF","https://www.upwork.com/job/Data-scientist-explain-PDF-CDF-and-inverse-CDF_~0197871ebac2093404/","Expert",350,2019-06-12,"Looking for a data scientist or statistician that would enjoy writing articles to explain PDF, CDF and inverse CDF functions and their role in data science. The articles should allow beginners to understand and should provide graphics and code examp ... more","Data Analytics, Data Science, Mathematics, Python, ",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"63","Marketing expert to consult on print & web marketing activities, analyse google analytics results","https://www.upwork.com/job/Marketing-expert-consult-print-amp-web-marketing-activities-analyse-google-analytics-results_~01df48edd3162a46c5/","Expert",NA,2019-06-12,"Looking for a marketing expert who can consult on print and digital marketing activities and analyse google analytics statistics to report on effectiveness and suggest areas for improvement for both web and offline materials. Copywriting skills an advantage. less","Market Analysis, Marketing Strategy, Data analytics",NA,"$10k+ ","4.83 Stars, based on 21 feedbacks","Australia",NA,4.83,21
"64","Modify Wordpress Themes Author Page to include forum stats and posts","https://www.upwork.com/job/Modify-Wordpress-Themes-Author-Page-include-forum-stats-and-posts_~01bb3967bc950a51ce/","Intermediate",NA,2019-06-12,"Hi, I currently have a WordPress site using a Classifieds theme (modifier - [login to view URL]) I also have a forum installed on the same site. I would like someone to modify the themes profile page so that there will only be one profile page for b ... more","WordPress, PHP",NA,"$0 ","No feedback yet","India",NA,NA,NA
"65","Need an Experimental Statistics Tutor","https://www.upwork.com/job/Need-Experimental-Statistics-Tutor_~0167f7a1128ed7b858/","Expert",NA,2019-06-12,"I am looking for a tutor that specialises in experimental statistics. I need to practice the following topics for a test I need to take: Descriptive statistics Experimental design and sampling t-tests ANOVA Correlation Simple regression SPSS","IBM SPSS",NA,"$1k+ ","5.00 Stars, based on 4 feedbacks","Jordan",NA,5,4
"66","Designer needed to create Interactive/ Animated PDF brochures.","https://www.upwork.com/job/Designer-needed-create-Interactive-Animated-PDF-brochures_~019e9727dbd3c87aef/","Expert",150,2019-06-12,"-Two 2-page brochures for a corporate client that is interactive / animated. -Require a highly skilled Graphic Design with experience in interactive PDF brochure design and creating graphics for clear, minimal and effective infographics -Content will be submitted as well as reference design material -Required to work on project till 28th June 2019 less","Infographics, Adobe InDesign, Adobe Photoshop, Modern, Minimal, ",NA,"$0 ","No feedback yet","United Arab Emirates",NA,NA,NA
"67","Google analytics expert needed to get helpful statistics about website performance from console","https://www.upwork.com/job/Google-analytics-expert-needed-get-helpful-statistics-about-website-performance-from-console_~01e5469d2bd2fe4121/","Expert",NA,2019-06-12,"Looking for a marketing expert who is an expert in Google Analytics and knows how to get useful statistics that are relevant in showing how effective marketing activities have worked, and how conversion can be improved","Conversion Rate Optimization, Campaign Analysis, Customer-focused",NA,"$10k+ ","4.83 Stars, based on 21 feedbacks","Australia",NA,4.83,21
"68","2001 Statistics and Data 4g7t9e6d0b9n","https://www.upwork.com/job/2001-Statistics-and-Data-4g7t9e6d0b9n_~01a4c5c0832c84e83f/","Intermediate",50,2019-06-12,"Need Your help with Data Analysis in R and Statistic Methods","R",NA,"$600k+ ","4.81 Stars, based on 3668 feedbacks","Estonia",NA,4.81,3668
"69","Power BI specialist needed for creating interective voice analytics dashboard","https://www.upwork.com/job/Power-specialist-needed-for-creating-interective-voice-analytics-dashboard_~0186c0a4b736e44127/","Expert",NA,2019-06-12,"We are preparing interactive dashboard for visualisation data we extract from telephone conversations using our AI services - calls statistics, emotions, transcriptions etc. In our database we can store up to 250 000 calls/month - so navigation through so many calls is a real problem. We have to visualise data starting from general statistics and drilling down to specific call and even a second from the call. less","Google Data Studio, Tableau Software, PowerBI, Qlikview, Python",NA,"$0 ","No feedback yet","Poland",NA,NA,NA
"70","Chinese Digital Marketing Expert in WeChat/Weibo/Chinese Marketing Needed","https://www.upwork.com/job/Chinese-Digital-Marketing-Expert-WeChat-Weibo-Chinese-Marketing-Needed_~01b2349e15da72c79a/","Intermediate",2000,2019-06-12,"Looking for an individual or agency who can handle an entire year (or half year) of WeChat/Weibo + Chinese marketing campaign on our behalf. Requirements: - With a solid portfolio - Must have some Singapore/Asia case studies and/or clients (please attach them here) - Some screenshots/results of WeChat/Weibo statistics you have achieved (please attach them here) - Ability to understand English well and our requirements Budget is based on per month, and depends on results for further renewal each month. less",NA,3,"$3k+ ","4.84 Stars, based on 14 feedbacks","Singapore",NA,4.84,14
"71","Writer Needed For WordPress, Hosting, Software Website","https://www.upwork.com/job/Writer-Needed-For-WordPress-Hosting-Software-Website_~01117cf3777f81ca61/","Intermediate",500,2019-06-12,"Hi all, I currently operate a website on a subject about wordpress, hosting, internet statistics and software. What im after from a writer is someone who is fluent in these tops and the needs and wants that a user has for these things. For site you will be writing ""top 20 data centres in europe"" or ""google statistocs"" articles that will be in depth and well researched. If you are unable to research the subject and can also talk fluently about them then this might not be for you. These articles will be between 1000-4000 words. Preferably you should also have some on page SEO optimization within your writing. For the writer i will pay $25 per 1000 words. This is only going work for good writers and will need 5-10k words per week. If you have come this far, please tell me about your favourite website builder and why in replying to this job post. less",NA,NA,"$10k+ ","4.75 Stars, based on 8 feedbacks","Australia",NA,4.75,8
"72","Looking for Data Science / Machine Learning Mentor","https://www.upwork.com/job/Looking-for-Data-Science-Machine-Learning-Mentor_~016c5f018bebd05943/","Expert",NA,2019-06-12,"Hi I'm about to start looking for new job opportunities and would need a data science/ML mentor to help me: - Build a portfolio - Write articles - Regular coaching - Mockup Interviews Experts with predictive marketing knowledge are preferred.","Python, Data Analytics, Data Science, Machine Learning,  ",NA,"$3k+ ","4.88 Stars, based on 58 feedbacks","France",NA,4.88,58
"73","Designer, multimedia and training material development","https://www.upwork.com/job/Designer-multimedia-and-training-material-development_~0123faa00ccb8e3e34/","Intermediate",NA,2019-06-12,"We're a training and consulting services company and we're looking for a talented individual/agency to work with us on the long-term to provide us with excellent material development designs and editorial work. Our scope of work will include working on training materials which includes manuals, presentation (ppt), online material development and more. less","Flowcharts, Infographics, Book, Adobe Photoshop,   ",NA,"$1k+ ","5.00 Stars, based on 2 feedbacks","Saudi Arabia",NA,5,2
"74","Digital Marketing Manager","https://www.upwork.com/job/Digital-Marketing-Manager_~0109cc3fa2716c637c/","Intermediate",NA,2019-06-12,"We're looking to bring on a part time Digital Marketing Manager to handle a myriad of duties: Social Media Management - Write posts - Plan and prepare posts in advanced using Hubspot - Monitor & respond to social channels for questions, feedback, criticism, etc - Manage social media channel home pages to update banners, ""About us"", etc. Blog (Hubspot) - Build & maintain long-term content roadmap - Coordinate blog content creation needs against long term roadmap w/ our blog writer - Map and manage the blog's buyer's journey for each blog ""tag"" - Map and manage blog tags to buyer personas - Coordinate blog post graphics creation with our Graphics Designer SEO - Collaborate and coordinate with our SEO guy to optimize verbiage, headers, etc - Coordinate SEO guy's needs to our developers - Read and interpret SEO audits for reporting to the team Newsletters & Engagement Emails - Create Newsletter & Engagement strategies to coincide with buyer personas and/or industries - Create Newsletter & Engagement topic roadmap for each buyer persona and/or industry - Write (or have our blog writer) the newsletters & engagement email templates - Coordinate graphics creation with our Graphics Designer Strategy & Research - Determine buyer personas for our target industry - Visually map inbound strategies against buyer personas to illustrate buyer journeys - Investigate and determine new marketing campaigns - Monitor & interpret web traffic and funnel statistics - Improve marketing funnel design - Specify marketing automation, sequences and general improvements for developers *~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~* A perfect candidate would have: - Excellent experience with Hubspot - Hubspot certifications - Experience running social media channels - Experience managing a blog - Vast experience with the inbound marketing strategy - A solid existing understanding of marketing automation - An understanding of buyer personas and buyers journeys - An ability to do market research as needed - A self starter and self manager - Having worked in a remote team before - Perfect written English - Working hours during timeframes in the U.S. We work in PST. Please write a cover letter explaining why you feel you're a good fit, and how you anticipate tackling all of these duties, along with what time commitment you would need from management initially as well as on an ongoing basis. www.omnially.com , blog.omnially.com less","Campaign Management, Retargeting, ",NA,"$40k+ ","4.97 Stars, based on 13 feedbacks","United States",NA,4.97,13
"75","SOCIAL MEDIA Manager/VA/Researcher $10-$15 per mini-project","https://www.upwork.com/job/SOCIAL-MEDIA-Manager-Researcher-per-mini-project_~01deda909bea95fb1c/","Intermediate",10,2019-06-12,"We're looking for aN EXPERIENCED Social Media person who who knows their stuff. ================== MAIN TASKS: Specific needs are to research Instagram, Facebook, Twitter hashtags *We'll supply plenty of information about the niches and you'll need to complete full research on the best and most popular but good hashtags for visibility. Not just the ones with millions of uses but also smaller ones with high visibility. Research Twitter users to compile lists of niches and target markets *We'll give you requirement sand you'll use a number of social media tools to gather the data and present it in an unbranded report without the sources, and one with for us to check. e.g. a list of xxx people who match a specific criteria as searched by bio, demographics, location etc. ================== If you have significant experience in social media, existing knowledge on how to research hashtags and social media targeting, and can provide the output to us in unbranded format or put in our format as requested, then we want to hear from you. You need attn. to detail, the ability to think outside the box, the savvy to think about the kinds of hashtags our target customers and audiences are using and prove it with statistics and information gathered from Social media tools you already use. Just to look for those who pay attn to detail be sure to tell me in your application the colour of the ocean, we'll simply ignore applications without this detail. You will need to already have subscriptions to the hashtag services and social media tools and tools so that you can undertake the tasks immediately and easily. If you're only using the free services out there you won't be able to give us the level of information we need for it to be actionable and valuable. YOU'LL BE SUPER KNOWLEDGEABLE ON THE TOOLS OUT THERE THAT ARE GREAT AND NEW ONES JOINING THE MARKET!! WE WANT YOU TO MAKE IT EASIER AND FASTER FOR US TO GET THE RESULTS WE WANT. We want someone to complete multiple projects each at $10-15 per mini-project. We will need an increasing amount of supprt, slow to start and ramping up as you prove yourself and as our demand increases. less","Virtual, Facebook Marketing, Instagram Marketing, Internet Research,  ",3,"$10k+ ","4.93 Stars, based on 75 feedbacks","Singapore",NA,4.93,75
"76","Short Funny Stories, Jokes, Fun Facts Blog Posts","https://www.upwork.com/job/Short-Funny-Stories-Jokes-Fun-Facts-Blog-Posts_~01f38fe963a9eb4f76/","Intermediate",NA,2019-06-11,"Looking for a blogger, someone who can put together fun facts, short stories. These are short blogs which explain or describe a funny situation, or describe an actual moment etc.. It can also discuss fact checks, statistics etc... things most people do not know. or a Funny joke. please submit samples of your previously done short pieces, blogs. less","Character Development, Comedy, Humor, Jokes, ",NA,"$10k+ ","4.45 Stars, based on 17 feedbacks","United States",NA,4.45,17
"77","Wordpress Designer/Developer","https://www.upwork.com/job/Wordpress-Designer-Developer_~01b784abe7d0ab0c2b/","Expert",280,2019-06-11,"I need a web ecommerce of digital products (for a new website) I’m going to buy the domain, hosting (and theme). All must be automated (emails, payments, etc.) and optimized as for Google All must be in my name The page must be have a blog. In prin ... more","Graphic Design, GoDaddy, Adobe Illustrator,    ",NA,"$0 ","No feedback yet","Spain",NA,NA,NA
