"","jobtitle","joblink","jobLevel","budget","date","content","tags","numberOFfreelancers","totalspent","customerscore","country","customertype","score","Nfeedback"
"137","Analysis (Forest plot and stratified analysis) of existing databases.","https://www.upwork.com/job/Analysis-Forest-plot-and-stratified-analysis-existing-databases_~019dd5772d9a53f81b/","Expert",50,2019-06-09,"I am looking for an experienced statistical analyst to create one forest plot (2parameter/each study) and one or mutiple stratfied analysis (6 parameter/each study)(Excel )with my given data. I have data from up to 13 studies. I would like to understand the theory to the analysis as well, so someone open to explain it is preferred. less",NA,NA,"$1k+ ","4.92 Stars, based on 20 feedbacks","Germany",NA,4.92,20
"138","Very Interesting Data Analysis Project","https://www.upwork.com/job/Very-Interesting-Data-Analysis-Project_~014caf9a11a4aceb3d/","Entrylevel",NA,2019-06-09,"We are looking for an experienced individual with data analysis and background to work on an exciting project. Work includes both analysing a large dataset, as well as mining. We are attempting to solve interesting business questions, so it is vital ... more","Amazon Redshift, MySQL Programming, Python, SQL",NA,"$1k+ ","5.00 Stars, based on 1 feedback","Australia",NA,5,1
"139","PowerBi Business Intelligence Expert","https://www.upwork.com/job/PowerBi-Business-Intelligence-Expert_~01056537c292c246b0/","Expert",NA,2019-06-09,"Connect to Multiple data base to create BI reports using Powerbi. Candidate should have: • 5+ years of experience in analytics & business intelligence • Demonstrable expertise with the Power BI platform • Good working knowledge of DAX • Building, testing, delivering & supporting Power BI solutions • Define and develop robust data models from complex data sets • Previous experience in creating dashboard for Dynamic CRM, AX, 365 less","Microsoft Power BI, Microsoft SQL Server Reporting Services, ",NA,"$60k+ ","5.00 Stars, based on 30 feedbacks","United Arab Emirates",NA,5,30
"140","Random matrices and intermediate value theorem","https://www.upwork.com/job/Random-matrices-and-intermediate-value-theorem_~016fab6997f4f25bca/","Entrylevel",40,2019-06-09,"Random matrices and intermediate value theorem, and Taylor polynomials. I will discuss more details on chat.","MATLAB",NA,"$8k+ ","4.76 Stars, based on 54 feedbacks","India",NA,4.76,54
"141","3001 Help with renewable resources in UK project 4t7o4p7k7e1","https://www.upwork.com/job/3001-Help-with-renewable-resources-project-4t7o4p7k7e1_~01f16525ed4ba72779/","Intermediate",50,2019-06-09,"Hello, I need help with the project about bio-energy supported buildings",NA,NA,"$600k+ ","4.81 Stars, based on 3668 feedbacks","Estonia",NA,4.81,3668
"142","Skip trace.","https://www.upwork.com/job/Skip-trace_~0124b72c7692934c73/","Intermediate",NA,2019-06-09,"I need someone to skip trace a list of real estate leads for me.",NA,NA,"$0 ","No feedback yet","United States",NA,NA,NA
"143","A statistician for validation of a medical questionnaire","https://www.upwork.com/job/statistician-for-validation-medical-questionnaire_~01eedc5f5ea45b2008/","Intermediate",NA,2019-06-08,"I am looking for an experienced statistical analyst for an ongoing project in validation of a translated medical questionnaire. As this is my first project in this area; someone open to explain the theory and the analysis is preferred.","IBM SPSS, R, SAS, Data Analytics,  ",NA,"$0 ","No feedback yet","Saudi Arabia",NA,NA,NA
"144","Natural langage Processing with NLTK and Python","https://www.upwork.com/job/Natural-langage-Processing-with-NLTK-and-Python_~0121be23e40854bec5/","Intermediate",5,2019-06-08,"Hello, I have an Excel file containing a column with text. I want a Python script (using NLTK in particular) to add the following columns (for each row): - Sentiment analysis - Key words The script must also be able to extract bigram, trigrams and 4 grams, after having done Text Preprocessing (Removal of stop-words, Lemmatization, Case normalization etc.) The script should be commented and sent with the modified Excel file. less","Python, Natural Language Processing,  ",NA,"$1k+ ","4.96 Stars, based on 17 feedbacks","France",NA,4.96,17
"145","Senior Power BI Consultant required for long term project, circa 6-12 months.","https://www.upwork.com/job/Senior-Power-Consultant-required-for-long-term-project-circa-months_~019d63b7032680f444/","Expert",NA,2019-06-08,"Travel up to 50% required. Must have excellent communication skills in English (German also advantageous) and C-Level stakeholder experience. Solid understanding of finance and sales reporting. Prefer Swiss based freelancers.","Excel, PowerBI, SQL",NA,"$600+ ","5.00 Stars, based on 2 feedbacks","Switzerland",NA,5,2
"146","Need help calculating CLTV from Facebook ads data","https://www.upwork.com/job/Need-help-calculating-CLTV-from-Facebook-ads-data_~01825fbf963145c3f4/","Intermediate",NA,2019-06-08,"We have been running Facebooks ads for the past 6+ months and have lots of data. The reports are showing purchase conversion value from Facebook but we need to know how many of these users are repeat customers and what the CLTV is from Facebook as a source. We also have other sources of digital marketing that we want to track better in the same way. less",NA,NA,"$200k+ ","4.99 Stars, based on 64 feedbacks","United States",NA,4.99,64
"147","Data collector in the UK","https://www.upwork.com/job/Data-collector-the_~01eb69e2bac42d07ae/","Entrylevel",NA,2019-06-08,"We are looking for a data collector that will go to car dealerships anywhere in the UK to collect data from car dealers. We will offer £20 for each questionnaires completed. The maximum amount of questionnaires that can be completed is 50 to 75 depending on the quality of the work. Note the deadline is on Tuesday before the close of busines less",NA,3,"$60 ","5.00 Stars, based on 1 feedback","United Kingdom",NA,5,1
"148","Product Catalog Setup & Facebook Pixel Troubleshooting","https://www.upwork.com/job/Product-Catalog-Setup-amp-Facebook-Pixel-Troubleshooting_~016dcd3a6cdad564da/","Intermediate",NA,2019-06-08,"I need somebody to help me in setting up my Facebook Catalogue for 2 of my Shopify Websites and organizing my Product Sets. We need the Catalogues to be updated daily so we need help with this being set up. We currrently use Trackify for the Catalogue, maybe we will install other app. Also, I need some basic troubleshooting to see if the pixels are working properly on both websites. Need to know: Shopify Tracking Product Catalog Setup Basic Troubleshooting less",NA,NA,"$0 ","No feedback yet","Romania",NA,NA,NA
"149","Google Data Studio Report Building","https://www.upwork.com/job/Google-Data-Studio-Report-Building_~016c710d0f84a79fed/","Intermediate",75,2019-06-08,"Need assistance with building a Google Data Studio website analytics report with data sources from Google Analytics + Cloudflare. Report should be easily duplicatable for use for other clients and should also be scalable to introduce other data sources in the future. Example: https://datastudio.google.com/s/iokQf2XgRpk CloudFlare Documentation: https://developers.cloudflare.com/logs/tutorials/analyze-logs-gcp/ less","Google Analytics, Google Data Studio",NA,"$30k+ ","4.99 Stars, based on 19 feedbacks","Australia",NA,4.99,19
"150","Google Analytics tracking/events/reports for ecommerce SAAS product","https://www.upwork.com/job/Google-Analytics-tracking-events-reports-for-ecommerce-SAAS-product_~017dbf7e99eac3f3b5/","Intermediate",NA,2019-06-08,"Our company is building a product for online fashion brands that is supposed to boost conversions, and help prevent customers from ordering the same item in multiple sizes. In order to track the effectiveness of our product we're planning on utilizing Google Analytics. Right now, we have Google Analytics set up with enhanced ecommerce that is installed on a fashion brand's website with Google Tag Manager (just Shopify for now). We've set up a few basic events and segments and are now looking for someone to show us best practices and help with initial implementation. Stuff we're interested in doing includes: -ensuring we're firing/tracking events in the optimal way -conversion rate tracking -linking transactions/revenue to each users -proper segmenting -visualizing the average number of sizes of the same item someone buys vs. our control group (we're using google optimize) -calculating return rates -custom reports that we can put in dashboards to be shared with brands that use our product -other best practices -etc. Please get in contact if you think you can help. less","Google Analytics",NA,"$40k+ ","4.71 Stars, based on 15 feedbacks","United States",NA,4.71,15
"151","Real Estate Investing Automated Excel Spreadsheet Creation","https://www.upwork.com/job/Real-Estate-Investing-Automated-Excel-Spreadsheet-Creation_~0199a59122a6e214bf/","Intermediate",300,2019-06-08,"I'm looking for someone that can create an aesthetically beautiful Real Estate Investment Spreadsheet that is automated based on Sales Prices and Financing obtained. We can talk about the fields and percentages of entries.","Microsoft Excel",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"152","DOMO | QA Help","https://www.upwork.com/job/DOMO-Help_~01b402e81ef33153e7/","Expert",NA,2019-06-07,"We are looking for a freelancer to help us with the QA ing of our Domo Data Flows, Data Sets and Cards We are a marketing / sales based organization generating leads via Salesforce that then cycle through our Sales funnel. Our source data is via t ... more","Domo",NA,"$100k+ ","4.98 Stars, based on 35 feedbacks","United States",NA,4.98,35
"153","Firebase / BigQuery data normalization","https://www.upwork.com/job/Firebase-BigQuery-data-normalization_~0160a62e121371abe2/","Expert",NA,2019-06-07,"Need to normalize Firebase data in BigQuery to a standard tabular format, so it is easily usable with standard BI tools like Tableau or Power BI.",NA,NA,"$10k+ ","4.98 Stars, based on 33 feedbacks","United States",NA,4.98,33
"154","Expert to setup Google Analytics to track install conversions/funnels; AdSense & AdWords exp a plus","https://www.upwork.com/job/Expert-setup-Google-Analytics-track-install-conversions-funnels-AdSense-amp-AdWords-exp-plus_~010d6bf000e8e026ca/","Intermediate",NA,2019-06-07,"Expert to setup Google Analytics to track install conversions; AdSense & AdWords knowledge a plus I need someone’s help to fix/setup Google Analytics. I have a couple of browser extensions that I want to track installs (“Conversions/Goals”) for in Google Analytics. I have two browser extensions, which are on two different domains and then there’s a 3rd domain that is also involved that displays search results for one of the browser extensions. I think I need to simplify things and get rid of the 3rd domain, consolidating that into the same domain used by the one browser extension. I have Google Analytics setup, however it’s not setup properly and I am not an expert by any means. I have two extensions at the moment, but there will be more in the future with more domains, so I think I should be using Google Tag Manager, but you would tell me if hired. I need help. Things I want to track/know: - How many people click this big ‘continue’ button on my primary domain? How many try to exit my install process? - How many hit track_install? (which is a url that doesn’t exist on my domain, however the Google Chrome Store allows me to input my domain and will feed by Analytics when an install occurs in the Google Chrome Store of my extension) - How many hit /webstore/detail/… (which is again, another URL that Google Chrome Store will hit my analytics with so that I can track conversions/rates of how my Google Chrome Store description page is working for me -- thus, if I try different text or screenshots, it could affect my conversion rate) - How many people hit /success/ (prob same amount as track_install) [The /success/ page is called after the user installs extension1. We then call that same /success/ page after the user installs extension2. Both times we hit one of our domains for that url, the thinking is that tracking the conversions will be easier. If you work with me, I’d like your thoughts on this, as well as our other urls in order to ensure proper conversion tracking] - Setup a funnel for the 2-4 steps involved for the user to install both of my extensions (the How many people uninstall? (When they do uninstall either extension, we call an uninstall URL on both domains) - How many people hit my websites and I present an error page to them, because I do not support their browser? (My extensions are only for Firefox and Chrome desktop web browsers) - I have another subdomain on one of the domains, and then this 3rd domain, which both display search results to users. I’m thinking of removing the 3rd domain, and the subdomain on the other domain, and simply putting the search results at ‘/search/’ on both domains; I think this would simplify things, but wasn’t really thinking about that at the time we developed these. I’d like to discuss this with you if you’re hired. - How many searches happened today on each site? (I use Google Custom Search Engine -- CSE) I have not bought adwords ads yet, but I plan to do that and want everything ready to do that, so that I can know when certain adgroups/keywords are not converting for me (and vice-versa, which ones are working great and I should spend more). You don’t need to know AdWords much, but you should have experience with Analytics accounts that have done buys using AdWords, Bing, and maybe other ad sources. less","Google Analytics, Analytics, Conversion Rate Optimization, Google AdWords",NA,"$10k+ ","5.00 Stars, based on 14 feedbacks","United States",NA,5,14
"155","Need proposal written regarding outlook 365 & Onedrive","https://www.upwork.com/job/Need-proposal-written-regarding-outlook-365-amp-Onedrive_~014e09e33cc0c7c9ab/","Entrylevel",NA,2019-06-07,"Hi I am looking for someone who can configure outlook on my pc with my 3 emails",NA,NA,"$3k+ ","5.00 Stars, based on 4 feedbacks","Canada",NA,5,4
"156","Excel Data analytic Report","https://www.upwork.com/job/Excel-Data-analytic-Report_~0125624a3975f173db/","Intermediate",100,2019-06-07,"I am looking to revamp the current reporting style to something that can be done automatically and easier to read to still be able to capture all the content that showing in the current report. There are 2 parts to this job Task 1. Automate MEI Master from data extracted (submitted, open, won, loss, cancelled) into tabs and separate into each division (as per example MEI Master) 2. Use the data from the resulted MEI master to build BU monthly report, referencing all data back to MEI data pool (to be supplied) (see example for BU AS, BU ME, BU MW) less","Microsoft Excel",NA,"$100+ ","No feedback yet","Australia",NA,NA,NA
"157","Data Analyst/CRO Expert To Analyze Drop-Offs And Optimize Shopify Store","https://www.upwork.com/job/Data-Analyst-CRO-Expert-Analyze-Drop-Offs-And-Optimize-Shopify-Store_~01c8fb1eb91a635a97/","Expert",400,2019-06-07,"High volume Shopify store switched themes in mid-February and has been struggling with decreased sales. Collection and product pages have high bounce rates. Need an expert in Google Analytics and UX/UI to conduct thorough user analysis and identify possible issues. Background in development and liquid required to identify potential bugs, site structure issues, load times, and UI that may be causing drop-offs. Candidate needs to: 1) Go through Hotjar recordings and Google Analytics reports to pinpoint drop-offs and what segment of customer profile is highest in dropping off (i.e. returning vs. new, certain age groups, etc.) 2) Identify possible bugs, speed or UI issues within Shopify theme 3) Understand and study how 3rd party apps are interacting with the theme and see if they are preventing shoppers from shopping 4) Resolve issues and optimize for higher conversion rates **Important** We recently manually changed prices on products and the prices reverted to the original. We were unable to find the cause. Issues like this have been cropping up randomly. less","Google Analytics, Conversion Rate Optimization, Google Tag Manager,   ",NA,"$70k+ ","4.92 Stars, based on 14 feedbacks","United States",NA,4.92,14
"158","Fitting data using local absolute linear regression","https://www.upwork.com/job/Fitting-data-using-local-absolute-linear-regression_~011c3e30eaa0f898fc/","Entrylevel",30,2019-06-07,"Fitting data using local absolute linear regression, and test goodness of fit. I will provide complete details on chat.","R",NA,"$8k+ ","4.76 Stars, based on 54 feedbacks","India",NA,4.76,54
"159","Dow Jones: PowerPoint presentation","https://www.upwork.com/job/Dow-Jones-PowerPoint-presentation_~01626b6514163d7f8e/","Expert",250,2019-06-07,"Presentation deck for impact investing data platform aimed at professional investors This will be a pitch for a product we are exploring that collects data on environmental, social and governance criteria for investment (impact investing). Length of the presentation would be less than 10 minutes. The core customer group for our product will be investors and other players in the venture capital/private equity universe. We'd need the presentation ready by Friday 21st June less",NA,NA,"$400+ ","No feedback yet","United States",NA,NA,NA
"160","Create a synthetic dataset for analysis","https://www.upwork.com/job/Create-synthetic-dataset-for-analysis_~01a11993d37935dd9f/","Intermediate",NA,2019-06-07,"I'm looking for someone who can create synthetic data from an existing dataset. The candidate will either know how to create it using this python package (below) or use some kind of machine learning method to create a dataset. We're using the synthet ... more","Data Privacy, Machine Learning, Python",NA,"$7k+ ","4.76 Stars, based on 39 feedbacks","United States",NA,4.76,39
"161","Dev needed to analyze traffic flow when accident occur. (not have to show all casese)(small scale)","https://www.upwork.com/job/Dev-needed-analyze-traffic-flow-when-accident-occur-not-have-show-all-casese-small-scale_~013232eee8f76e0c3f/","Expert",1000,2019-06-07,"The deliverable is source code which can run completely. The result is would be showed in maps form and graph Maps can tells where the accident occur ( show in dots) When click at the dots it can shows the traffic speed before and after accident I have the example of work but it is still not complete the result should look like the file in additional project files less","R",NA,"$0 ","No feedback yet","Thailand",NA,NA,NA
"162","Geospatial Data Analyst needed to estimate wind speed at 16,000 locations","https://www.upwork.com/job/Geospatial-Data-Analyst-needed-estimate-wind-speed-000-locations_~014bde77d95aa29857/","Intermediate",350,2019-06-07,"Description I have point of origin coordinates (longitude and latitude) for nearly 168,000 wildfires that occurred in the U.S. between 1995 and 2012. I know the date each fire was discovered and the date each fire was controlled (i.e. the ""lifetime"" ... more","R",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"163","Dow Jones: Web interface for a MySQL database","https://www.upwork.com/job/Dow-Jones-Web-interface-for-MySQL-database_~015c69b4c95b34d7fe/","Intermediate",500,2019-06-07,"We would like to create a prototype website to demonstrate a dataset for a new data product. The dataset will live in a MySQL database (which we will create ourselves) but we need a web interface so that we can demo the dataset and so that a prospective user can interact with the data. Ideally the website would be in JavaScript or Ruby. The core customer group for our product will be investors and other players in the venture capital/private equity universe. Our deadline is tight: the prototype would need to be developed by week beginning 17th June. less",NA,NA,"$400+ ","No feedback yet","United States",NA,NA,NA
"164","Dow Jones: Landing page for an impact investing data platform aimed at professional investors.","https://www.upwork.com/job/Dow-Jones-Landing-page-for-impact-investing-data-platform-aimed-professional-investors_~01d3f3fc0ef539574f/","Intermediate",500,2019-06-07,"Landing page for an impact investing data platform aimed at professional investors. The landing page would act as a teaser for a product we are exploring that collects data on environmental, social and governance criteria for investment (impact investing). The landing page will detail our vision, overview of the product and direct visitors to contact us for more information on the new data platform. Structure of the page would follow a similar format to our company's sister product, Dow Jones DNA: https://www.dowjones.com/dna/ The core customer group for our product will be investors and other players in the venture capital/private equity universe. Our deadline is tight: the landing page would need to be developed by Friday 14th June. less",NA,NA,"$400+ ","5.00 Stars, based on 1 feedback","United States",NA,5,1
"165","Integrating R Shiny with Tableau","https://www.upwork.com/job/Integrating-Shiny-with-Tableau_~01b89dbbe4fc84047e/","Expert",50,2019-06-07,"I have a R Shiny application with imports certain libraries in R and has several functions and data manipulations and it generates a dashboard which a user can manipulate. I want to integrate this with Tableau so that the user loads the data in Tableau and runs the R Shiny within Tableau then has flexibility to generates reports and analyse further in Tableau. Is it doable? If Tableau does not integrate with R Shiny are there any other open cloud applications which I can use for this purpose? less","BigQuery, Google Analytics, Python",3,"$0 ","No feedback yet","United Kingdom",NA,NA,NA
"166","Help Setup Google Analytics + Facebook Tracking For ECommerce Websites","https://www.upwork.com/job/Help-Setup-Google-Analytics-Facebook-Tracking-For-ECommerce-Websites_~0193a33fb64590a242/","Expert",NA,2019-06-07,"We are an agency that specializes in CRO for eCommerce websites. We are looking for someone who can help us correctly setup Google Analytics and Facebook Tracking for the businesses that we work with. Please apply with an outline of your process of both GA + FB Tracking setup for eCommerce. Thank you and looking forward to hearing from you! less",NA,NA,"$10k+ ","5.00 Stars, based on 16 feedbacks","Canada",NA,5,16
"167","Need to analyse data in Excel and write a report","https://www.upwork.com/job/Need-analyse-data-Excel-and-write-report_~01e4ae77a63af85a69/","Expert",15,2019-06-07,"Looking for a excel pro Ideally familiar with html Please show all your work (including your code if applicable) and assumptions as well as provide a pdf / keynote with your findings (outcomes) Need to do the project today","Microsoft Excel",NA,"$0 ","No feedback yet","United Kingdom",NA,NA,NA
"168","Business Intelligence Analyst to build Data Visualization and Reporting with Microsoft Power BI.","https://www.upwork.com/job/Business-Intelligence-Analyst-build-Data-Visualization-and-Reporting-with-Microsoft-Power_~01a8f421a8ba91a04f/","Expert",NA,2019-06-07,"Chargebee is looking for Senior Business Intelligence Consultant to help design, test, and implement business intelligence solutions in the Microsoft Business Intelligence Stack. Successful candidates must demonstrate a clear understanding of Business Intelligence (BI), Data Warehousing and related technologies. You will work with our team of professionals, with expectations of sharing ideas for solving business problems; partnering with Chargebee team members to deliver excellence in building a BI practice. Primary Responsibilities: Work as the project lead to understand business processes, model data, and implement client-centric solutions including but not limited to: Develop interactive reporting solutions using MS Reporting Services (SSRS) /Power BI/etc. Extend existing Data Warehouse infrastructures with new dimensionality and new data sources Make recommendations and improve data governance and data quality using Master Data Management systems (MDS, DQS and others) Prepare executive-level financial reporting, summarizing findings, risks, opportunities and recommendations Operate using agile practices to quickly adapt to changing requirements and maximize value for clients. Qualifications 5 - 8 years of experience in finance or business analytics Creative problem-solving skills, ability to prioritize and work independently Comfortable with ambiguous problems and independently developing solutions Strong organizational skills Strong overall communications, presentation skills Expert with Business Intelligence and visualization tools, i.e. Microsoft Power BI and other commercial analytics tools, Amazon Web Services (AWS), S3, Redshift Demonstrated understanding of SaaS Metrics, P&L and other key KPIs relevant to a SaaS organization. Advanced knowledge of Data Warehousing and BI best practices Experience with Master Data Management, design and implementation less",NA,NA,"$0 ","No feedback yet","United States",NA,NA,NA
"169","Exploratory data and explanatory data analysis with interactive dashboard","https://www.upwork.com/job/Exploratory-data-and-explanatory-data-analysis-with-interactive-dashboard_~01e735e922a2d8c70c/","Entrylevel",50,2019-06-07,"Exploratory data and explanatory data analysis with interactive dashboard. I will provide complete details on chat.",NA,NA,"$8k+ ","4.76 Stars, based on 54 feedbacks","India",NA,4.76,54
"170","2001 Need help with Data in SPSS 4f7g8s4c3s1b","https://www.upwork.com/job/2001-Need-help-with-Data-SPSS-4f7g8s4c3s1b_~0124c76c703b625a08/","Intermediate",50,2019-06-07,"Need help with managing descriptive and inferential statistics in SPSS. Price is negotiable.","IBM SPSS",NA,"$600k+ ","4.81 Stars, based on 3668 feedbacks","Estonia",NA,4.81,3668
"171","Google Sheets Spreadsheet expert needed to finish inventory log formulas and scripts.","https://www.upwork.com/job/Google-Sheets-Spreadsheet-expert-needed-finish-inventory-log-formulas-and-scripts_~01d3908a2293b814ae/","Expert",50,2019-06-07,"Shoe reseller looking for help finishing inventory log. Google Spreadsheet to log inventory and track/display financial data and numbers. I just don't know how to add formulas and scripts to do everything else I would like the google sheet to do. Attached is a screen shot of the log. less","Google Apps, Google Spreadsheets",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"172","Business Analyst - Big Data","https://www.upwork.com/job/Business-Analyst-Big-Data_~014cd8091448b8cfa7/","Entrylevel",NA,2019-06-07,"The role of the Business Analyst is an important part of any project team. Acting as the key interface between the users and the project manager they gather information, document processes, and confirm the final documents with users. We are hiring a Business Analyst to join our project team. You will work alongside other business analysts and report directly to the project manager. Your main tasks will include performing detailed requirements analysis, documenting processes, and performing some user acceptance testing. To succeed in this role you should have a natural analytical way of thinking and be able to explain difficult concepts to non-technical users. Business Analyst Responsibilities: - Evaluating business processes, anticipating requirements, uncovering areas for improvement, and developing and implementing solutions. - Leading ongoing reviews of business processes and developing optimization strategies. - Staying up-to-date on the latest process and IT advancements to automate and modernize systems. - Conducting meetings and presentations to share ideas and findings. - Performing requirements analysis. - Documenting and communicating the results of your efforts. - Effectively communicating your insights and plans to cross-functional team members and management. - Gathering critical information from meetings with various stakeholders and producing useful reports. - Ensuring solutions meet business needs and requirements. Tell me who won the NBA Finals last year so I know that you have read and understood the post. less",NA,5,"$100k+ ","5.00 Stars, based on 8 feedbacks","United States",NA,5,8
"173","Probability of Record Being Broken","https://www.upwork.com/job/Probability-Record-Being-Broken_~01f45dffc8273a1f85/","Expert",NA,2019-06-07,"I am an insurance professional who has been approached by a governing body about the potential to insure a prize. That prize being payable should a record be broken. The event will be an international horse race over a particular distance. Lloyds o ... more",NA,NA,"$0 ","No feedback yet","Australia",NA,NA,NA
"174","Talk With Advance Forex Trader With Experience","https://www.upwork.com/job/Talk-With-Advance-Forex-Trader-With-Experience_~018dfc7863816b2f08/","Expert",50,2019-06-07,"I Want To Talk To An Advanced Forex Trade With Years Of Experience To Learn A Bit About It This job was posted from a mobile device, so please pardon any typos or any missing details.","Data Analytics, Data Science, Quantitative Analysis, ",NA,"$0 ","No feedback yet","Nigeria",NA,NA,NA
"175","Excel VBA to MS Access w/Documentation and Code explanation","https://www.upwork.com/job/Excel-VBA-Access-Documentation-and-Code-explanation_~0180e9d8d6a4f0269e/","Entrylevel",150,2019-06-07,"I have a project that will take someone that is detailed oriented and have the ability to that a detailed document that explains how a process should be ran, using a combination of Excel, Excel VBA and MS Access. I'm looking for someone that can take all the instructions and using the current document and Excel VBA to create a simple Dashboard from one spreadsheet that shows the making of the end reports. The design needed to construct this report needs to be well documented and the coding needing to be at a less advance leave so when the time comes, a basic VBA coder can trouble fix the problems. After looking at some of the files and folders the names might not be exactly correct, but you should be able to figure it out. Almost each spreadsheet has multiple sets of code “VBA” This code will additionally tell you what needs to be done for this project The second part is to create this project in mostly in a MS Access DB. Importing and exporting different sections of spreadsheets and manipulating the calculations in the tables and query. With a nicely presentable form that allows for easy use of the buttons and switching. Both the main dashboards in the access db and the spreadsheet need to show various calculations regarding different values on within the workbooks less","Google Analytics, Knime, Microsoft Excel, Python, Excel VBA, ",NA,"$40 ","0.00 Stars, based on 1 feedback","United States",NA,0,1
"176","r language time series forecast model developer","https://www.upwork.com/job/language-time-series-forecast-model-developer_~01a9a2407655d9ec68/","Expert",NA,2019-06-07,"project & deliverables: * analyze historical data from two different business units in order to select best forecast models. -1st business unit has high volume during holiday season requiring hourly and daily volume prediction. -2nd business unit has high from returning customers requiring monthly volume prediction. * setup fully working models for user less","R",NA,"$800+ ","5.00 Stars, based on 2 feedbacks","United States",NA,5,2
"177","Set up ecommerce tracking in Google Analytics for website (wordpress/woocommerce)","https://www.upwork.com/job/Set-ecommerce-tracking-Google-Analytics-for-website-wordpress-woocommerce_~01f30fc9736d25fb4a/","Entrylevel",NA,2019-06-07,"Looking for someone to get my ecommerce tracking to work in Google Analytics. My site is on WordPress and using WooCommerce. Thanks.","Google Analytics",NA,"$10k+ ","4.94 Stars, based on 154 feedbacks","Canada",NA,4.94,154
"178","E-commerce GTM and GA analytics set up review + goals set up","https://www.upwork.com/job/commerce-GTM-and-analytics-set-review-goals-set_~019334caf6a342bf4c/","Expert",150,2019-06-06,"We have an e-commerce site and would like to: - review the GTM set up - review the GA analytics set up to ensure accurate tracking - goals set up in GA FYI, we are running the store on BigCommerce and have recently launched a new stencil theme","Google Analytics, Google Tag Manager",NA,"$2k+ ","5.00 Stars, based on 17 feedbacks","Australia",NA,5,17
"179","Analysis of existing databases - Medical","https://www.upwork.com/job/Analysis-existing-databases-Medical_~01b74d797d69c75e0f/","Intermediate",100,2019-06-06,"I need someone with statistical aptitude to analyze inpatient data from databases I have access too. These results will end up being published in medical journals. Someone with previous experience with inpatient analysis is preferred. SAS, SPSS, STATA are recommended less","R",NA,"$2k+ ","4.17 Stars, based on 10 feedbacks","United States",NA,4.17,10
"180","Developer to create 360 degree survey in Survey in Survey Monkey","https://www.upwork.com/job/Developer-create-360-degree-survey-Survey-Survey-Monkey_~018444b00793051241/","Intermediate",NA,2019-06-06,"Set of standard questions that are answered by a individual, their manager, reports, peers and clients that can create a 360 dergee view of the individuals strengths and weaknesses. Creation of a report which provides insights for the individual and can be used to create a performance development plan. less",NA,NA,"$0 ","No feedback yet","Australia",NA,NA,NA
"181","Moderated mediation analysis in R.","https://www.upwork.com/job/Moderated-mediation-analysis_~0175ac10fe34f2d0c4/","Expert",NA,2019-06-06,"I am a master's student at the University of Edinburgh. I will need assistance importing survey data from Qualtrics to R, analyzing it for moderated mediation, and interpreting output (Hayes Model 7, attached in photo section - although I might also want to test for total effect moderation). less","R",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"182","Health Care Data warehouse design expert (experience in health care critical)","https://www.upwork.com/job/Health-Care-Data-warehouse-design-expert-experience-health-care-critical_~01c2e59cd3b3356ebb/","Intermediate",NA,2019-06-06,"Need help in design of data warehouse for health care outpatient medical clinics.",NA,4,"$10k+ ","4.60 Stars, based on 7 feedbacks","United States",NA,4.6,7
"183","Analyst Programmer","https://www.upwork.com/job/Analyst-Programmer_~017722cd58ec35f223/","Intermediate",NA,2019-06-06,"""This freelancer will handle .NET Programming, C Management, SQL, and Databases. There's a lot of work!",NA,4,"$0 ","No feedback yet","Colombia",NA,NA,NA
"184","Generate JIRA reports","https://www.upwork.com/job/Generate-JIRA-reports_~01f691508bb407da0f/","Entrylevel",NA,2019-06-06,"I need someone that is very familiar with JIRA and reports you can get out of it. I have 180 people in my engineering team and I want to get reports indicating things like: - The tickets that someone worked on during the week - Number of hours lo ... more","Jira",NA,"$1M+ ","4.94 Stars, based on 100 feedbacks","United States",NA,4.94,100
"185","Management reports automation, data mining","https://www.upwork.com/job/Management-reports-automation-data-mining_~01fe84a3a80dd7a900/","Intermediate",NA,2019-06-06,"Automated reports calculated from different data sources Developement of a Power BI application.","Microsoft Power BI",NA,"$10k+ ","4.93 Stars, based on 6 feedbacks","Germany",NA,4.93,6
"186","Looking for well-rounded Data Analytics professional with an interest in writing and teaching","https://www.upwork.com/job/Looking-for-well-rounded-Data-Analytics-professional-with-interest-writing-and-teaching_~01288ceaa4aec8e42a/","Expert",NA,2019-06-06,"I am looking for someone with a good deal of experience in and knowledge of data analytics to help write an article about learning data analytics online. You will be tasked with organizing a curriculum of online courses from various platforms and writing a learning guide for readers. You will be required to enroll and scan each online course for quality based on a set of criteria. I have a couple examples of the article structure I'm looking for, but I would also like for you to use your own knowledge and expertise to craft a better piece of content. less",NA,NA,"$0 ","No feedback yet","United States",NA,NA,NA
