"","jobtitle","joblink","jobLevel","budget","date","content","tags","numberOFfreelancers","totalspent","customerscore","country","customertype","score","Nfeedback"
"81","need to fix loading issue in facebook instant game","https://www.upwork.com/job/need-fix-loading-issue-facebook-instant-game_~018692a99a9d9429dc/","Expert",10,2019-07-03,"i need to solve loading issue in facebook instant game. It must be 15 min job. Don't waste my time if you can't do it within an hour. I would give 5 star rating if you can done it",NA,NA,"$0 ","No feedback yet","Pakistan",NA,NA,NA
"82","e-commerce app android & iOS","https://www.upwork.com/job/commerce-app-android-amp-iOS_~010373f6e0bb627269/","Entrylevel",1000,2019-07-03,"Ecommerce project website and admin panel and android app & iOS app , how have something Ready contact me not ready please don’t contact, App should support all the standard function, - GPS tracking for delivery - grocery customers experience - multi-store multi currency - Packing and multiple packing selection - size options selection - auto recommendations for related products This job was posted from a mobile device, so please pardon any typos or any missing details. less","CSS, HTML, HTML5, JavaScript, PHP, Shopify,  ",NA,"$800+ ","5.00 Stars, based on 4 feedbacks","Bahrain",NA,5,4
"83","Recreate blog with Monstroid2 theme framework","https://www.upwork.com/job/Recreate-blog-with-Monstroid2-theme-framework_~01515656886a39c1f0/","Intermediate",40,2019-07-03,"I want you to recreate my standard monstroid2 (theme name with pagebuilder) website (its empty, fresh install). It should look and work like: https://bit.ly/2J9sdCi when you are done.","CSS, WordPress, JavaScript",NA,"$4k+ ","4.94 Stars, based on 29 feedbacks","Netherlands",NA,4.94,29
"84","Affiliate Marketing","https://www.upwork.com/job/Affiliate-Marketing_~0177bd0339d0a622d8/","Entrylevel",NA,2019-07-03,"I am looking for a highly experienced online marketer with extensive knowledge of marketing products online. The position will require joining our Affiliate marketing program via Amazon Affiliate Marketing and eBay Affiliate Marketing. We have seve ... more",NA,99,"$3k+ ","4.91 Stars, based on 11 feedbacks","United States",NA,4.91,11
"85","Editing & Proofreading for daily writing","https://www.upwork.com/job/Editing-amp-Proofreading-for-daily-writing_~0129488034bd80f1b8/","Intermediate",15,2019-07-03,"I'm looking to edit/proofread 1000 word texts that I write daily. The final text should flow easily, be impactful and inspiring. Content includes essays, free writing, and thoughts on art and psychology.","Academic Editing",2,"$0 ","No feedback yet","United States",NA,NA,NA
"86","Water color background creation","https://www.upwork.com/job/Water-color-background-creation_~018113a95751ebe058/","Intermediate",20,2019-07-03,"I have a image, I need it to convert in watercolor background. Please apply if you are expert in making watercolor background.","Adobe Photoshop",NA,"$900+ ","4.99 Stars, based on 27 feedbacks","Bangladesh",NA,4.99,27
"87","Looking for a Django Developer","https://www.upwork.com/job/Looking-for-Django-Developer_~01036448747b176c0b/","Entrylevel",NA,2019-07-03,"Crowdbotics is a top employer on Upwork and we’re looking for a Django Developer who can work on a simple Django application that is Mobile responsive. - calendar - media posting - database - news page - Alerts and notifications - Streaming video - admin page for uploading content Deadline Aug 20th. We do video interviews so please only apply if you're able to do so. Time/ pay will be tracked through UpWork. less","Django, Mobile App Development",5,"$1M+ ","4.94 Stars, based on 163 feedbacks","United States",NA,4.94,163
"88","Artistic Video Content needed to support Pianist's Promo Track","https://www.upwork.com/job/Artistic-Video-Content-needed-support-Pianist-Promo-Track_~017897bd942d6e4c88/","Entrylevel",25,2019-07-03,"Needed: A short (less than 5 minutes) video with a nature theme created to enhance and support a piano recording. As a pianist, I record very short piano tracks (Less than 5 minutes long) to post to my social media feeds to showcase the music I am currently working on. I need video content to support and enhance these promo tracks. I've been creating the videos on my own, using royalty-free video clips from Pixabay - see examples here: www.facebook.com/PianistClea/ I am looking for someone with video experience who can help me create content that will increase engagement from my fan base. less",NA,NA,"$0 ","No feedback yet","United States",NA,NA,NA
"89","Ongoing development support on Shopify","https://www.upwork.com/job/Ongoing-development-support-Shopify_~01346db996127ca2d8/","Expert",NA,2019-07-03,"Just to start things off and see if we are a good match, I would love for you to have a look at my website therising.us (I built it myself) and let me know what you would do to improve / fix it. I think that could be a good starting point to work together. Next, I would love to just have you as ongoing support when we need to change/fix things. Thanks!! less","Shopify",NA,"$20+ ","5.00 Stars, based on 1 feedback","United States",NA,5,1
"90","Experienced Wordpress developer to make modifications to an existing Wordpress Plugin.","https://www.upwork.com/job/Experienced-Wordpress-developer-make-modifications-existing-Wordpress-Plugin_~016860075e1925cba8/","Expert",NA,2019-07-03,"We're Hopper HQ, the Instagram planning and scheduling tool. Every year we publish the Instagram Rich List. We need an experienced Wordpress developer to make modifications to our Instagram Rich List Wordpress plugin. The plugin shows ranked tables of instagram influencers. It’s based around the custom post type ‘Influencers’ with the custom taxonomies ‘niche’ & ‘location’. The current live version (www.Hopperhq.com/blog/instagramrichlist) is for 2018. We would like to add new ranking pages for the Influencer’s 2019 data. The work will involve redirecting pages and urls to avoid duplicate content. Creating separate archive pages for the old 2018 ranks and the 2019 ranks. Individual influencer post type pages will not be nested under 2018 or 2019 to avoid duplicate content pages. They will instead show both the 2018 and new 2019 ranks. Currently influencer posts have the ranks set as post meta data. We would like them to be set dynamically based on the post meta cost_per_post. We'd also like a method of creating autonomously custom images showing the influencer and their core data overlays with HTML, for the purpose of visitors sharing these on social media. Role requires a strong experience with Wordpress including: - All pages should use semantic and SEO friendly markup, and support mobile devices using responsive CSS. - Wordpress performance experience - Strong awareness of page speed and on page SEO best practice. - The ability to make and edit custom plugins. While this is a standalone project we'd be keen to find someone excellent that we can work with on multiple projects over a longer term. less","CSS, HTML, WordPress, Wordpress Website, JavaScript",NA,"$800+ ","5.00 Stars, based on 2 feedbacks","United Kingdom",NA,5,2
"91","Sign Company Marketing Person","https://www.upwork.com/job/Sign-Company-Marketing-Person_~01cff304dbab9a507b/","Entrylevel",NA,2019-07-03,"Marketing - Responsibilities • Responsible for all aspects of marketing which includes customer, category, brand and project management. • Channel business owner and point of contact for customer development, work as liaison to other parts of the or ... more","Market Analysis, Marketing Strategy, Data analytics",NA,"$300k+ ","4.60 Stars, based on 45 feedbacks","United States",NA,4.6,45
"92","Accountant needed","https://www.upwork.com/job/Accountant-needed_~01fdb10d8c1a6e3ea3/","Entrylevel",NA,2019-07-03,"Description We are looking for a skilled Accountant to perform a variety of accounting, bookkeeping and financial tasks. Accounting responsibilities include keeping financial records updated, preparing reports and reconciling bank statements. A successful accounting should be familiar with all accounting procedures and have a flair for numbers. Ultimately, a successful Accountant will ensure that the company’s daily accounting functions run accurately and effectively. Responsibilities Type accurately, prepare and maintain accounting documents and records Prepare bank deposits, general ledger postings and statements Reconcile accounts in a timely manner Enter key data of financial transactions in database Research, track and restore accounting or documentation problems and discrepancies Requirements Familiarity with bookkeeping and basic accounting procedures Competency in MS Office and accounting software Hands-on experience with spreadsheets and financial reports Accuracy and attention to detail Aptitude for numbers Ability to perform filing and record keeping tasks Data entry and word processing skills less","Accounts Payable, Accounts Receivable, Balance Sheets,  ",NA,"$0 ","No feedback yet","Canada",NA,NA,NA
"93","ISO Junior Copywriters and Content Writers","https://www.upwork.com/job/ISO-Junior-Copywriters-and-Content-Writers_~012a2b57ad3294fb50/","Entrylevel",NA,2019-07-03,"I'm a copywriter and content specialist looking for 1-2 capable folks to join my team as junior copywriters. I partner with small to mid-size businesses in a variety of industries to create personality-driven copy and web content. In the past year, m ... more","English, Landing Pages, Blog Article, Email,  ",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"94","Amazon profitable Brand products and suppliers sourcing","https://www.upwork.com/job/Amazon-profitable-Brand-products-and-suppliers-sourcing_~013684e70612a7c08a/","Expert",NA,2019-07-03,"Hello. I need help with brand products and suppliers sourcing! I am just starting my amazon business and don't want to do private label yet. Prefer to sell profitable evergreen brand proucts. I am doing my homework for it but need a professional I can work long term with. Would products that doesn't need ungating but if product is really profitable will work on getting ungated. Also need light weighted products for low shipping cost. Will need a report of competition (How many FBA on the listing). Those are preferrences, can be flexible depending on products. Thanks less",NA,NA,"$0 ","No feedback yet","United States",NA,NA,NA
"95","I Need A affiliate marketer to help get me sales for my course","https://www.upwork.com/job/Need-affiliate-marketer-help-get-sales-for-course_~01a20fe140d0394c58/","Intermediate",NA,2019-07-03,"I am looking for a team of affiliate marketers who are good with getting sales time and time again the course we have goes for 500 dollars and if picked you will get a pecentage of the sales you bring in please let’s work together. Our course goes f ... more","Facebook Marketing, Instagram Marketing, Pinterest Marketing, ",1,"$0 ","No feedback yet","United States",NA,NA,NA
"96","Need a design for a my company new animated logo in after effect adobe","https://www.upwork.com/job/Need-design-for-company-new-animated-logo-after-effect-adobe_~01c11c20888776e4db/","Intermediate",25,2019-07-03,"I am interested in creating a new animated logo in less than just week for a company who is selling the ice-cream on the sea side","Commercial, Music Video, Adobe After Effects",NA,"$0 ","No feedback yet","Ukraine",NA,NA,NA
"97","Social Media Marketing","https://www.upwork.com/job/Social-Media-Marketing_~01a8467a56b16c5247/","Intermediate",NA,2019-07-03,"We are a Canadian based IT Solution provider who requires assistance with the following for our web based solution (https://zaraschooling.com): a) Lead Generation b) Social Media Marketing content creation (90 Second videos and Pictures) c) SEO",NA,NA,"$0 ","No feedback yet","Canada",NA,NA,NA
"98","Looking for Front-End (HTML, CSS, SASS, JS) developer for ongoing projects","https://www.upwork.com/job/Looking-for-Front-End-HTML-CSS-SASS-developer-for-ongoing-projects_~01059877f0657706f1/","Entrylevel",NA,2019-07-03,"We are looking for a front-end developer to work on several on-going projects. Our requirements are someone who: - Is fluent with HTML5, CSS, and Javascript (ES5 and ES6) - Can work with existing codebases and make changes keeping the same project structure and organization. - Have worked before with SASS/SCSS projects and have a good understanding of vars, mixings and other advanced features of the language. - Is self-manageable and doesn't need constant guidance on work. - Very detailed and can work with designs to make it pixel perfect without requiring constant feedback from the team. - Can test the outcomes and make it flawless on multiple mobile devices and cross-browser. - Can communicate clearly in English, not only written but also speaking. We usually have voice/video meetings for briefings and reviews. Would love to have, but not a deal breaker: - Past experience with Wordpress and ReactJS, as those are the main frameworks we are using now. - Extra experience with GatsbyJS is a plus, but less than other items. - Know-how on how to work with Sketch and Marvel. - Can work with GIT, we mainly use Bitbucket - Can overlap work (at least 2 hours) in BRAZIL and/or AUSTRALIA timezones. If you believe you fit our requirements please send your proposal. It's VERY important that we can check your portfolio (links so we can check how you structured the HTML/CSS). We will be analyzing all proposals on the next days and will reply with a test project (paid) to assess your skills. Being a good match we will move on for constant/ongoing projects on a daily basis. Our hiring process consists of: 1) Analyzing proposals. 2) Sending a briefing for selected candidates to estimate the effort that would take to complete the briefing. 3) Video Interview. 4) Initial test project (paid) 5) If approved you'll continue regularly working with us. The whole process might take from 1-2 weeks. less","Bootstrap, CSS, Git, GraphQL, HTML, HTML5, jQuery, JSON,  ",NA,"$40k+ ","4.29 Stars, based on 6 feedbacks","Australia",NA,4.29,6
"99","data visualisation with geopandas + matplotlib (debug existing)","https://www.upwork.com/job/data-visualisation-with-geopandas-matplotlib-debug-existing_~016342d0aa7bf3cf9c/","Intermediate",100,2019-07-03,"Hi, It's a debug task first, to be executed with pandas + geopandas + matplotlib on a Jupyter Notebook. The description is here: https://share.cocalc.com/share/c65cfb0c-84fd-4aad-a147-1f24db2a7f1a/fao_dataviz.ipynb?viewer=share","Matplotlib, Python",NA,"$3k+ ","4.51 Stars, based on 7 feedbacks","France",NA,4.51,7
"100","Writer needed for musical instrument info and affiliate site","https://www.upwork.com/job/Writer-needed-for-musical-instrument-info-and-affiliate-site_~0108ce625bb9a596c3/","Entrylevel",12,2019-07-03,"I have a quick article writing job if you are interested in getting some 5 star feedback on your profile and potential long term work. I will provide you with the article title and would like you to research and then write a 1,000 word article. The content will be Amazon affiliate content based around ukuleles. Those familiar with writing affiliate content will be prioritized. Required: – Native English – Interested in completing this job quickly for the fixed bid amount and receiving 5 star feedback – Interested in potential longer term writing after the successful completion of this job – Bid at or below the $12 for this article The right candidate would be available to write 300-500k words for an entire website. less",NA,NA,"$10+ ","5.00 Stars, based on 1 feedback","United Kingdom",NA,5,1
"101","Telegram Chatbot expert","https://www.upwork.com/job/Telegram-Chatbot-expert_~019a52542d00f0d5a5/","Intermediate",NA,2019-07-03,"Hello, I am looking for Telegram Chatbot expert. We are planning to build Telegram Chatbot using Node.js framework and MongoDB. I need dedicated developer that can work full time for next a few weeks. I will share detail spec with the right candidate. Required Skill: -Node.js -MongoDB -WizIQ integration -Stripe payment integration -Good communication and availablity. Please share your Telegram bot using Node.js with your propposal. Thanks less","Node.js, JavaScript",NA,"$2k+ ","5.00 Stars, based on 21 feedbacks","Mexico",NA,5,21
"102","Building Backlinks & Guest Posting","https://www.upwork.com/job/Building-Backlinks-amp-Guest-Posting_~010666f28fe8535cdf/","Intermediate",5000,2019-07-03,"We're looking to hire multiple SEO experts in the area of white-hat backlink building, specifically through guest posting. The keywords have already been identified, our blog is live; now we're just looking for someone to do outreach and drive backli ... more","Link Building, Search Engine Optimization (SEO, ",5,"$30k+ ","4.82 Stars, based on 56 feedbacks","United States",NA,4.82,56
"103","Virtual Assistant For Real Estate Wholesaling","https://www.upwork.com/job/Virtual-Assistant-For-Real-Estate-Wholesaling_~01cc1a45539eaa0188/","Expert",NA,2019-07-03,"Virtual assistant needed for my wholesaling business. Need someone experienced in cold calling, skip tracing with TLO or equal sources, and lead generating ETC...","Data Entry, Presentations, Appointment Scheduling,  ",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"104","Independent music producer needs lyrics and vocals for a total of seven songs, to finish an album.","https://www.upwork.com/job/Independent-music-producer-needs-lyrics-and-vocals-for-total-seven-songs-finish-album_~0169545617439d252d/","Entrylevel",50,2019-07-03,"I am looking for a vocalist for my songs. Such vocalist must work in parallel with me, and provide lyrics and vocals for my 7 songs. All of the instruments are already recorded and produced, only the vocals are missing. The genre is progressive metal and hard rock and I would like to follow a theme, but I am open to suggestions and feedback is highly appreciated. less","Vocals",NA,"$0 ","No feedback yet","Portugal",NA,NA,NA
"105","NEED AN APPLICATION TO EXTRACT DATA FROM PDF & CONVERT TO EXCEL","https://www.upwork.com/job/NEED-APPLICATION-EXTRACT-DATA-FROM-PDF-amp-CONVERT-EXCEL_~01dacb9084b92f3cf3/","Intermediate",100,2019-07-03,"I receive hundreds of single page pdfs a week with information on them I need extracted. They are real estate related and all are similar format. I need only some of the relative data such as price and dates and owner names extracted and listed onto a record in a database. I need an application set up to perform this task each week. less",NA,NA,"$100+ ","4.96 Stars, based on 2 feedbacks","United States",NA,4.96,2
"106","Revisions made to PDF Document in 30 Minutes","https://www.upwork.com/job/Revisions-made-PDF-Document-Minutes_~011942eb0329146ccd/","Intermediate",NA,2019-07-03,"TIME SENSITIVE I have a PDF document that needs text revisions made in 30 minutes",NA,NA,"$3k+ ","4.51 Stars, based on 22 feedbacks","United States",NA,4.51,22
"107","Interior Design","https://www.upwork.com/job/Interior-Design_~018059872fb0e285b4/","Intermediate",NA,2019-07-03,"2B , Kitchin , living room and two toilets i need the most modern luxurious design for this apartment i will share with the designer some examples i like as well as i will share with him the local websites where will have most of my supply form","Residential",NA,"$0 ","No feedback yet","United Arab Emirates",NA,NA,NA
"108","Wix website - rework configuration to mobile friendly","https://www.upwork.com/job/Wix-website-rework-configuration-mobile-friendly_~01a33e970d4a2b4e1a/","Entrylevel",NA,2019-07-03,"We require a freelancer to reconfigure our current website to make it more mobile friendly. our current site is ok on desktop but poor on mobile. therefore we want someone to go into the wix website backend and generally tidy up the configuration on all the pages to make it work better. less","WiX",NA,"$8k+ ","5.00 Stars, based on 20 feedbacks","United Kingdom",NA,5,20
"109","Fluent Italian InDesign expert (print layout design)","https://www.upwork.com/job/Fluent-Italian-InDesign-expert-print-layout-design_~01411f7709fb830c0f/","Expert",300,2019-07-03,"I'm looking for a fluent Italian-speaking/reading/writing graphic designer that has experience with print layout and indesign. I am working on an Italian document that needs to be updated in Italian. This would be a fast turnaround project and will start on Saturday 7/6 and will end on Wed 7/10. I anticipate this taking a total of 15 hrs over the course of the 5 days. Please let me know if you are interested! less","Adobe Illustrator, Adobe InDesign, Adobe Photoshop,  ",NA,"$1M+ ","4.98 Stars, based on 2816 feedbacks","United States","Enterprise",4.98,2816
"110","engineer","https://www.upwork.com/job/engineer_~016ef062c4a2a553f1/","Entrylevel",NA,2019-07-03,"design of photoshop development the area play of ardeino and electrical","Arduino",NA,"$0 ","No feedback yet","Palestinian Territories",NA,NA,NA
"111","Travel and state park guides","https://www.upwork.com/job/Travel-and-state-park-guides_~01f2d90735240cbb60/","Intermediate",25,2019-07-03,"We're a technology company looking for authentic, self-sufficient content writers with a love of travel and the outdoors. We need talented freelancers to research and write travel guides for millions of outdoor enthusiasts worldwide. Profile RV-fri ... more","Search Engine Optimization (SEO, Web Content,   ",5,"$600k+ ","4.75 Stars, based on 64 feedbacks","United States",NA,4.75,64
"112","Social Media Manager","https://www.upwork.com/job/Social-Media-Manager_~01e01d259b7c24b3ea/","Expert",200,2019-07-03,"We’re a digital marketing agency looking to hire more social media managers. We recently took on a large client and need to hire one more manager. The client will provide the media all you need to do is post and use tactics to gain them more engagement on IG. If good, we will assign you more clients and pay you more per client. This job was posted from a mobile device, so please pardon any typos or any missing details. less","Content Writing, Facebook Marketing, Instagram Marketing,  ",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"113","looking for freelance content writer for fashion blog","https://www.upwork.com/job/looking-for-freelance-content-writer-for-fashion-blog_~01741fa5e4972d323d/","Intermediate",15,2019-07-03,"5 blogs a month Fashion/beauty/lifestyle blog any freelancer who have more than 1 year experience","English - India, Blog Article, Narrative",NA,"$0 ","No feedback yet","India",NA,NA,NA
"114","Shopify theme setup for ecommerce store","https://www.upwork.com/job/Shopify-theme-setup-for-ecommerce-store_~01215e0dbf640c1ea7/","Intermediate",200,2019-07-03,"We are looking for someone to take the assets we have and plug them into the theme we have already chosen. Small project and if you can do well with this site, we will definitely have more work for you.","Shopify",NA,"$600 ","5.00 Stars, based on 2 feedbacks","United States",NA,5,2
"115","Simple Data Entry Work At Home-Must reside in CANADA OR USA","https://www.upwork.com/job/Simple-Data-Entry-Work-Home-Must-reside-CANADA-USA_~019784b89fffb63473/","Intermediate",20,2019-07-03,"Only current residents of the United States and Canada who are 18 years old or older can participate. Please click on links for more information: All of your questions can be answered here: https://blog.kidazzler.com/kidazzler-faq/ If you are interested, you can sign up here: https://kidazzler.com/invite/56UtGMjx Thank you and good luck :) less","Data Entry, Accuracy Verification, Sales Lead Lists",5,"$20+ ","No feedback yet","Canada",NA,NA,NA
"116","Looking for a TALENTED artist for a sci-fi web-manga project","https://www.upwork.com/job/Looking-for-TALENTED-artist-for-sci-web-manga-project_~015cf5d40901ccbb96/","Intermediate",300,2019-07-03,"I need a skilled artist to illustrate m web manga in the style I like. It's a dark sci-fi dystopian story. All the characters are designed and sketched already by me. I'm an artist myself so I have a clear picture in my imagination of the quality and the style, which shoud not by any means be lower than my own. I will be strict on picking the artist. He/she will need to show the exact emotions I need. I will most of the times sketch roughly the panels and the angles and the artist will need to illustrate it and maybe modify it. Some of the environment is ready (3D modelled) and the rest will be figured out either by me or by the artist (maybe together, and it can include a different price) We can start from few panels. I will pay per episode (maybe in two milestones per episode - lineart and colored separately). I am counting as 35$ per episode. If you have a different bid for this work let me know, I'm willing to pay for the quality but my budget is still limited. First episode is roughly written - has 8000 words. Will revise and shorten it maybe. Some panels won't have to be too detailed- that is upon artist's will. The whole story might take around 10 episodes. Please include your portfolio and best artworks. I will contact the chosen person. The picture I attached is a cover that I drew. But the final style will be different. I will send my files to the candidate. less","Adobe Photoshop, Storybook, Comic, Concept Art, Cartooon,  ",NA,"$0 ","No feedback yet","Turkey",NA,NA,NA
"117","Bookcase Rendering","https://www.upwork.com/job/Bookcase-Rendering_~0126218aaae7e414b2/","Expert",75,2019-07-03,"Looking for a bookcase rendering for a specific project","Autodesk Maya",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"118","Looking for outsourced customer service rep","https://www.upwork.com/job/Looking-for-outsourced-customer-service-rep_~015ac5ae853bdd1569/","Entrylevel",NA,2019-07-03,"Looking for an outsourced customer service rep that can handle phone calls and email support. In addition, non time-sensitive tasks will be assigned to the freelancer. Must have perfect written and spoken English. Ideally, support person is availa ... more","Call Handling, Chat Support, Answered Tickets, ",NA,"$100k+ ","4.98 Stars, based on 30 feedbacks","United States",NA,4.98,30
"119","Designed clothing","https://www.upwork.com/job/Designed-clothing_~01bc3df1714a806f4a/","Intermediate",NA,2019-07-03,"I want to start a new clothing design by my own style. The teenagers of this generation are looking for hay quality clothing (adidas, nike, champion, supreme, gucci...). My goal today is to create a new look of the future design.",NA,NA,"$0 ","No feedback yet","Canada",NA,NA,NA
"120","<U+2B50><U+2B50>UI/UI Designer <U+2B50><U+2B50>","https://www.upwork.com/job/Designer_~01fc132d8f4b52acca/","Entrylevel",NA,2019-07-03,"We're looking for an experienced user interface designer with strong user experience knowledge to work with our team. The ideal candidate will have a solid grasp of current design trends (Typography, Gradient, etc) and approaches (e.g. human-centered design, etc). You'll be helping to redesign a web app so a strong knowledge of Sketch is required. Must have a portfolio (dribble or Behance) to share. No agencies please. less","Interaction Design, Web Design, Sketch,   ",NA,"$40k+ ","4.72 Stars, based on 49 feedbacks","United States",NA,4.72,49
"121","Buying Homes","https://www.upwork.com/job/Buying-Homes_~0194de01f8a49a3d1a/","Expert",NA,2019-07-03,"google ad partner who can help target and maximize my ad campaign for real estate lead generation","Lead Generation",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"122","Developer needed to improve the loading speed of our website","https://www.upwork.com/job/Developer-needed-improve-the-loading-speed-our-website_~0117398f3c4a8662cb/","Expert",50,2019-07-03,"When we test our website loading speed on PageSpeed Insights we get 20 on mobile and 60 on Disc. So we want to make it higher to around 80 at least so loads fast and get indexed by search engines","WordPress",NA,"$100 ","No feedback yet","Morocco",NA,NA,NA
"123","Yes need integration of taxi calculator on ride blade. Php 10 dollar budget","https://www.upwork.com/job/Yes-need-integration-taxi-calculator-ride-blade-Php-dollar-budget_~016edeb70d5044a912/","Expert",10,2019-07-03,"Need it integrate into ride.blade.php if you can do this I need it installed asap. Thank you for your time. If not 10 dollar budget .",NA,NA,"$20+ ","4.95 Stars, based on 4 feedbacks","United States",NA,4.95,4
"124","Selenium automation required for 11 test cases","https://www.upwork.com/job/Selenium-automation-required-for-test-cases_~015bdf1d42980ebf44/","Expert",600,2019-07-03,"Fort313 has immediate openings for Automation tester. If you meet our background requirements and skills, and looking for an opportunity to be rewarded for your skills and expertise, is the ideal opportunity for you! Job Description: As an Automati ... more","Selenium, Automated Tests, Automation Framework,  ",NA,"$0 ","No feedback yet","Pakistan",NA,NA,NA
"125","English to Norwegian Translation 002","https://www.upwork.com/job/English-Norwegian-Translation-002_~0104f10a706b180f10/","Expert",9,2019-07-03,"Hello, Greetings from Pearls Ocean..! We are expecting a project for translation English to Norwegian. Deadline - ASAP today Project: Translation for VO purposes Language: Norwegian Subject: Marine products Length: 429 words Please find the ... more","Proofreading, Translation, Translation English Norwegian",NA,"$0 ","No feedback yet","India",NA,NA,NA
"126","instragram growth","https://www.upwork.com/job/instragram-growth_~016a657368378463a3/","Intermediate",NA,2019-07-03,"just need someone to help me grow my instagram account",NA,NA,"$0 ","No feedback yet","United States",NA,NA,NA
"127","Custom API Development","https://www.upwork.com/job/Custom-API-Development_~017d9082635fdcb37c/","Intermediate",250,2019-07-03,"I am looking for a custom API to be developed. The API will part of a larger project we are working on to manipulate configuration files within a load balancer. This must be written for a Linux server, so please only bid if you have this experience. I can provide more details in private messages. less","API, Automatic Deployment Pipeline, Backend Rest API,   ",NA,"$1k+ ","4.87 Stars, based on 2 feedbacks","United States",NA,4.87,2
"128","Create Build And Price Webpage","https://www.upwork.com/job/Create-Build-And-Price-Webpage_~015cd71f603908eadb/","Intermediate",1500,2019-07-03,"someone who specializes in webpage online store and is good at photo editing so that i can send photos and they can white out background to make pictures look like they are professionally taken. I really like the look of these pages https://alaskagu ... more",NA,NA,"$600+ ","5.00 Stars, based on 1 feedback","Canada",NA,5,1
"129","Design work for Financial Report","https://www.upwork.com/job/Design-work-for-Financial-Report_~012aed8059ce5581dd/","Entrylevel",NA,2019-07-03,"Hi we need this 2018 V5 report to be enhanced. The file is well done but should be made very professional. There should be no blank pages, the table of contents should be enhanced and any improvements should be made. We are working on the 2018 V5 document and you can see the 2017 document for reference. It must be at least as good as the 2017 version. less",NA,NA,"$2k+ ","4.84 Stars, based on 2 feedbacks","United States",NA,4.84,2
"130","Recreate Infographics","https://www.upwork.com/job/Recreate-Infographics_~0106727642794daae8/","Intermediate",20,2019-07-03,"I have some infographics and I need them to be recreated so I do not copy someone else's work.","Infographics",NA,"$9k+ ","4.77 Stars, based on 105 feedbacks","United States",NA,4.77,105
"131","Ecommerce Parts Website","https://www.upwork.com/job/Ecommerce-Parts-Website_~01f9227407e24230bc/","Intermediate",5,2019-07-03,"We are looking to build a website similar to https://www.carid.com/custom-wheels.html (please note, we will be only selling wheels to start, and will eventually possibly add suspension components) We want to have very similar features (fitment checks and warnings if a fitment is aggressive/will not fit along with a check off waiver for customers looking to order wheels that our fitment system states does not fit). Currently, we're in the designing phase of this website and should have that part of the process wrapped up within the next week or two. We're reaching out to developers to help us complete the next step in the process. Along side of the development and the apparent custom application(s) built to fulfil our needs, we also want to have you guys complete the SEO work required to help us be competitive with everyone else and give us a head start on exposure. Finally, do you also provide any services pertaining to data scrubbing/mining? If so, we would like to capture car id's year make model list as well as their fitment data. Please let us know the final cost for this as well as an estimated timeline. I am available typically monday-friday 8-5 PST time for any questions etc. If those hours don't work please let me know when works best for you and i'll make time accommodations outside of those hours. We are considering Shopify as our platform of choice for this project, but are 100% open to suggestions based off your experience. less","Shopify",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"132","ID BAdge design","https://www.upwork.com/job/BAdge-design_~01e9ff55fd6074cf17/","Expert",30,2019-07-03,"hello i need an id badge designed for myself with the graphics etc that will be supplied later","Adobe Photoshop, Brand Identity & Guidelines",NA,"$800+ ","4.53 Stars, based on 4 feedbacks","United States",NA,4.53,4
"133","Need help to write the business model for a company in the Middle east and some advice","https://www.upwork.com/job/Need-help-write-the-business-model-for-company-the-Middle-east-and-some-advice_~01b0d3ff5e6c725275/","Intermediate",NA,2019-07-03,"Need help to write business model for Company in the Middle ease this company works in stationary and gifts and need some advice","Arabic, English, Internet Research, Market Research",NA,"$3k+ ","4.70 Stars, based on 15 feedbacks","Saudi Arabia",NA,4.7,15
"134","CopyWriting, Ghost CopyWriting","https://www.upwork.com/job/CopyWriting-Ghost-CopyWriting_~01c5c81ae02b6c891f/","Intermediate",NA,2019-07-03,"Pezzi di ghost copywriting per clienti di una società di consulenza di marketing strategico. Copywriting di vendita (sales page, sales letter..) Copywriting di brand (articoli blog, post social, pagine sito..) Copywriting verso media (articoli di gio ... more","English, Italian, Ad Copy, Blog Article, Email, ",NA,"$0 ","No feedback yet","Italy",NA,NA,NA
"135","Updates to Windows driver C/C++","https://www.upwork.com/job/Updates-Windows-driver_~015575bee464305ac6/","Entrylevel",NA,2019-07-03,"We have a driver that allows us to simulate a webcam feed using pre-recorded video playback. There are some bug fixes and tweaks needed. This project will have 3 parts: 1. Install and configure dev environment (using VC++ 2010). 2. Address playback order bug. 3. Deliver code and binaries. The first step is to get a build environment setup. We will deploy a server on AWS. Once the environment is building successfully, we'll make an image so we have a stable point we can always return to. Once the environment is stable, we will address bugs and feature tweaks needed. less",NA,NA,"$200k+ ","4.99 Stars, based on 104 feedbacks","United States",NA,4.99,104
"136","Help pick our godly clothing brand name","https://www.upwork.com/job/Help-pick-our-godly-clothing-brand-name_~010a25f049db6323ad/","Expert",1000,2019-07-03,"Hello, We're a new high-end men and women's Christian clothing brand seeking a name change for our company. After numerous attempts on finding a good name either the .com or Instagram name isn't available or there are potential trademark conflicts. ... more","Brand Identity, Branding, Corporate Brand Identity, Logo",5,"$400 ","4.50 Stars, based on 1 feedback","United States",NA,4.5,1
