"","jobtitle","joblink","jobLevel","budget","date","content","tags","numberOFfreelancers","totalspent","customerscore","country","customertype","score","Nfeedback"
"53","Regime swiching model for economic analysis.","https://www.upwork.com/job/Regime-swiching-model-for-economic-analysis_~01759079601337187a/","Intermediate",500,2019-06-15,"Regime switching model which uses multiple variables to predict probability of transition from one state to the next state. Must include statistical outputs and data visualizations. These models can be found in R and Python packages but I need it developed in Excel UI using VBA, VB.net or C#. less","Microsoft Excel, R, Python",NA,"$6k+ ","4.97 Stars, based on 31 feedbacks","United States",NA,4.97,31
"54","math card game","https://www.upwork.com/job/math-card-game_~01d3a241f3fbae6e86/","Intermediate",NA,2019-06-15,"i am going to have a math card game developed which is up to 4 players, the cards will be 7 cards for each player. in the cards there will be a random of lets say 1+2, 3-4, 2x6, 3/4, 0, 5, -2. , like a random pick of addition, subrtraction, multiplication, division, random numbers, negative numbers, negative subtractions, zero and so on,, the game will randomly tell us that i must acheive lets say the number 50 so then i play against my friend using my 7 deck of cards to try to get 50, its like i have a card number of 20 so i put the card then my friends puts another 20 then its 40 , so if i have 10 and i put it ill win, or i can put a card that can equal 10, and if i dont have 10 then il search my card to lower the chances of my opponent to win, objective is to complete 3 complete random numbers while who finished 2 points first wins, i have 7 cards and if its my turn i can chose to play or swap one of my cards to a random pick by the deck, the game will also have features such as steal , undo, freeze etc...., and the number to target will be randomly chosen and so the cards also will be random , but the chances to have the right cards or numbers might be very very low and so the game will be endless and infinite so i need help in organizing the randomness in numbers , statistics and probability of winning in order to make it into a fun game!! less",NA,NA,"$1k+ ","4.90 Stars, based on 2 feedbacks","Kuwait",NA,4.9,2
"55","I need an app developer that tracks walks, runs or other goals linked to a community","https://www.upwork.com/job/need-app-developer-that-tracks-walks-runs-other-goals-linked-community_~019a75916441f7aa88/","Entrylevel",NA,2019-06-15,"I live in a province with around 600 villages and I am in the process of walking through all 600 of them. That is the target. In every village I make a selfie with the village sign as a proof, so in the end this will a wall poster with 600 selfies of ... more","Phone, Tablet, User Profile Creation, Review or Feedback Collection",NA,"$60 ","5.00 Stars, based on 1 feedback","Netherlands",NA,5,1
"56","FileMaker Pro - MailChimp integration","https://www.upwork.com/job/FileMaker-Pro-MailChimp-integration_~011ad5b29d200d94d0/","Expert",NA,2019-06-15,"I did the original development and my business has grown pulling my attention to marketing and product development. I'm looking to create an ongoing partnership with a handful of developers that can help me continue to grow the product line. I have an existing FM database with about 20,000 records and an agricultural association uses to manage their membership records and activity. I previously had an email system internal to FileMaker that I am discontinuing and moving to MailChimp. MailChimp will be used to create and send individual email campaigns and FileMaker will house membership record changes and updates. Requirements. 1) User can assign and remove individual contacts in the database to Mailchimp audiences and individual tags. 2) User can assign individual contact records to multiple audience tags. 3) The System will assign and/or remove individual contact records from tags based on actions that occur in the database. - Association Membership Activated - Association membership lapsed. - Record created, assigned to corresponding County tag in MailChimp. 4) The system will pull and attach campaign statistics to individual contact records. Statistics to be included are - Campaigns received. - Campaigns opened. - Clicks for individual campaigns. - Bounces - Unsubscribes and Complaints. 5) The solution must be built with native FileMaker / JSON and not depend on plugins. less","Restful API",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"57","R developer needed for statistical presentations","https://www.upwork.com/job/developer-needed-for-statistical-presentations_~01f4de72108c10be8f/","Expert",NA,2019-06-15,"From a collection of different excel files, I want to create a bunch of graphs and export them again to Excel and to Powerpoint. Experience with exporting to Google Slides API is bonus. Developed in R, as the future user stories will involve calcula ... more","R, Docker, Excel, PowerPoint",NA,"$70k+ ","4.98 Stars, based on 27 feedbacks","Netherlands",NA,4.98,27
"58","create a new credit score program in python based on credit modeling by FICO","https://www.upwork.com/job/create-new-credit-score-program-python-based-credit-modeling-FICO_~01b38c9f4cda5cffa6/","Intermediate",NA,2019-06-15,"Create a new credit score program in python based on FICO credit modeling. - here are examples we want to create https://blogs.sas.com/content/subconsciousmusings/2019/01/18/building-credit-scorecards-using-statistical-methods-and-business-logic/?fbclid=IwAR0TLcdW181uBpe0e-inQ9sLtXDDD6AP830ZTIm0RNOu1lVZ09to_5DS_qc https://github.com/rorodata/credit-scoring-demo https://github.com/IdoZehori/Credit_Score/blob/master/Credit%20score.ipynb We want to integrate it with our project in javascript and node.js less","Python",NA,"$0 ","No feedback yet","United Arab Emirates",NA,NA,NA
"59","create a new credit model program with python based on FICO","https://www.upwork.com/job/create-new-credit-model-program-with-python-based-FICO_~01d12046e8d79beef2/","Entrylevel",NA,2019-06-15,"create a new credit modeling app with python based on fico with out variables. Our goal is to integrate this with our web app in javascript node.js here are examples of what we want to build https://blogs.sas.com/content/subconsciousmusings/2019/01/18/building-credit-scorecards-using-statistical-methods-and-business-logic/?fbclid=IwAR0TLcdW181uBpe0e-inQ9sLtXDDD6AP830ZTIm0RNOu1lVZ09to_5DS_qc https://github.com/rorodata/credit-scoring-demo https://github.com/IdoZehori/Credit_Score/blob/master/Credit%20score.ipynb less","Python",NA,"$0 ","No feedback yet","United Arab Emirates",NA,NA,NA
"60","analysis using t test and descrptive statistics","https://www.upwork.com/job/analysis-using-test-and-descrptive-statistics_~0126ed60c47b337730/","Intermediate",50,2019-06-15,"looking for someone to analyse data using t test and descrptive statistics with a background of finance and banking /management etc","Financial Analysis, Statistics, Financial Forecasts,  ",NA,"$0 ","No feedback yet","Turkey",NA,NA,NA
"61","Mobile App Development","https://www.upwork.com/job/Mobile-App-Development_~01a811d62b6f28e55b/","Entrylevel",NA,2019-06-15,"Create a similar application (maqas) for shaving with the addition of control panel and statistics of users of the application and add a sort by rating or distance. For Android and ios. Native.","Swift, Phone, Android, iOS",NA,"$0 ","No feedback yet","Saudi Arabia",NA,NA,NA
"62","Top notch writer to write paper on Management/Business topic","https://www.upwork.com/job/Top-notch-writer-write-paper-Management-Business-topic_~01410b9b495ea3116f/","Expert",200,2019-06-15,"Looking for high level academic writer who fulfills requirements below: -possess minimum qualification of MBA or Masters in humanities/ management or related field -must be proficient in SPSS or similar statistical software -possess excellent analytical and academic writing skills -ability to consistently produce and deliver high quality work Task is to write a high quality paper around a survey/poll according to specified criteria that will be provided. If you fulfill requirements above, please send: (a) CV (b) example of paper you have written (c) your best price quote for a 4000 words original paper (NOTE: All work must be original, unique and pass plagiarism checker software) less",NA,NA,"$40k+ ","4.55 Stars, based on 106 feedbacks","Malaysia",NA,4.55,106
"63","Copywriting needed for new website","https://www.upwork.com/job/Copywriting-needed-for-new-website_~015e2bc01810e9cd9a/","Intermediate",250,2019-06-15,"About us: We have a new brand that we are launching that to begin with, will be selling weighted blankets on Amazon. We're currently on the lookout for an experienced copywriter to help us highlight the benefits of these blankets. I previously liste ... more","About Us Page, Amazon Webstore, Content Writing,   ",NA,"$300+ ","5.00 Stars, based on 1 feedback","Australia",NA,5,1
"64","Infographic based on statistics","https://www.upwork.com/job/Infographic-based-statistics_~0159a4d57300ae9acd/","Entrylevel",25,2019-06-15,"I want to create infographics based out of status provided like the following: Candidate experience on hiring stats 83 percent of talent say a negative interview experience can change their mind about a role or company they once liked, while 87 percent of talent say a positive interview experience can change their mind about a role or company they once doubted. (LinkedIn) 60 percent of job seekers have quit filling out an employment application due to its length or complexity. (SHRM) 72 percent of hiring managers say they provide clear job descriptions, while only 36 percent of candidates say the same. (HR Dive) 85 percent of the 13,000 job seekers surveyed from North America, EMEA (Europe, the Middle East, and Africa) and APAC (Asia Pacific) regions claim that consistent communication throughout the recruitment process is the top driver of candidate satisfaction. (Allegis Group) Organizations that invest in a strong candidate experience improve the quality of their new hires by 70 percent. (Glassdoor) 80 percent of job seekers say they would be discouraged to consider other relevant job openings at a company that failed to notify them of their application status. Yet they would be 3.5 times more likely to re-apply to a company if they were notified. (Workplace Trends) etc... less","Flowcharts, Infographics, Adobe Photoshop,  ",NA,"$300+ ","5.00 Stars, based on 1 feedback","Kuwait",NA,5,1
"65","Editor with a background in medicine and biology","https://www.upwork.com/job/Editor-with-background-medicine-and-biology_~0180f67ab9bc8c4010/","Expert",NA,2019-06-15,"I am looking for an editor for my book. It is a BIG book of medicine / biology. I need someone with a strong background in basic medical sciences / biology who can dedicate a big block of time for this project (2-4month). My editor needs to be someo ... more","Academic Writing, Editing",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"66","Web application and mobile app for music royalty audit with blockchain technology","https://www.upwork.com/job/Web-application-and-mobile-app-for-music-royalty-audit-with-blockchain-technology_~01965026ebd89bfb12/","Intermediate",NA,2019-06-14,"1. Web app or BackOffice for records using smart contracts by blockchain. 2. Mobile APP to make records from any Smartphone or pc. The mobile app will allow the artist to access their profile and a dashboard with the relevant statistics of playbacks and royalties. The artist can also use the mobile app to upload and register the intellectual property related to the music track, video, photo and images. 3. within the APP must have the possibility of identification of works of art, whether audio or video and its geolocation (similar to Shazam). Done by the web app. This could be a bot that is listening to radio stations and automatically sourcing data from streaming services as part of the audit. 4. The mobile app also allows audio, image and video playback. Similar to Soundcloud. 5. The mobile app should show the balance to the artist through the blockchain technology to manage the part of royalties and monetization of the reproductions. 6. Give a statistical analysis of the reproductions by music style and by the artist to look at the impact and variation in the royalties related to the work of art. 7. Create a virtual currency, that will have an initial private offering and then ICO (public) of coins, approximately 1 billion tokens for the monetization of royalties, advertising it in the main cryptocurrency market pages, with projection to be registered in Coinmarketcap, this would give an additional value to the project, because the artists will get coins as royalty payments, that they can then spend on products or services. 8. Create or integrate a third-party virtual wallet that allows the conversion of our Token to Bitcoin. Virtual wallet is credited with the royalties that are generated by the artist's track playback. The wallet in conjunction with a payment gateway will allow the artist to spend the money in his wallet. 9. The localization of the app will be initially in 3 languages: English, Spanish, Portuguese. less","Cloud Computing, PHP, Python, JSON API, Restful API",2,"$0 ","No feedback yet","Colombia",NA,NA,NA
"67","Google Ads and Bing Ads PPC Manager - Must be available until 1 pm PDT - Monday thru Thursday","https://www.upwork.com/job/Google-Ads-and-Bing-Ads-PPC-Manager-Must-available-until-PDT-Monday-thru-Thursday_~01189d76e5f5d371d1/","Intermediate",NA,2019-06-14,"We’re a fast growing advertising and marketing firm, and we’re looking for a freelance ad operations expert to help us manage paid search campaigns. The ideal candidate would both help us to build, manage, and optimize performance-focused campaigns. Ad Campaign Development - Research and generate keywords for paid search campaigns - Research and generate compelling text ad creatives - Structure and build campaign generators and upload sheets using spreadsheet software - Upload campaigns into paid search ad platforms - Google Ads and Microsoft Ads - Conduct competitive research to identify new opportunities Ad Campaign Optimization & Analytics - Through leveraging internal reporting systems and analysis techniques, manage and optimize high-volume, paid search campaigns to drive towards meeting client performance targets. - Develop, maintain, and monitor campaign analytics dashboards to manage campaigns and to provide insight for further optimizations - Evaluate and implement campaign optimization recommendations - Manage fraud and suspicious traffic from ad platforms to an acceptable level The initial engagement will range from 3-6 months but may likely be extended based on the candidate’s performance. Must be very skilled with Microsoft Excel and have good writing abilities for developing ad copy. Preference given to talent with prior experience in working with lead generation campaigns. Please include information that briefly describes your experience and explains why you would be an exceptional fit. Who You Are - Familiarity with web advertising (Google, Yahoo, Bing, and Facebook) - An analytical mind – degree in Statistics, Mathematics, Economics, Finance, Computer Science, related field OR demonstrated analytical and technical ability - 3+ years of quantitative experience with a focus on web analytics - Entrepreneurial mindset & sense of urgency and accountability - Proven track record of success and familiarity with online direct marketing - You have strong data analysis skills and an understanding of statistics - Dependable and reliable team player - Exceptional cross-functional collaboration skills, encompassing different timezones less",NA,3,"$0 ","No feedback yet","United States",NA,NA,NA
"68","Visual or Graphic Designer needed - Journey Map Design - Fixed price - Must have relevant experience","https://www.upwork.com/job/Visual-Graphic-Designer-needed-Journey-Map-Design-Fixed-price-Must-have-relevant-experience_~01d8f70ddc46be95b1/","Expert",1000,2019-06-14,"Background: I'm an independent user researcher working with a telecoms company to understand how they sell products. I'll be completing research in two weeks and will need the support of a visual designer to help visualise the findings within a cohesive deliverable. Potential for more work after this. Deliverable: A journey map (or three variations of the same TBC) depicting the user experience of buying a product online. It will ultimately be printed large format (A0 size or similar?) to put on the office wall. Your skills: - Must have strong visual design experience (3 years minimum) - Must have designed journey maps before and have real examples - Must be fluent in English, and happy to work on PST (west coast) timezone - Must be familiar with Sketch and/or Adobe suites Timeframe: - Kick off July 4th - Hard deadlines July 9th - Expect 3-4 review rounds, getting progressively easier (in theory!) Attached are some generic examples of what I expect. Similar amount of information and size. less","Infographics, Adobe InDesign, Adobe Photoshop, Minimal, Corporate, ",NA,"$0 ","No feedback yet","Canada",NA,NA,NA
"69","Simple R graph for conservation biology publication","https://www.upwork.com/job/Simple-graph-for-conservation-biology-publication_~018472d344c002b4f4/","Intermediate",NA,2019-06-14,"Deliverable - R Graph of activity patterns (diurnal, nocturnal, crepuscular) of 4 feline species camera trapped using our Excel data. Would like to create something similar to the hand-drawn graph attached or the attached R graph. We have limited R e ... more","Excel, R",NA,"$0 ","No feedback yet","United Kingdom",NA,NA,NA
"70","Business Plan, Financial Analysis & Modeling for a blockchain project","https://www.upwork.com/job/Business-Plan-Financial-Analysis-amp-Modeling-for-blockchain-project_~0123d87508e1091466/","Intermediate",25,2019-06-14,"I am finding someone to write a business plan for my blockchain project. A person will have to do some background research for the project and its opportunity with facts and figures and infographs. Short presentation & pitch deck.","Business Planning, Financial Analysis, Mathematics, Presentations,  ",NA,"$0 ","No feedback yet","India",NA,NA,NA
"71","Ongoing Virtual Assistant - Marketing Assistant","https://www.upwork.com/job/Ongoing-Virtual-Assistant-Marketing-Assistant_~01a40eb7594b75f10c/","Entrylevel",NA,2019-06-14,"I am looking for someone to use on ongoing basis, not sure how many hours, but will be up and down. Looking for long term. MUST be 100% fluent in written English. Grammar, syntax, punctuation - some items being done are for clients and cannot accept any errors on these communications. MUST be available 9am-5pm Monday to Friday EST for items - some items can be completed at other times as long as by due date. Items: - assistance with mailchimp campaigns (formatting, entering text, image editing, etc) - minor image editing, creating simple graphics for web ads, etc - quickbooks - entering expenses and data with high level of accuracy - assistance with emails and scheduling - client communication - high level of english accuracy and professionalism - would be good to have some experience with wordpress management - entering text, updating banners, etc - research and sourcing - finding articles on topic, doing research to find supporting points and statistics for topics given - sourcing - finding good software or vendor for item needed - list building - must be able to enter data into spreadsheets from sources provided - experience with buffer would be good, but not mandatory - but may want help curating social content, posting items, etc - other tasks that may come up here and there As things grow, might also want help answering incoming calls, but this will not be right away. less","Data Entry, Communication, Virtual",NA,"$80k+ ","4.96 Stars, based on 124 feedbacks","Canada",NA,4.96,124
"72","I need consultation for reviewing and editing a research paper","https://www.upwork.com/job/need-consultation-for-reviewing-and-editing-research-paper_~010c7c6e0980731e21/","Intermediate",NA,2019-06-14,"Hello I have a research paper that it is written already but I need the following: Proofreading and editing Reviewing the statistical analysis used Suggestion for the abstract and graphical abstract Journal selection The field of the study is regard ... more","Journal Article",NA,"$200+ ","5.00 Stars, based on 1 feedback","Saudi Arabia",NA,5,1
"73","2 questions needs to be answered","https://www.upwork.com/job/questions-needs-answered_~014d33e6ed1fcc3e26/","Intermediate",15,2019-06-14,"Dimensionality Reduction, PCA, Decision Trees, Learning Approaches, Time Series, logistic regression with fused lasso penalties. 2 short questions need to be answered This job was posted from a mobile device, so please pardon any typos or any missing details. less","Artificial Neural Networks, Data Mining, Data Science,  ",NA,"$2k+ ","5.00 Stars, based on 2 feedbacks","Singapore",NA,5,2
"74","IoT Dashboards - open source.","https://www.upwork.com/job/IoT-Dashboards-open-source_~01501af6f9d1f77ea0/","Expert",NA,2019-06-14,"We are looking for a person or team who can be part of developing Cloud Native business analytics (Internet of Things) dashboards for our customers. We are looking for someone with a strong technical frontend foundation to design and build analytics dashboards for our customers together with skilled colleagues. The first applications to be built are within the fast-growing Internet of Things (‘IoT’) space. You will create the platform that holds the data for our client’s applications and analytics. You will work with a dedicated team of senior data engineers, data scientists, and consultants. Given the size of the company, you will play a central role in growing the company in the coming years. At Flowtale we think that front-end developers need to have a holistic view of the architecture of the software that you and our team are creating. As a front-end developer it is important that you can’t silo yourself on the Front-End, but need to have an appreciation for the complexities of the Back-End as well in order to create the best user experience for our customers. In the end, it's about continual learning and team communication, as well as listening to the customer to create a great experience. We are seeking a dedicated, proactive and highly motivated team player with strong technical front-end skills and a solid analytical understanding and experience within the area of business analytics. Needed experience and skills: • Strong experience in data visualisation • Experience working with dashboards and KPIs • Good Understanding of time series data and both relational and NoSQL databases • Understanding d3.js, JavaScript/jQuery, HTML, CSS • Version control/Git Desirable experience and skills: • Experience with cloud platforms like, AWS, Azure and Google Cloud • Version control/Git • Responsive design • Testing, debugging and the use of continuous integration pipelines • Browser developer tools • Command line scripts and tools • Python and/or any other high level programming languages • Frameworks like Angular and Django • Some understanding of statistics • Containerization frameworks like Docker and Kubernetes Qualifications: • Proven experience and understanding of IoT concepts, principals and frameworks • Strong front-end aptitude with a deep understanding of custom build dashboard services • Comfortability in communication and presentation skills in English • Ability to convey messages to non-analytical stakeholders • Comfortable working with a variety of different data sources and tools • Proven experience and understanding in common visualization and software development practices less","d3.js, Bookeh, ggplot",NA,"$30k+ ","5.00 Stars, based on 23 feedbacks","Denmark",NA,5,23
"75","Fit distributions in R","https://www.upwork.com/job/Fit-distributions_~017d898ad075f9bc7c/","Entrylevel",20,2019-06-14,"I am looking for someone to help me fit my peak flow and volume data to some distributions: Generalized Pareto, Gumbel, Lop-Pearson III and Generalized Extreme value and estimate the Kolmogorov–Smirnov test statistic. The purpose is to use the outputs in my Copula function which is in the format: mvdc(tCopula(0.7943 ,dim=3),c(""weibull"",""weibull"",""gamma""), list(list(shape=dr_weib$estimate[1],scale=dr_weib$estimate[2]), list(shape=peak_weib$estimate[1],scale=peak_weib$estimate[2]), list(shape=av_gamma$estimate[1],rate=av_gamma$estimate[2]))) This function needs the estimated parameters (preferably MLE method). For instance the Weibull and Gamma distributions results which outputs were used in the copula function above, looked like this: Fitting of the distribution ' weibull ' by maximum likelihood Parameters: estimate Std. Error shape 2.870008 0.5118201 scale 1.406644 0.1180247 Fitting of the distribution ' gamma ' by maximum likelihood Parameters: estimate Std. Error shape 5.476612 1.725445 rate 4.351869 1.435926 I am looking to do the same work but estimating the parameters for the above mentioned distributions. less","R",NA,"$60 ","4.85 Stars, based on 1 feedback","Kenya",NA,4.85,1
"76","Looking for a Content Writer to Write a Well-Researched Blog Post","https://www.upwork.com/job/Looking-for-Content-Writer-Write-Well-Researched-Blog-Post_~016cdbee64368a7d2d/","Intermediate",75,2019-06-14,"Hello, We are looking for a freelance content writer to write blog posts on a topic related to social media marketing. We will provide you with a title and summary of the blog to help you write it. This project requires some research at your end - ... more","Article Writing, Blog Writing, Content Writing, Social Media Marketing, ",NA,"$4k+ ","4.92 Stars, based on 52 feedbacks","India",NA,4.92,52
"77","Infographic Wanted with 10 Facts","https://www.upwork.com/job/Infographic-Wanted-with-Facts_~0111a71eaf5afd8323/","Intermediate",NA,2019-06-14,"Hi there, We're looking for someone who can make a great inforgraphic for us, where 10 facts/statistics are visualized. We'll provide more details to the person we hire.","Infographics, Data Visualization, Geographic",NA,"$6k+ ","4.97 Stars, based on 25 feedbacks","Netherlands",NA,4.97,25
"78","Infographic needed","https://www.upwork.com/job/Infographic-needed_~01cdcb1737a1125543/","Intermediate",NA,2019-06-14,"I have a webpage that yields statistics each month, for example number of user, number of page views, number of new ads/customer etc. I need from time to time an infographic (with versions) to illustrate this. Versions: For email newsletter (600 pixels wide) For FB ads For IG ads For stories ads (vertical) For organic posts on FB For blog posts For LinkedIn posts Some of these variations might be similar. I will provide the statistics - Number og visitors - Number of page views - Number og active ads - Others less","Infographics, Informative",NA,"$3k+ ","5.00 Stars, based on 4 feedbacks","Norway",NA,5,4
"79","Facebook Ads for Shopify Dropship Store","https://www.upwork.com/job/Facebook-Ads-for-Shopify-Dropship-Store_~0106e4b1f537df2810/","Intermediate",NA,2019-06-14,"I run a number of Shopify dropshipping stores. I am looking for someone who can help market these stores through Facebook ads. I've been doing the ads myself the past few years but I just don't have the time anymore and I'm looking for someone with ... more","Facebook Marketing, Instagram Marketing, Retargeting, ",NA,"$400+ ","5.00 Stars, based on 1 feedback","Ireland",NA,5,1
"80","Two interim analyses for a clinical trial","https://www.upwork.com/job/Two-interim-analyses-for-clinical-trial_~011977146eb4596f3e/","Expert",NA,2019-06-14,"Support two interim analyses for a clinical trial This job was posted from a mobile device, so please pardon any typos or any missing details.","Biostatistics, Data Analytics, Data Science, SAS, ",NA,"$800+ ","No feedback yet","Poland",NA,NA,NA
"81","Looking for an AI project assistant to help us build a demo","https://www.upwork.com/job/Looking-for-project-assistant-help-build-demo_~0133f343099247c6f1/","Intermediate",50,2019-06-14,"Hi, We are an AI based startup and we are building some demos to showcase our results. We are looking for an AI Project assistant to help us build one demo for now and if things went well we can proceed for a long term contract with him/her . Project duration: 2 Weeks (full time) Project budget: $50 Assistant required experience: 1. Matlab expert especially in signal processing, pattern recognition, and statistics toolboxes. 2. Matlab expert in designing Matlab Interface or any interface compatible with Matlab codes. The project should be ended in two weeks where the assistant needs to deliver the interface (in Matlab or other compatible platforms with Matlab) with a set of source codes for each set of data. Looking forward to collaborate with you. Cheers, Hadeel less","Natural Language Processing",NA,"$4k+ ","4.90 Stars, based on 115 feedbacks","Jordan",NA,4.9,115
"82","Statistics Group projects","https://www.upwork.com/job/Statistics-Group-projects_~015d686ebb779262cd/","Intermediate",100,2019-06-14,"Come up with 5 college level statistics group projects with descriptions of each project.",NA,NA,"$200k+ ","4.95 Stars, based on 378 feedbacks","South Korea",NA,4.95,378
"83","Fix php script and update db","https://www.upwork.com/job/Fix-php-script-and-update_~019e39be3fbeed0344/","Entrylevel",NA,2019-06-14,"Need fix php script. The script collects information about the number of posts on the forum. Previously, the forum address was mmgp.ru but now the forum is available at mmgp.com. Script now collects information from the forum mmgp.ru (this is a copy of the forum). I need to configure the script so that it collects information about the number of messages in the thread on the forum with mmgp.com. The screenshot shows the result of the script: 1 - in this line the script adds the address to the topic on the forum. ""MMGP"" links are links to the old mmgp.ru forum (you need to correct the URL on .com in the database). 2 - links from ""mmgp"" are new links - you need to remove them as duplicates. 3 - in the statistics of messages, delete all values later than 05/09/2019 (at this time the forum changed the address). As a result, I want to see - for each project in field 1 there should be one link to the topic ""MMGP"" (with the address mmgp.com) statistics on screenshot 3 - started to be updated from 05/09/2019 less","SQL, PHP",NA,"$10 ","No feedback yet","Russia",NA,NA,NA
"84","SPSS expert wanted for analysis and reporting","https://www.upwork.com/job/SPSS-expert-wanted-for-analysis-and-reporting_~013ad1591e7f2b3e42/","Intermediate",NA,2019-06-14,"Dear applicant, For this project we need a skilled SPSS expert, who really knows the way around with SPSS and statistical methods. We have 6 cases available. You will mainly work on: GLM (mostly different types of ANOVA), GLM Mixed, Non parametric, T-test, power (and some other frequently used statistical methods). More information about the cases will be given through the interview. We want to adhere that privacy is upmost important. Business analyst are also welcome to apply, however we want to mention that the cases or mostly behavioral research. We are looking for: - Someone that can start from tomorrow. - Someone that can spend more than 4 hours per day - Someone that has the technical skills of SPSS and can intuitively and automatically operate actions in SPSS. - Someone that has knowledge of the statisical theories. - Someone that has some knowledge of the syntax of SPSS - Someone that is patient and loves to analyse data and is comfortable to help with creating a report Does this fit you? We are welcoming you to apply and looking forward to it. Thank you. less","IBM SPSS, Statistics",3,"$5k+ ","4.79 Stars, based on 110 feedbacks","Netherlands",NA,4.79,110
"85","Statistics Expert needed","https://www.upwork.com/job/Statistics-Expert-needed_~013f1fb1d8124ad790/","Expert",NA,2019-06-14,"I need someone with deep statistical skills to help me make sense of quite a lot of data that I have. I use Pandas & Excel. Either skill works for me. I want to get deep into distributions, modeling, testing and simulation. Let me know if you can help! less",NA,NA,"$100k+ ","4.85 Stars, based on 41 feedbacks","United States",NA,4.85,41
"86","research","https://www.upwork.com/job/research_~017cd11dd27f92892a/","Intermediate",100,2019-06-14,"For company strategy and presentations, we need some parking statistics in New York.",NA,NA,"$6k+ ","4.97 Stars, based on 59 feedbacks","United States",NA,4.97,59
"87","Data Analytics","https://www.upwork.com/job/Data-Analytics_~015defe0f03236bc7c/","Intermediate",NA,2019-06-13,"Excellent Research and Data mining capabilities! Television downloads statistics and TV Network and TV show revenues. Licensing statistics and Revenues. Travel and Tourism Industry stats and expenditures.",NA,NA,"$0 ","No feedback yet","United States",NA,NA,NA
"88","Medical literature and database search; statistics","https://www.upwork.com/job/Medical-literature-and-database-search-statistics_~01f734d2305f32f729/","Expert",NA,2019-06-13,"Medical literature and database search and analysis","Biochemistry, Bioinformatics, Biotechnology,   ",2,"$7k+ ","No feedback yet","Canada",NA,NA,NA
"89","Remote Sales Rep | Dedicated Inside Sales | B2B Advertising Sales","https://www.upwork.com/job/Remote-Sales-Rep-Dedicated-Inside-Sales-B2B-Advertising-Sales_~01bc19b70dd1f46fbf/","Expert",NA,2019-06-13,"Hello, We're looking for creative and dynamic ad sale professionals to join our team. CHARGED is the leading B2B magazine, website and news feed for the electric and hybrid vehicle industry. CHARGED readers are key decision makers throughout the EV industry: from small start-ups to the biggest automakers. Headquartered in Saint Petersburg, Florida, we're seeking additions to our print and digital ad sales team. The vast majority of the business is done via phone and email. Some travel is optional to attend trade shows around North America and Europe. Candidates must be willing to learn quickly, with an entrepreneurial spirit and high energy to drive results. A self-starter and ability to work independently is a requirement. The electric vehicle industry is one of the most exciting and fastest growing sectors in the world. Apply to learn more about our position in the industry and plans for growth. Qualifications: Previous experience in sales, customer service, or related field is preferred Marketing or advertising experience is helpful but not required Strong self-starter qualities with an entrepreneurial spirit Ability to build rapport with clients Responsibilities: Oversee and coordinate sales activities Manage sales territories, quotas, and goals for the sales team Analyze sales statistics to identify areas of improvement Track results and trends regularly for business forecasting Report on team and individual performance Develop and execute innovative sales strategies Build and form new partnerships with potential clients less","Cold Calling, Email Handling, Web Research, Appointments,  ",2,"$10k+ ","4.80 Stars, based on 44 feedbacks","United States",NA,4.8,44
