"","jobtitle","joblink","jobLevel","budget","date","content","tags","numberOFfreelancers","totalspent","customerscore","country","customertype","score","Nfeedback"
"71","Data Scientist","https://www.upwork.com/job/Data-Scientist_~01c4b2af7e90369606/","Intermediate",NA,2019-06-12,"Looking for a Data Scientist for part or full-time role. Strong experience in the following: - developing algorithms - statistical analysis - python skills - preferred math background any experience in the following a plus: - GraphDB - machine le ... more","Python",NA,"$100k+ ","4.94 Stars, based on 147 feedbacks","United States",NA,4.94,147
"72","Multivendor Marketplace Development with Wordpress","https://www.upwork.com/job/Multivendor-Marketplace-Development-with-Wordpress_~018f84b6b33c818ad3/","Expert",2500,2019-06-12,"We need to build a marketplace where users can buy and sell digital files online using WordPress. Since we have digital files users, once they purchased the documents, are going to be able to access them through a reader (like on scribt). Also, prices on the marketplace are set NOT by the users but by to a pre-defined formula depending on the grade they obtained on the document they are uploading (more information will be provided on this). We are going to need admins and users. Each user can upload files (therefore there needs to be a payment gateway that allows for payments to be sent from a user to another user with us (the website) retaining a commission). Sellers should be able to see basic statistics on the sales (ex. number of sales, revenues...) Only users who purchased should be able to leave comments (about the third time they open the document a pop-up should ask to leave a review) If accepted for the job we will provide a detailed technical list, an interactive prototype and the front end design in PSD. less","WordPress",NA,"$0 ","No feedback yet","Italy",NA,NA,NA
"73","Statistical analysis plan writing","https://www.upwork.com/job/Statistical-analysis-plan-writing_~01ab1626c6db436993/","Expert",NA,2019-06-12,"SAP (statistical analysis plan) development. No sample size calculations. Just writing according to the provided details and template. This job was posted from a mobile device, so please pardon any typos or any missing details.","Biostatistics, Data Analytics, Data Science, SAS, ",NA,"$700+ ","No feedback yet","Poland",NA,NA,NA
"74","Bioinformatic Analysis of 10xscRNA seq data (expression and TCRa/b) from murine tissues.","https://www.upwork.com/job/Bioinformatic-Analysis-10xscRNA-seq-data-expression-and-TCRa-from-murine-tissues_~01cf69f7fc3a1f6c5f/","Intermediate",NA,2019-06-12,"My laboratory has been doing (and continues to) generate 10xGenomics data from murine cancer models, looking at the effects of different immunotherapies. We have been moving slowly through the data and are looking for some talented bioinformaticians to help us to analyze and visualize the datasets. Happy to discuss if interested... less",NA,NA,"$0 ","No feedback yet","United States",NA,NA,NA
"75","Web App MERN Stack and Mobile App React Native","https://www.upwork.com/job/Web-App-MERN-Stack-and-Mobile-App-React-Native_~0106a3d91691350eed/","Expert",4000,2019-06-12,"Need a sports web site / web app that has a blog, bettings statistics, betting suggestions and private videos and articles. Some API communication will also be needed. Also a mobile React Native will be needed after Further details will be discussed with the right candidate less","MongoDB, Phone, Tablet, React Native, Android, ",NA,"$5k+ ","4.61 Stars, based on 10 feedbacks","Portugal",NA,4.61,10
"76","Zoho Analyst","https://www.upwork.com/job/Zoho-Analyst_~019bf62697525c203d/","Intermediate",NA,2019-06-12,"Looking for an analyst with Zoho experience to work on a contracted basis depending on the project. Analysts will be expected to work on a case-by-case basis, with weekly hours varying depending on the requirements. This is a contracted position that can be ongoing depending on your availability and desired number of work hours. Zoho experience and familiarity is required for this position. Showing past work or a portfolio of Zoho work is preferred and highly encouraged to be considered for the position. less",NA,NA,"$6k+ ","5.00 Stars, based on 3 feedbacks","United States",NA,5,3
"77","Tariff chart replication","https://www.upwork.com/job/Tariff-chart-replication_~0154a338b762af1fca/","Intermediate",150,2019-06-12,"Hi..I need to replicate a chart showing average import tariff shown here: https://libertystreeteconomics.newyorkfed.org/2019/01/the-impact-of-import-tariffs-on-us-domestic-prices.html As mentioned in the article, avg import tariff is calculated by averaging across countries and Harmonized Tariff Schedule (HTS) product codes using 2017 import weights. The 2017 import values by each 8 digit hts code and country is available from here: dataweb.usitc.gov The annual tariff files for 2018 and 2019 are available from here: https://dataweb.usitc.gov/tariff/annual I can send you the import values of hts code by country and the tariff files. Please apply if you are familiar with statistical and econometric analysis in Python. More details to be shared later. less","Econometrics, Trade Law",NA,"$4k+ ","4.56 Stars, based on 9 feedbacks","United States",NA,4.56,9
"78","Hotel Pricing Algorithm","https://www.upwork.com/job/Hotel-Pricing-Algorithm_~018191e239d8e426c6/","Expert",NA,2019-06-12,"We are looking for an individual with expertise in developing a rate recommendation model for Hotel rooms based on market demand and historical transaction data. A hotel pricing algorithm processes complex data like occupancy rate, competitor pricing, room types, seasonal aspects like demand forecasting, historical data, lead time (the difference between arrival date and booking date), booking cancellation rates, special events, nearby events and more. less",NA,NA,"$50k+ ","4.61 Stars, based on 17 feedbacks","United States",NA,4.61,17
"79","Data Analyst","https://www.upwork.com/job/Data-Analyst_~012f367aedfa7e4239/","Intermediate",NA,2019-06-12,"Looking for a data analyst to work on a contracted basis. This project will be case-by-case, with hours per week changing depending on the requirements. If desired, this position can be ongoing depending on availability and desired number of work ... more","Python",NA,"$6k+ ","5.00 Stars, based on 3 feedbacks","United States",NA,5,3
"80","E-commerce Analytics Report","https://www.upwork.com/job/commerce-Analytics-Report_~016a45b98b883150a3/","Expert",NA,2019-06-12,"We are looking for someone with a data science degree that is looking to earn some extra income. The project would delve into our google analytics report and search for possible weaknesses in our sales funnel. The scope would include all of our digital platforms including websites and referral channels. Here are some bullets: - Interpret Traffic - Identify Entry Points - Identify Exit Points - Highlight insights on why (interpreting page structure and key elements) - Provide recommendations based on fact, best practices and case studies on what we should be focused on correcting now. We will only accept applications from persons with the following qualifications: - Data Science Degree - History of E-commerce We are open to agency work. less","Google Analytics",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"81","Python wrapper classes to database","https://www.upwork.com/job/Python-wrapper-classes-database_~0131f36b8003ad88e9/","Intermediate",100,2019-06-12,"I am looking to create Python classes that read a specific schema from any database. I will provide you the scheme, it contains about 23 tables. The classes must be able to read from an H2 database. The data is read on every invocation of a method that reads a particular table. The method will load the data into a pandas DataFrame and return it. In addition, I am looking for charting capabilities using matplotlib. There will be 5 charts that will need to be created using data from these 23 tables. This will be packaged as an importable library. We'll call this library pycordence. Here is some representative Python code on how these classes should work. Imagine there are 15 tables, TABLE1..TABLE15 import pycordence node = Node (url,username,password) # Connects to a database df = node.get_table1() # Retrieves the data from TABLE1, puts it into a DataFrame and returns print(df) df = node.get_table2() #Does same for TABLE2... node.display_stat1() # Displays a matplotlib chart using data from the 23 tables Requirements: - Must use Python 3, latest version major / minor version - Adhere to well established Python naming conventions - Must use pandas. Additional SQL libraries are allowed (i.e. SQLAlchemy, NumPy) but methods must return DataFrames - Must connect to H2 database (I found this to not be easy, Postgres drivers may fail) - Must be packaged so that it can be rolled out and pip'd by others - All source code must be documented completely - A README must be provided with notes on how to use, any potential issues I will provide the database schema after I select the right person for this job. less","Python, Pandas",NA,"$7k+ ","5.00 Stars, based on 46 feedbacks","United States",NA,5,46
"82","Data Architect, Data Modeling and ETL","https://www.upwork.com/job/Data-Architect-Data-Modeling-and-ETL_~011ee21277c1e7d64e/","Entrylevel",NA,2019-06-12,"Data model and ETL redesign. Redesign of sales analytics Engine to suite to current changes and additions to the functionality",NA,NA,"$50+ ","No feedback yet","United States",NA,NA,NA
"83","GOLF Report Instructions on HOW TO golf after a stroke. TECHNICALLY . BIDS WELCOME","https://www.upwork.com/job/GOLF-Report-Instructions-HOW-golf-after-stroke-TECHNICALLY-BIDS-WELCOME_~0145c0a7c49d2aab38/","Intermediate",100,2019-06-12,"deliverable report 2000 words in word doc BIDS WELCOME Just instructions are needed to people who have have a stroke effects as I and want to golf . Of course the best input might be from a coach or somebody who can provide valuable tips , but a great researcher could also work well here. How do I swing the clubs now, my one hand has virtualy no grasp, no grip, what to do? how about balance ? driving, putting, chip issues and over coming , etc , how to golf with stroke effected one side, topics as these <b>Type of Website Content:</b> <b>Purpose of the Content: </b> Instructional to to actually tell people who have had a stroke, how to golf, details, tips <b>Please Do NOT Include:</b> statistics on stroke victims or benefits, or article format If you have any questions, please message us before you begin work on this order. Thank you! Also note that this is not an article structure, No need for an introduction about statistics or benefits. <b>Resources:</b>Please correctly identify references , resource if needed By accepting this order, you agree that I may name myself and/or others as the author of the text you write, including any modifications to or derivative works from such text. less","Instruction Manual",NA,"$4k+ ","4.99 Stars, based on 22 feedbacks","United States",NA,4.99,22
"84","Web Developer for Back-End","https://www.upwork.com/job/Web-Developer-for-Back-End_~01f44ca164f5eeca38/","Entrylevel",NA,2019-06-12,"We are looking for a web developer with knowledge in nodejs and mongodb to store the data In summary the work would consist of a control panel for a VIRTUAL exchange house Among the options that we would need, are the following: - Administration of users of the platform (entry, editing, delete or deactivate, Reports) - Administration of betting offices (configuration, update, reports) - Module of Administration of Payments, Prizes, rate. - Configuration Paypal account of the platform. - Statistic charts (winners per prize, box office, etc) The developer must generate us the possible methods that are going to be consumed by means of an api in which other applications that are going to consume our data. Note: we need the candidate to speak in Spanish and have knowledge or ideas about games, lotteries, since our development is about a Digital Lottery system. For more information, I remain attentive to any doubts. less","API, Backend Rest API, MongoDB",NA,"$0 ","No feedback yet","Spain",NA,NA,NA
"85","SPSS analyst wanted","https://www.upwork.com/job/SPSS-analyst-wanted_~016c9ed07d81238055/","Intermediate",NA,2019-06-12,"Dear applicant, For this project we need a skilled SPSS enthusiast. We will ask you to work on different cases. More information about the cases will be given through the interview. But you can guess its about alpha, power, GLM, GENLINMIXED, Bayesian Information Criterion. Data prep etc. If you have experience with SPSS, please apply now. PS. Must be available today, first deadline is today. The other cases have deadlines for next week. less","IBM SPSS",NA,"$5k+ ","4.75 Stars, based on 110 feedbacks","Netherlands",NA,4.75,110
"86","drone survey: photoscan point cloud, level curves, and georeferencing","https://www.upwork.com/job/drone-survey-photoscan-point-cloud-level-curves-and-georeferencing_~01ee456cf73721b235/","Intermediate",150,2019-06-12,"Hi guy, I'll provide you image drone survey of 130 ha terrain with +-10 meter mixed slope, and gps coordinates point on terrain. I have to compute in Photoscan high quality point cloud and georeferencing it. You have to extract z section of terrain ... more",NA,2,"$3k+ ","4.92 Stars, based on 25 feedbacks","Italy",NA,4.92,25
"87","Big Data Engineer (Scala, Spark, Hadoop stack).","https://www.upwork.com/job/Big-Data-Engineer-Scala-Spark-Hadoop-stack_~01f1406555dbcb8740/","Expert",NA,2019-06-12,"You will be working in our Data Engineering team as a BigData Engineer. Here you’ll have a once in a lifetime opportunity to be a key part of designing and building our next core data platforms. As a BigData Engineer you will develop, maintain, te ... more",NA,4,"$6k+ ","3.94 Stars, based on 6 feedbacks","Denmark",NA,3.94,6
"88","Bluekai / Oracle DMP expert","https://www.upwork.com/job/Bluekai-Oracle-DMP-expert_~013e01a8348605260e/","Intermediate",NA,2019-06-12,"We need assistance from someone who knows Bluekai / Oracle DMP. Both in how to setup and use the system, but preferably also someone that knows the APIs.",NA,NA,"$6k+ ","3.94 Stars, based on 6 feedbacks","Denmark",NA,3.94,6
"89","Data scientist explain PDF, CDF, and inverse CDF","https://www.upwork.com/job/Data-scientist-explain-PDF-CDF-and-inverse-CDF_~0197871ebac2093404/","Expert",350,2019-06-12,"Looking for a data scientist or statistician that would enjoy writing articles to explain PDF, CDF and inverse CDF functions and their role in data science. The articles should allow beginners to understand and should provide graphics and code examp ... more","Data Analytics, Data Science, Mathematics, Python, ",NA,"$0 ","No feedback yet","United States",NA,NA,NA
"90","Marketing expert to consult on print & web marketing activities, analyse google analytics results","https://www.upwork.com/job/Marketing-expert-consult-print-amp-web-marketing-activities-analyse-google-analytics-results_~01df48edd3162a46c5/","Expert",NA,2019-06-12,"Looking for a marketing expert who can consult on print and digital marketing activities and analyse google analytics statistics to report on effectiveness and suggest areas for improvement for both web and offline materials. Copywriting skills an advantage. less","Market Analysis, Marketing Strategy, Data analytics",NA,"$10k+ ","4.83 Stars, based on 21 feedbacks","Australia",NA,4.83,21
"91","Google Analytics Troubleshooting","https://www.upwork.com/job/Google-Analytics-Troubleshooting_~019772b185591ed587/","Intermediate",NA,2019-06-12,"Need assistance in troubleshooting problems with a recently acquired website with multiple Google Analytics accounts","Google Analytics",NA,"$200+ ","5.00 Stars, based on 1 feedback","United States",NA,5,1
"92","Modify Wordpress Themes Author Page to include forum stats and posts","https://www.upwork.com/job/Modify-Wordpress-Themes-Author-Page-include-forum-stats-and-posts_~01bb3967bc950a51ce/","Intermediate",NA,2019-06-12,"Hi, I currently have a WordPress site using a Classifieds theme (modifier - [login to view URL]) I also have a forum installed on the same site. I would like someone to modify the themes profile page so that there will only be one profile page for b ... more","WordPress, PHP",NA,"$0 ","No feedback yet","India",NA,NA,NA
"93","Ongoing Analytics & Reporting (SiteCatlyst, Tableau and Google Analytics)","https://www.upwork.com/job/Ongoing-Analytics-amp-Reporting-SiteCatlyst-Tableau-and-Google-Analytics_~016611af2f9317d467/","Intermediate",NA,2019-06-12,"I'm looking to find someone to work with on a contractual basis for our analytics and reporting needs. Our two main platforms are SiteCatalyst (Omniture and Adobe Marketing Suite), Tableau, and Google Analytics.","Google Analytics, Adobe Analytics, Analytics, Tableau Software",NA,"$400k+ ","4.99 Stars, based on 19 feedbacks","Hong Kong",NA,4.99,19
"94","Need an Experimental Statistics Tutor","https://www.upwork.com/job/Need-Experimental-Statistics-Tutor_~0167f7a1128ed7b858/","Expert",NA,2019-06-12,"I am looking for a tutor that specialises in experimental statistics. I need to practice the following topics for a test I need to take: Descriptive statistics Experimental design and sampling t-tests ANOVA Correlation Simple regression SPSS","IBM SPSS",NA,"$1k+ ","5.00 Stars, based on 4 feedbacks","Jordan",NA,5,4
"95","Designer needed to create Interactive/ Animated PDF brochures.","https://www.upwork.com/job/Designer-needed-create-Interactive-Animated-PDF-brochures_~019e9727dbd3c87aef/","Expert",150,2019-06-12,"-Two 2-page brochures for a corporate client that is interactive / animated. -Require a highly skilled Graphic Design with experience in interactive PDF brochure design and creating graphics for clear, minimal and effective infographics -Content will be submitted as well as reference design material -Required to work on project till 28th June 2019 less","Infographics, Adobe InDesign, Adobe Photoshop, Modern, Minimal, ",NA,"$0 ","No feedback yet","United Arab Emirates",NA,NA,NA
"96","Mixpanel or Amplitude Specialist","https://www.upwork.com/job/Mixpanel-Amplitude-Specialist_~011d0156f55131e156/","Expert",NA,2019-06-12,"Looking for experience MIXPANEL or AMPLITUDE specialist to help work with my App developers to set up the necessary steps to getting access to all data points for my app. Please leave me a message of how you have used either of these platforms befo ... more",NA,NA,"$10k+ ","5.00 Stars, based on 18 feedbacks","New Zealand",NA,5,18
"97","Collect information about blockchain companies.","https://www.upwork.com/job/Collect-information-about-blockchain-companies_~01959f2a00faf40475/","Entrylevel",NA,2019-06-12,"We need to scrape information about blockchain company for research.",NA,NA,"$300+ ","5.00 Stars, based on 3 feedbacks","Ukraine",NA,5,3
"98","Google analytics expert needed to get helpful statistics about website performance from console","https://www.upwork.com/job/Google-analytics-expert-needed-get-helpful-statistics-about-website-performance-from-console_~01e5469d2bd2fe4121/","Expert",NA,2019-06-12,"Looking for a marketing expert who is an expert in Google Analytics and knows how to get useful statistics that are relevant in showing how effective marketing activities have worked, and how conversion can be improved","Conversion Rate Optimization, Campaign Analysis, Customer-focused",NA,"$10k+ ","4.83 Stars, based on 21 feedbacks","Australia",NA,4.83,21
"99","2001 Statistics and Data 4g7t9e6d0b9n","https://www.upwork.com/job/2001-Statistics-and-Data-4g7t9e6d0b9n_~01a4c5c0832c84e83f/","Intermediate",50,2019-06-12,"Need Your help with Data Analysis in R and Statistic Methods","R",NA,"$600k+ ","4.81 Stars, based on 3668 feedbacks","Estonia",NA,4.81,3668
"100","Power BI specialist needed for creating interective voice analytics dashboard","https://www.upwork.com/job/Power-specialist-needed-for-creating-interective-voice-analytics-dashboard_~0186c0a4b736e44127/","Expert",NA,2019-06-12,"We are preparing interactive dashboard for visualisation data we extract from telephone conversations using our AI services - calls statistics, emotions, transcriptions etc. In our database we can store up to 250 000 calls/month - so navigation through so many calls is a real problem. We have to visualise data starting from general statistics and drilling down to specific call and even a second from the call. less","Google Data Studio, Tableau Software, PowerBI, Qlikview, Python",NA,"$0 ","No feedback yet","Poland",NA,NA,NA
"101","Chinese Digital Marketing Expert in WeChat/Weibo/Chinese Marketing Needed","https://www.upwork.com/job/Chinese-Digital-Marketing-Expert-WeChat-Weibo-Chinese-Marketing-Needed_~01b2349e15da72c79a/","Intermediate",2000,2019-06-12,"Looking for an individual or agency who can handle an entire year (or half year) of WeChat/Weibo + Chinese marketing campaign on our behalf. Requirements: - With a solid portfolio - Must have some Singapore/Asia case studies and/or clients (please attach them here) - Some screenshots/results of WeChat/Weibo statistics you have achieved (please attach them here) - Ability to understand English well and our requirements Budget is based on per month, and depends on results for further renewal each month. less",NA,3,"$3k+ ","4.84 Stars, based on 14 feedbacks","Singapore",NA,4.84,14
"102","Get Python script working in Tableau Desktop","https://www.upwork.com/job/Get-Python-script-working-Tableau-Desktop_~01224a97fc682c1e7a/","Intermediate",100,2019-06-12,"Need to get following things done: * Help in connecting Python script with Tableau Desktop and Tableau Server * Once connected, test if the algorithm is working * If the algorithm does not work then help us debug the error and modify the script to get it working on Tableau less","Python, Tableau Software",NA,"$2k+ ","No feedback yet","India",NA,NA,NA
"103","Writer Needed For WordPress, Hosting, Software Website","https://www.upwork.com/job/Writer-Needed-For-WordPress-Hosting-Software-Website_~01117cf3777f81ca61/","Intermediate",500,2019-06-12,"Hi all, I currently operate a website on a subject about wordpress, hosting, internet statistics and software. What im after from a writer is someone who is fluent in these tops and the needs and wants that a user has for these things. For site you will be writing ""top 20 data centres in europe"" or ""google statistocs"" articles that will be in depth and well researched. If you are unable to research the subject and can also talk fluently about them then this might not be for you. These articles will be between 1000-4000 words. Preferably you should also have some on page SEO optimization within your writing. For the writer i will pay $25 per 1000 words. This is only going work for good writers and will need 5-10k words per week. If you have come this far, please tell me about your favourite website builder and why in replying to this job post. less",NA,NA,"$10k+ ","4.75 Stars, based on 8 feedbacks","Australia",NA,4.75,8
"104","Looking for Data Science / Machine Learning Mentor","https://www.upwork.com/job/Looking-for-Data-Science-Machine-Learning-Mentor_~016c5f018bebd05943/","Expert",NA,2019-06-12,"Hi I'm about to start looking for new job opportunities and would need a data science/ML mentor to help me: - Build a portfolio - Write articles - Regular coaching - Mockup Interviews Experts with predictive marketing knowledge are preferred.","Python, Data Analytics, Data Science, Machine Learning,  ",NA,"$3k+ ","4.88 Stars, based on 58 feedbacks","France",NA,4.88,58
"105","Designer, multimedia and training material development","https://www.upwork.com/job/Designer-multimedia-and-training-material-development_~0123faa00ccb8e3e34/","Intermediate",NA,2019-06-12,"We're a training and consulting services company and we're looking for a talented individual/agency to work with us on the long-term to provide us with excellent material development designs and editorial work. Our scope of work will include working on training materials which includes manuals, presentation (ppt), online material development and more. less","Flowcharts, Infographics, Book, Adobe Photoshop,   ",NA,"$1k+ ","5.00 Stars, based on 2 feedbacks","Saudi Arabia",NA,5,2
"106","Implementation of Google Tag manager and Goals in Analytics - Wordpress multisite","https://www.upwork.com/job/Implementation-Google-Tag-manager-and-Goals-Analytics-Wordpress-multisite_~0191be4a14b0cf3443/","Expert",NA,2019-06-12,"I need help with implementing goals in google analytics across my wordpress multisite (available in 22 languages). I want to track all clicks going go my /go/ folder used for outbound linking to my partner sites. If you have suggestion what more information I can collect and track I'm happy to get such suggestions too. less","Google Analytics",NA,"$1k+ ","4.85 Stars, based on 4 feedbacks","Sweden",NA,4.85,4
"107","Need a dynamic interactive KPI dashboard made in Excel with my data.","https://www.upwork.com/job/Need-dynamic-interactive-KPI-dashboard-made-Excel-with-data_~01d6e29d3a0929d4db/","Expert",100,2019-06-12,"I need someone who is extremely strong in building a dynamic interactive KPI dashboard in Microsoft Excel. I need this dashboard finished ASAP. Ideally, the deadline would be by Saturday, June, 15th. This dashboard will need the following elements; 1. Needs to be printable on standard size paper. 2. Needs ONE large clustered column chart with 5 data series. (I have made one which you can copy the idea from. It looks like a waterfall chart but isn't one. 3. Needs to have a separate sheet for data, calculations. (I will provide a sample.) 4. Needs to have a scrolling data table. (I will provide a sample.) 5. The data needs to be in table form. If I need to add to the data to sheet I don't want to update the chart data range every time. 6. Needs to incorporate my company's logo colors. (I will provide the HEX numbers.) 7. Needs a dependent combo box, data validation lists, scroll bars, form controls. (I will provide a completed KPI dashboard which you can copy the idea from.) 8. Needs conditional formatting on multiple data points. (I will provide a sample.) 9. Needs to be easily updated so if I was to put all new data in it, its plug and play. 10. Needs to be formatted for printed and sheet protected so data or formulas aren't changed. 11. Needs to be in Arial Font, size is dependent on how it comes out on 1 printed sheet. Excel formula's that you should be very confident in before attempting this project - COMPLEX LOOKUP WITH INDEX & MATCH - SUMIFS - IF - CHOOSE - LARGE - SMALL - TEXT - INDIRECT - ROW & COLUMN - I'm fairly decent in excel but have never created a great looking dashboard. I paid for a course which gave me all the ideas and layout of it. I will provide you with the data I need input, the layout I have envisioned, and all the curriculum I paid for with my excel online course. I know you may have a few to a lot of questions. I will be very responsive in helping you get the best product back to me. Thanks! Matt less",NA,NA,"$8k+ ","5.00 Stars, based on 3 feedbacks","United States",NA,5,3
"108","Digital Marketing Manager","https://www.upwork.com/job/Digital-Marketing-Manager_~0109cc3fa2716c637c/","Intermediate",NA,2019-06-12,"We're looking to bring on a part time Digital Marketing Manager to handle a myriad of duties: Social Media Management - Write posts - Plan and prepare posts in advanced using Hubspot - Monitor & respond to social channels for questions, feedback, criticism, etc - Manage social media channel home pages to update banners, ""About us"", etc. Blog (Hubspot) - Build & maintain long-term content roadmap - Coordinate blog content creation needs against long term roadmap w/ our blog writer - Map and manage the blog's buyer's journey for each blog ""tag"" - Map and manage blog tags to buyer personas - Coordinate blog post graphics creation with our Graphics Designer SEO - Collaborate and coordinate with our SEO guy to optimize verbiage, headers, etc - Coordinate SEO guy's needs to our developers - Read and interpret SEO audits for reporting to the team Newsletters & Engagement Emails - Create Newsletter & Engagement strategies to coincide with buyer personas and/or industries - Create Newsletter & Engagement topic roadmap for each buyer persona and/or industry - Write (or have our blog writer) the newsletters & engagement email templates - Coordinate graphics creation with our Graphics Designer Strategy & Research - Determine buyer personas for our target industry - Visually map inbound strategies against buyer personas to illustrate buyer journeys - Investigate and determine new marketing campaigns - Monitor & interpret web traffic and funnel statistics - Improve marketing funnel design - Specify marketing automation, sequences and general improvements for developers *~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~* A perfect candidate would have: - Excellent experience with Hubspot - Hubspot certifications - Experience running social media channels - Experience managing a blog - Vast experience with the inbound marketing strategy - A solid existing understanding of marketing automation - An understanding of buyer personas and buyers journeys - An ability to do market research as needed - A self starter and self manager - Having worked in a remote team before - Perfect written English - Working hours during timeframes in the U.S. We work in PST. Please write a cover letter explaining why you feel you're a good fit, and how you anticipate tackling all of these duties, along with what time commitment you would need from management initially as well as on an ongoing basis. www.omnially.com , blog.omnially.com less","Campaign Management, Retargeting, ",NA,"$40k+ ","4.97 Stars, based on 13 feedbacks","United States",NA,4.97,13
"109","SOCIAL MEDIA Manager/VA/Researcher $10-$15 per mini-project","https://www.upwork.com/job/SOCIAL-MEDIA-Manager-Researcher-per-mini-project_~01deda909bea95fb1c/","Intermediate",10,2019-06-12,"We're looking for aN EXPERIENCED Social Media person who who knows their stuff. ================== MAIN TASKS: Specific needs are to research Instagram, Facebook, Twitter hashtags *We'll supply plenty of information about the niches and you'll need to complete full research on the best and most popular but good hashtags for visibility. Not just the ones with millions of uses but also smaller ones with high visibility. Research Twitter users to compile lists of niches and target markets *We'll give you requirement sand you'll use a number of social media tools to gather the data and present it in an unbranded report without the sources, and one with for us to check. e.g. a list of xxx people who match a specific criteria as searched by bio, demographics, location etc. ================== If you have significant experience in social media, existing knowledge on how to research hashtags and social media targeting, and can provide the output to us in unbranded format or put in our format as requested, then we want to hear from you. You need attn. to detail, the ability to think outside the box, the savvy to think about the kinds of hashtags our target customers and audiences are using and prove it with statistics and information gathered from Social media tools you already use. Just to look for those who pay attn to detail be sure to tell me in your application the colour of the ocean, we'll simply ignore applications without this detail. You will need to already have subscriptions to the hashtag services and social media tools and tools so that you can undertake the tasks immediately and easily. If you're only using the free services out there you won't be able to give us the level of information we need for it to be actionable and valuable. YOU'LL BE SUPER KNOWLEDGEABLE ON THE TOOLS OUT THERE THAT ARE GREAT AND NEW ONES JOINING THE MARKET!! WE WANT YOU TO MAKE IT EASIER AND FASTER FOR US TO GET THE RESULTS WE WANT. We want someone to complete multiple projects each at $10-15 per mini-project. We will need an increasing amount of supprt, slow to start and ramping up as you prove yourself and as our demand increases. less","Virtual, Facebook Marketing, Instagram Marketing, Internet Research,  ",3,"$10k+ ","4.93 Stars, based on 75 feedbacks","Singapore",NA,4.93,75
"110","Researcher needed to find Amazon product that will SELL!!","https://www.upwork.com/job/Researcher-needed-find-Amazon-product-that-will-SELL_~01f45c7379a4ecbe73/","Entrylevel",NA,2019-06-12,"I am currently doing ASM and require someone to help me with product research. There are certain requirements within the ASM course that suggest what a viable product would be. If you are familiar with this it would be good. I use jungle scout as well. I have a baby so I don't have a lot of time to research, but want to get an amazon business going. I want a product that I can obviously brand (I know how to find these etc on Alibaba) but just need to find the right product that is going to sell. Please let me know if you can help with this specifically, and ideally if you have had any success stories that you can show me. Thank you so much Brooke less",NA,NA,"$0 ","No feedback yet","Australia",NA,NA,NA
"111","GA & Conversion Specialist for identifying leaks in conversion funnel","https://www.upwork.com/job/amp-Conversion-Specialist-for-identifying-leaks-conversion-funnel_~01688ba8aaa44cc130/","Intermediate",NA,2019-06-12,"I'm looking for someone who can look at GA (fairly standard tracking setup), and identify the primary leaks in the conversion funnel. I have several websites I need to analyse and pull together a light report as a starting point. This report should ... more","Google Analytics, Google Tag Manager",NA,"$400+ ","5.00 Stars, based on 4 feedbacks","Australia",NA,5,4
"112","developer for making Google sheets and forms to display company daily production.","https://www.upwork.com/job/developer-for-making-Google-sheets-and-forms-display-company-daily-production_~01d9a0477a60446a5e/","Expert",100,2019-06-12,"Need a developer who is proficient in making excel sheets. Need to make a excel for daily worker wise production and based on this need to review the efficiency of each worker and prepare piece rate payment plan. Need this in google sheets.","Microsoft Excel",NA,"$0 ","No feedback yet","India",NA,NA,NA
"113","Online Recruiter","https://www.upwork.com/job/Online-Recruiter_~0180d05305172cd7d8/","Entrylevel",NA,2019-06-12,"Online Recruiter Job Description: We are looking for experienced recruitment professionals to work as freelance recruiters on either a full-time or part-time basis with an excellent earning opportunity – commission based. You can either work from h ... more","Interviewing, Resume Screening, Candidate Evaluations, ",3,"$100+ ","5.00 Stars, based on 4 feedbacks","Philippines",NA,5,4
"114","SAAS Data and Financial Analytics KPI's via Zoho Analytics","https://www.upwork.com/job/SAAS-Data-and-Financial-Analytics-KPI-via-Zoho-Analytics_~01183aa349d2526a69/","Intermediate",NA,2019-06-12,"Hello! We are looking to hire to create SAAS Data and Financial Analytics KPI's to be built via Zoho Analytics. If you are good at what you do we are a great partner to continue work with.",NA,NA,"$10k+ ","4.96 Stars, based on 14 feedbacks","United States",NA,4.96,14
"115","Product matching engine compare, list vs database, products are strings","https://www.upwork.com/job/Product-matching-engine-compare-list-database-products-are-strings_~01aa392f58c07ce22a/","Expert",NA,2019-06-12,"Refine existing source code and create a product matching engine that outputs a report of user products compared to products in database.","d3.js, Python",NA,"$3k+ ","3.79 Stars, based on 2 feedbacks","Australia",NA,3.79,2
"116","Develop a psychometric test","https://www.upwork.com/job/Develop-psychometric-test_~01772fc605320d5066/","Expert",120,2019-06-12,"Looking for assistance in developing psychometric test on Team value and team culture",NA,NA,"$10k+ ","4.76 Stars, based on 23 feedbacks","Singapore",NA,4.76,23
